sgRNA	Gene	d5_rep2	d5_rep3	S1	S2	S3_5
gRNA_5792	Jak3	405.8710080074462	308.0470499939376	355.2294042933384	860.921208507029	196.7488250891893
gRNA_5854	Kdm5c	109.7765257389867	184.32323483243806	31.852929039948474	33.85997469729029	51.36013506344299
gRNA_5860	Kdm5c	1099.779505568564	686.7934229373035	2397.9715927248167	2294.9538405941194	3170.105567300512
gRNA_5861	Kdm5c	525.7187746399179	600.9442450701405	1990.1156100176502	2003.381836256342	361.8914132162598
gRNA_5864	Kdm5c	1438.1731995896607	1040.290037684445	529.7280590339257	1979.5544466545452	1563.7185737008258
gRNA_5865	Kdm5c	129.91900752595674	40.39961311395903	638.4434907572281	85.27697331169406	158.03118481059383
gRNA_5912	Kdm6a	38.27071539524307	45.44956475320391	2205.4691085268673	2392.144508706712	197.53898101324228
gRNA_6000	Kdr	628.4454317534652	1378.636797513852	583.7395474060122	745.5464799088546	1081.7234600285146
gRNA_6063	Keap1	1590.2489370812843	2229.553648726614	1557.3312480618285	1167.5420904880466	1501.2962557006413
gRNA_6064	Keap1	1383.7884987648415	3325.3931544427523	392.6219731663214	658.3883968917556	1445.1951850928804
gRNA_6080	Keap1	955.7607607917282	1252.3880065327298	172.42128980319936	261.47424905129725	614.74130891321
gRNA_6081	Keap1	81.57705123722864	55.549468031693664	316.45192546209677	184.9757876981599	797.2673273694458
gRNA_6086	Keap1	816.777636461635	643.868834003722	716.6909033988406	255.20388336661384	1370.9205282319015
gRNA_6087	Keap1	988.9958557402288	1030.1901344059552	1415.3779773403191	727.9894559917412	3912.852135910303
gRNA_6103	Kit	413.92800072223423	194.42313811092782	901.5763828263676	704.1620663899444	1032.7337927372305
gRNA_6104	Kit	160.1327302064118	207.04801720904	60.93603816337969	156.75914211708468	391.9173383302727
gRNA_6105	Kit	1022.2309506887294	1295.3125954663112	2206.1615635059966	1306.1171721195494	1984.0815252970053
gRNA_6109	Kit	215.5245551205794	270.172412699601	231.9724180083204	72.73624194232728	33.97670473427767
gRNA_6110	Kit	602.2602054304041	477.220429908641	605.8981067381503	63.95772998377054	568.1221093940848
gRNA_6111	Kit	477.37681835118985	527.7199463010897	269.3649868813034	389.3897090188383	698.4978368628247
gRNA_6112	Kit	683.8372566676328	638.8188823644771	416.1654424567181	159.26728839095802	85.33683979772066
gRNA_6113	Kit	1067.551534709412	1060.4898442414244	1517.8613142514578	1712.4368684870328	1544.7548315235545
gRNA_6117	Kit	451.1915920281288	297.94714671544784	198.7345790101133	78.37957105854234	155.6607170384349
gRNA_6125	Kit	226.6029201034129	224.72284794639708	73.40022778770735	31.351828423416933	36.34717250643658
gRNA_6134	Klf4	421.9849934370223	903.9413434248332	1717.9808032198296	1068.470312670049	931.5938344584506
gRNA_6135	Klf4	625.4240594854197	376.22139712374343	315.06701550383815	140.45619133690786	225.1944383550962
gRNA_6257	Kmt2b	641.5380449149957	477.220429908641	540.8073386999947	239.52796915490538	1344.0552268141005
gRNA_6265	Kmt2b	4.028496357394007	25.24975819622439	0.6924549791293146	31.351828423416933	0.0
gRNA_6266	Kmt2b	716.0652275267848	1325.6123053017807	1366.2136738221377	1484.1955575645577	2330.1698200322057
gRNA_6383	Kmt2c	873.1765854651511	962.0157872761494	9839.78525342756	10728.595686493274	18371.915390155584
gRNA_6384	Kmt2c	2455.3685298316473	2911.2971200246725	768.6250268335392	933.6574504493562	4605.818881304756
gRNA_6472	Kmt2d	564.9966141245095	810.517238098803	356.614314251597	495.35888908998754	590.2464752675679
gRNA_6473	Kmt2d	215.5245551205794	204.52304138941759	61.628493142509	52.04403518287211	65.58294169639643
gRNA_6479	Kmt2d	1751.3887913770448	1504.8855884949737	1045.6070184852651	2804.1075341904107	1103.057669977945
gRNA_6480	Kmt2d	227.61004419276142	151.49854917734635	42.932208706017505	5.016292547746709	0.7901559240529691
gRNA_6487	Kmt2d	78.55567896918315	222.19787212677466	82.40214251638844	163.02950780176806	116.94307675983943
gRNA_6488	Kmt2d	30.213722680455056	2.524975819622439	24.928379248655325	187.48393397203327	2.370467772158907
gRNA_6525	Kmt2d	680.8158843995873	676.6935196588137	1344.0551144899998	1029.5940454250122	897.6171297241729
gRNA_6526	Kmt2d	1355.5890242630835	1656.38413767232	3131.97387060189	1531.223300199683	745.1170363819499
gRNA_6527	Kmt2d	1034.3164397609114	929.1911016210577	1486.0083852115092	919.8626459430528	1895.584061803073
gRNA_6604	Kmt2d	704.9868625439512	671.6435680195689	92.78896720332816	313.51828423416936	323.9639288617173
gRNA_6629	Kmt2d	89.63404395201667	176.74830737357075	334.45575491945897	193.75429965671665	145.3886900257463
gRNA_6712	Kras	1233.7270094519147	1381.1617733334742	215.35349850921685	458.9907681188239	627.3838036980575
gRNA_6717	Kras	232.64566463950393	234.82275122488684	90.71160226594021	184.34875112969158	123.26432415226317
gRNA_6743	Lats1	1122.9433596235795	1426.6113380866782	645.3680405485212	430.14708596928034	783.8346766605454
gRNA_6744	Lats1	792.6066583172709	467.12052663015123	1408.453427549026	958.7389131880898	1201.8271604845659
gRNA_6745	Lats1	1902.45740477932	1623.5594520172285	567.1206279069087	485.95334056296247	410.8810805075439
gRNA_6759	Lats1	1086.6868924070334	1350.862063498005	209.81385867618235	104.08807036574422	196.7488250891893
gRNA_6781	Lck	1579.170572098451	1431.661289725923	5.539639833034517	40.130340381973674	288.4069122793337
gRNA_6782	Lck	188.33220470816985	237.3477270445093	637.0585807989695	349.88640520533295	630.5444273942693
gRNA_6797	Lyn	963.8177535065163	1004.9403762097309	222.9705032796393	1212.688723417767	222.82397058293728
gRNA_6829	Map2k1	632.4739281108591	489.8453090067532	245.12906261177739	1419.6107910123187	743.5367245338439
gRNA_6830	Map2k1	1054.4589215478813	815.5671897380479	374.6181437089592	914.2193168268378	226.77475020320213
gRNA_6831	Map2k1	477.37681835118985	540.344825399202	1017.2163643409632	1235.8890764510954	1624.5605798529045
gRNA_6832	Map2k1	430.0419861518103	449.44569589279416	279.7518115682431	1173.81245617273	500.16869992552944
gRNA_6833	Map2k1	487.4480592446749	542.8698012188245	719.4607233153579	411.9630254836985	1068.2908093196143
gRNA_6834	Map2k1	201.42481786970038	643.868834003722	107.33052176504377	27.5896090126069	513.6013506344299
gRNA_6835	Map2k1	677.7945121315418	565.5945835954263	238.89696779961355	251.4416639558038	864.4305809139482
gRNA_6837	Map2k1	67.47731398634963	93.42410532603026	56.08885330947449	99.69881438646584	0.0
gRNA_6841	Map2k1	111.79077391768371	262.5974852407337	145.41554561715608	26.962572444138562	149.33946964601117
gRNA_6842	Map2k1	1418.0307178026906	1711.9336057040139	710.4588085866768	598.1928863187951	829.6637202556176
gRNA_6848	Map2k2	501.54779649555394	1136.2391188300976	151.6476404293199	349.88640520533295	62.42231800018456
gRNA_6849	Map2k2	1445.2230682151	1489.7357335772392	1679.8957793677173	1998.9925802770636	1163.8996761300234
gRNA_6888	Map2k4	58.4131971822131	17.674830737357073	1104.4656917112568	356.15677089001633	164.35243220301757
gRNA_6889	Map2k4	84.59842350527416	5.049951639244878	277.6744466308552	643.9665558169838	91.65808719014441
gRNA_6890	Map2k4	160.1327302064118	25.24975819622439	346.91994454378664	1136.1902620646297	300.25925114012824
gRNA_6894	Map2k4	144.01874477683577	35.349661474714146	144.72309063802675	311.6371745287643	200.69960470945415
gRNA_6895	Map2k4	26.18522632306105	12.624879098112196	1094.078867024317	685.9780059043625	349.24891843141233
gRNA_6912	Map3k1	2357.677493164843	1823.0325417674012	794.9383160404532	26.962572444138562	452.7593444823513
gRNA_6913	Map3k1	1500.6148931292678	1171.5887803048117	1477.6989254619575	543.0136682935813	1358.2780334470538
gRNA_6914	Map3k1	1372.710133782008	2113.404761023982	331.68593500294173	591.2954840656433	1137.0343747122224
gRNA_6915	Map3k1	1478.4581631636006	1512.4605159538412	873.1857286820658	650.8639580701355	614.74130891321
gRNA_6992	Max	1267.9692284897637	2161.379301596808	482.6411204531323	191.87318995131164	542.0469639003368
gRNA_7029	Med12	255.80951869451945	131.29874262036685	589.971642218176	1652.2413579140723	1871.0892281574309
gRNA_7143	Met	84.59842350527416	239.87270286413172	374.6181437089592	410.7089523467618	2329.379664108153
gRNA_7144	Met	191.35357697621535	244.9226545033766	301.21791592125186	219.46279896391854	251.26958384884418
gRNA_7148	Met	1446.2301923044486	1699.3087266059015	615.5924764459608	1161.8987613718316	2281.1801527409216
gRNA_7150	Met	1498.6006449505708	1052.9149167825572	1738.0619976145797	1600.1973227312003	1010.6094268637474
gRNA_7152	Met	259.8380150519135	118.67386352225465	259.670617173493	211.31132357383012	497.00807622931757
gRNA_7170	Mga	1251.8552430601878	1451.8610962829025	165.4967400119062	362.4271365746998	372.16344022894845
gRNA_7171	Mga	764.4071838155129	1694.2587749666568	612.8226565294434	1133.6821157907564	1799.1850390686106
gRNA_7188	Mga	419.9707452583253	201.99806556979513	485.41094036964955	701.6539201160709	681.9045624577124
gRNA_7203	Mga	1046.4019288330935	749.9178184278644	670.9888747763059	559.9436556422264	1657.7471286631292
gRNA_7204	Mga	867.13384092906	1093.3145298965162	445.2485515801493	250.81462738733546	269.4431701020625
gRNA_7205	Mga	1477.451039074252	1977.05606676437	799.7855008943584	1050.9132887529356	1648.2652575744935
gRNA_7214	Mitf	614.3456945025861	260.07250942111125	933.4293118663161	247.67944454499377	145.3886900257463
gRNA_7264	Mlh1	497.5193001381599	277.7473401584683	1879.3228133569598	749.9357358881331	873.1222960785308
gRNA_7308	Msh3	258.830890962565	330.7718323705395	162.03446511625964	13.167767937835112	541.2568079762838
gRNA_7309	Msh3	334.3651976637026	487.32033318713076	559.5036231364862	1235.8890764510954	176.99492698786509
gRNA_7310	Msh3	435.0776065985528	474.6954540890186	1422.9949821107416	984.4474124952917	2223.498770285055
gRNA_7384	Mtor	247.75252597973144	371.1714454844986	1638.3484806199585	317.9075402134477	512.021038786324
gRNA_7392	Mtor	710.0224829906938	252.4975819622439	419.6277173523647	869.0726838971174	989.2752169143173
gRNA_7393	Mtor	600.2459572517071	277.7473401584683	659.2171401311075	340.4808566783079	116.15292083578646
gRNA_7428	Mtor	407.88525618614324	532.7698979403347	244.43660763264808	212.5653967107668	32.39639288617173
gRNA_7429	Mtor	61.434569450258614	313.09700163318246	77.55495766248325	459.6178046872922	35.55701658238361
gRNA_7430	Mtor	198.40344560165485	171.69835573432587	211.19876863444097	412.59006205216684	267.07270232990356
gRNA_7467	Mtor	370.62166488024866	265.1224610603561	372.5407787715713	634.5610072899588	222.82397058293728
gRNA_7468	Mtor	539.818511890797	583.2694143327834	947.2784114489024	681.5887499250841	843.096370964518
gRNA_7473	Mtor	889.2905708947271	648.9187856429669	4660.9144645194165	2490.589249956241	7207.802339211184
gRNA_7478	Mtor	887.2763227160301	552.9697044973142	1076.7674925460842	455.2285487080139	638.445986634799
gRNA_7479	Mtor	1259.912235774976	1497.3106610361065	1055.9938431722048	207.5491041630201	811.4901340023993
gRNA_7481	Myc	61.434569450258614	20.199806556979514	43.62466368514682	125.40731369366773	78.22543648124395
gRNA_7482	Myc	531.761519176009	588.3193659720283	1004.0597197375063	388.13563588190164	724.5729823565727
gRNA_7509	Myd88	981.9459871147893	1762.4331220964625	1469.3894657124056	1200.7750286168684	1807.0865983091403
gRNA_7510	Myd88	438.0989788665983	237.3477270445093	973.5917006558163	1289.8142213393726	1178.122482762977
gRNA_7511	Myd88	127.90475934725973	159.07347663621368	85.86441741203501	47.0277426351254	51.36013506344299
gRNA_7512	Myd88	422.99211752637075	752.4427942474869	642.598220632004	1093.5517754087825	1153.6276491173348
gRNA_7513	Myd88	984.9673593828348	1833.1324450458908	1137.0110757303346	707.9242858007543	1484.7029812955288
gRNA_7514	Myd88	920.5114176645307	855.9668028520069	440.40136672624413	341.7349298152446	173.83430329165319
gRNA_7557	Ncoa3	855.0483518568781	1421.5613864474333	58.16621824686243	376.8489776494715	342.9276710389886
gRNA_7558	Ncoa3	244.73115371168595	257.5475336014888	921.6575772211178	561.8247653476315	321.5934610895584
gRNA_7602	Ncor1	136.96887615139624	50.49951639244878	580.2772725103657	410.0819157782935	782.2543648124393
gRNA_7627	Negr1	910.4401767710457	828.19206883616	144.03063565889744	184.9757876981599	257.59083124126795
gRNA_7664	Nf1	1010.1454616165473	2030.0805589764411	1148.0903553964038	766.8657232367782	1788.122856131869
gRNA_7667	Nf1	235.66703690754943	65.64937131018343	1590.5690870600358	828.9423435151438	1637.993230561805
gRNA_7683	Nf1	738.2219574924518	537.8198495795796	199.4270339892426	186.2298608350966	120.1037004560513
gRNA_7684	Nf1	1222.6486444690813	1100.8894573553835	651.600135360685	1908.6993144176229	1581.892159954044
gRNA_7765	Nf1	78.55567896918315	17.674830737357073	560.8885330947448	369.3245388278515	315.27221369713465
gRNA_7787	Nf2	684.8443807569812	588.3193659720283	1204.8716636850074	1120.5143478529212	1054.0680026866607
gRNA_7812	Nfe2	50.356204467425094	17.674830737357073	9.694369707810406	31.351828423416933	8.69171516458266
gRNA_7813	Nfe2	1160.206950929474	1166.5388286655668	363.53886404289017	434.5363419485587	22.124365873483136
gRNA_7814	Nfe2	280.987620928232	70.69932294942829	279.7518115682431	407.5737695044201	314.4820577730817
gRNA_7815	Nfe2l2	1277.0333452939003	1785.1579044730645	5363.756268335671	6356.269694563549	3998.9791316320766
gRNA_7816	Nfe2l2	1039.352060207654	1164.0138528459445	902.268837805497	400.6763672512684	463.0313714950399
gRNA_7822	Nfe2l2	227.61004419276142	204.52304138941759	490.25812522355477	661.5235797340973	299.4690952160753
gRNA_7823	Nfe2l2	645.5665412723897	545.3947770384468	524.1884192008912	640.2043364061738	872.3321401544779
gRNA_7826	Nfe2l2	600.2459572517071	459.5455991712839	2884.767443052725	2209.049830713957	3048.4215549963546
gRNA_7827	Nfe2l2	1205.5275349501567	1949.281332748523	1258.1906970779646	976.9229736736717	553.1091468370784
gRNA_7828	Nfe2l2	985.9744834721834	850.916851212762	1821.1565951100974	1729.366855835678	519.1324421028007
gRNA_7829	Nfe2l2	646.5736653617382	982.2155938331289	796.3232259987118	682.2157864935525	1761.2575547140682
gRNA_7839	Nkx2-1	845.9842350527415	719.6181085923952	350.3822194394332	789.4390397016384	48.989667291284086
gRNA_7843	Nkx2-1	450.1844679387803	866.0667061304966	645.3680405485212	793.2012591124484	719.8320468122548
gRNA_7873	Nkx3-1	4745.568709010141	5572.621633906723	1445.1535414428797	2719.457597447185	1690.9336774733538
gRNA_7885	Notch1	2467.4540189038294	2502.2510372458373	5601.268326177026	1358.1612073024216	940.2855496230333
gRNA_7886	Notch1	561.975241856464	1146.3390221085874	146.1080005962854	332.95641785668784	698.4978368628247
gRNA_7901	Notch1	2492.632121137542	5145.900720390531	630.8264859868057	2133.178405929288	1749.4052158532736
gRNA_7902	Notch1	1992.0914487313366	2163.9042774164304	844.7950745377639	901.0515488890027	907.8891567368614
gRNA_7917	Notch1	1919.5785142982445	2004.8308007802168	998.5200799044717	175.57023917113483	436.9562260012919
gRNA_7918	Notch1	842.9628627846961	765.0676733455991	426.55226714365784	607.5984348458202	1050.907378990449
gRNA_7919	Notch1	1749.3745431983477	2009.8807524194617	533.8827889087016	1102.3302873673395	937.1249259268213
gRNA_7935	Notch1	1219.6272722010358	1441.7611930044127	2085.674397137496	1173.81245617273	2884.069122793337
gRNA_7956	Notch1	2739.377523027925	2224.503697087369	1124.546886106007	1116.1250918736428	568.1221093940848
gRNA_8028	Notch2	2652.764851343954	2863.322579451846	3541.9072182464442	3093.798428822783	5384.122466496931
gRNA_8198	Notch3	642.5451690043442	575.6944868739162	291.5235462134415	362.4271365746998	480.4148018242052
gRNA_8216	Npm1	247.75252597973144	305.52207417431515	1137.0110757303346	1118.006201579048	1129.922971395746
gRNA_8217	Nras	2625.5725009315443	2191.679011432277	1769.9149266545282	2444.8155804580524	3965.002426897799
gRNA_8225	Nras	618.3741908599801	729.7180118708849	982.5936153844975	554.9273630944797	480.4148018242052
gRNA_8226	Nsd1	1303.2185716169613	931.7160774406801	1071.920307692179	973.78779083133	531.7749368876482
gRNA_8227	Nsd1	391.7712707565672	262.5974852407337	128.10417113892322	349.88640520533295	592.6169430397268
gRNA_8228	Nsd1	1432.1304550535697	989.7905212919961	1163.3243649372487	48.908852340530416	1229.48261782642
gRNA_8241	Nsd1	129.91900752595674	42.92458893358147	841.3327996421173	1782.6649641554868	542.8371198243898
gRNA_8302	Ntrk2	573.0536068392976	497.4202364656205	896.0367429933332	2197.1361359130588	418.7826397480736
gRNA_8366	Ntrk3	598.23170907301	330.7718323705395	420.320172331494	584.3980818124917	573.6532008624556
gRNA_8367	Ntrk3	652.6164098978292	499.945212285243	372.5407787715713	165.5376540756414	596.5677226599917
gRNA_8409	Ntrk3	467.3055774577048	305.52207417431515	853.7969892664449	1239.0242592934371	649.5081695715406
gRNA_8410	Ntrk3	431.0491102411588	464.59555081052883	1395.296782945569	314.772357371106	658.1998847361233
gRNA_8493	Pax5	1190.4206736099293	1749.8082429983504	4693.459848538495	836.4667823367638	6743.980811792091
gRNA_8494	Pax5	857.0626000355751	790.3174315418235	4775.861991054883	11792.049706615577	4940.054837179163
gRNA_8513	Pax5	341.41506628914215	68.17434712980585	2544.079593321102	6729.356452802211	4472.282530139805
gRNA_8569	Pdgfra	1590.2489370812843	1936.6564536504109	2476.219005366429	1161.2717248033632	2408.3952565134496
gRNA_8650	Pdgfrb	2123.017580346642	2994.621322072213	972.2067906975577	2805.361607327347	1895.584061803073
gRNA_8651	Pdgfrb	495.5050519594629	272.6973885192234	73.40022778770735	381.2382336287499	141.43791040548146
gRNA_8652	Pdgfrb	629.4525558428137	855.9668028520069	246.513972570036	232.0035303332853	370.5831283808425
gRNA_8668	Pdgfrb	852.0269795888325	669.1185921999464	956.9727811567128	1309.8793915303595	1080.9333041044617
gRNA_8672	Pdgfrb	1993.0985728206851	2335.6026331507564	1850.2397042335288	813.2664293034352	1215.2598111934665
gRNA_8673	Pdgfrb	661.6805267019657	656.4937131018341	3156.9022498505456	689.1131887467042	997.176776154847
gRNA_8695	Phf6	277.9662486601865	199.4730897501727	101.09842695287993	495.35888908998754	824.1326287872467
gRNA_8696	Phf6	948.7108921662888	749.9178184278644	431.399451997563	333.58345442515616	701.6584605590366
gRNA_8699	Phf6	205.45331422709438	270.172412699601	162.72692009538895	42.63848665584703	552.3189909130253
gRNA_8775	Pik3ca	551.904000962979	474.6954540890186	467.4071109122874	672.8102379665274	1899.5348414233376
gRNA_8782	Pik3ca	339.40081811044513	123.72381516149952	2484.528465115981	2321.2893764697897	1991.983084537535
gRNA_8783	Pik3ca	912.4544249497427	1166.5388286655668	623.9019361955125	2426.0044834040023	1174.961859066765
gRNA_8784	Pik3ca	1270.9906007578093	984.7405696527513	1131.4714358973001	1960.1163130320267	855.7388657493656
gRNA_8789	Pik3ca	124.88338707921423	100.99903278489757	405.7786177697784	187.48393397203327	220.45350281077836
gRNA_8790	Pik3ca	332.35094948500563	373.69642130412103	116.33243649372486	823.2990143989286	116.15292083578646
gRNA_8791	Pik3ca	1429.1090827855242	1764.958097916085	174.49865474058728	230.1224206278803	1105.4281377501038
gRNA_8793	Pik3ca	1319.3325570465374	1285.2126921878216	364.92377400114884	617.0039833728453	11.852338860794536
gRNA_8794	Pik3ca	2108.9178430957627	2631.0248040465817	1391.142053070793	984.4474124952917	2626.478291552069
gRNA_8795	Pik3ca	2663.8432163267876	1969.4811393055027	1499.8574847940954	1160.6446882348948	487.52620514068195
gRNA_8803	Pik3ca	1133.0146005170645	850.916851212762	270.74989683956204	365.56231941704146	1144.9359339527523
gRNA_8804	Pik3ca	562.9823659458125	535.2948737599571	114.94752653546622	117.88287487204767	143.0182222535874
gRNA_8808	Pik3ca	219.5530514779734	325.7218807312947	1235.3396827666973	2024.7010795842655	1141.7753102565403
gRNA_8813	Pik3ca	5.035620446742509	2.524975819622439	244.43660763264808	149.2347032954646	48.19951136723111
gRNA_8814	Pik3ca	55.3918249141676	58.074443851316104	1119.0072462729725	469.0233532143173	297.09862744391637
gRNA_8824	Pik3ca	783.5425415131344	1032.7151102255777	474.33166070358055	331.7023447197511	94.81871088635629
gRNA_8825	Pik3ca	3208.697348664327	5782.194626935386	4119.414670840293	3744.03535032445	3272.825837427398
gRNA_8826	Pik3ca	2967.994691310035	2439.126641755276	2261.5579618363417	4038.115500936101	2263.0065664877034
gRNA_8827	Pik3ca	3645.789203441577	5383.24844743504	405.08616279064904	901.0515488890027	1429.392066611821
gRNA_8831	Pik3ca	71.50581034374363	27.774734015846832	0.6924549791293146	28.84368214954358	52.94044691154893
gRNA_8833	Pik3ca	1144.0929654998981	1434.1862655455454	543.577158616512	1166.2880173511098	1572.4102888654086
gRNA_8834	Pik3ca	288.03748955367155	886.2665126874762	2235.937127608557	1440.9300343402422	1400.1562974218612
gRNA_8835	Pik3ca	1274.0119730258548	1878.5820097990947	376.69550864634715	1835.9630724752956	587.085851571356
gRNA_8840	Pik3ca	2470.475391171875	1525.0853950519534	2672.8762194391547	3552.789196941607	3482.217157301435
gRNA_8841	Pik3ca	638.5166726469502	426.72091351619224	1449.3082713176555	1466.638533647444	506.4899473179532
gRNA_8852	Pik3ca	1037.337812028957	1285.2126921878216	902.9612927846263	996.9881438646585	3705.831283808425
gRNA_8854	Pik3ca	846.99135914209	717.0931327727727	405.7786177697784	234.51167660715865	640.026298482905
gRNA_8855	Pik3ca	1590.2489370812843	1333.187232760648	2844.6050542632247	2034.1066281112905	2895.1313057300786
gRNA_8857	Pik3ca	200.41769378035187	252.4975819622439	106.63806678591446	141.71026447384455	176.2047710638121
gRNA_8858	Pik3ca	352.4934312719756	219.6728963071522	565.0432629695207	1004.5125826862785	803.5885747618696
gRNA_8861	Pik3ca	288.03748955367155	95.94908114565268	400.9314329158732	270.25276100985394	234.6763094437318
gRNA_8862	Pik3ca	2.0142481786970037	15.149854917734636	330.9934800238124	244.54426170265208	58.471538379919714
gRNA_8867	Pik3ca	258.830890962565	118.67386352225465	434.1692719140803	278.40423639994236	370.5831283808425
gRNA_8868	Pik3ca	793.6137824066194	939.2910048995474	274.2121717352086	95.30955840718748	213.34209949430166
gRNA_8869	Pik3ca	67.47731398634963	50.49951639244878	843.4101645795052	1030.8481185619487	106.67104974715083
gRNA_8891	Pik3cb	2416.090690347056	2583.0502634737554	609.3603816337969	1112.989909031301	687.4356539260831
gRNA_8893	Pik3cb	1641.612265638058	770.1176249848439	838.5629797256	790.0660762701067	1565.2988855489318
gRNA_8895	Pik3cb	1026.2594470461233	1186.7386352225465	704.226713774513	959.9929863250264	1235.0137092947907
gRNA_8896	Pik3cb	763.4000597261644	479.74540572826345	233.35732796657902	221.34390866932355	35.55701658238361
gRNA_8897	Pik3cb	35.24934312719756	32.82468565509171	15.234009540844923	181.2135682873499	1.5803118481059382
gRNA_8935	Pik3cd	907.4188045030002	666.593616380324	565.7357179486501	533.6081197665562	385.5960909378489
gRNA_8936	Pik3cd	533.775767354706	527.7199463010897	2712.3461532495253	3372.2026652227255	1268.9904140290685
gRNA_8997	Pik3cg	3202.654604128236	5322.649027764101	860.7215390577381	847.1264040007255	991.6456846864762
gRNA_8998	Pik3cg	1256.8908635069304	1441.7611930044127	329.60857006555375	1437.1678149294323	479.62464590015225
gRNA_8999	Pik3cg	298.1087304471565	449.44569589279416	183.50056946926838	345.4971492260546	90.07777534203848
gRNA_9000	Pik3cg	607.2958258771466	924.1411499818128	574.7376326773311	332.3293812882195	521.5029098749596
gRNA_9037	Pik3r1	373.6430371482942	244.9226545033766	266.59516696478613	372.4597216701932	128.005259696581
gRNA_9041	Pik3r1	758.3644392794218	1502.3606126753514	2537.8474985089383	2840.475655161574	2874.5872517047014
gRNA_9055	Pik3r1	543.847008248191	313.09700163318246	335.8406648777176	194.38133622518498	259.9612990134268
gRNA_9056	Pik3r1	482.4124387979324	363.59651802563127	1343.3626595108703	262.1012856197656	1286.3738443582336
gRNA_9063	Pik3r1	3990.2256419987643	4774.7292749060325	3190.8325438278816	1585.1484450879602	1638.7833864858578
gRNA_9064	Pik3r1	867.13384092906	886.2665126874762	2600.1684466305765	1289.1871847709042	2684.159674007936
gRNA_9084	Pik3r2	871.1623372864541	823.1421171969151	1909.7908324386499	988.2096319061018	1088.8348633449914
gRNA_9085	Pik3r2	443.1345993133408	580.7444385131611	357.9992242098557	359.2919537323581	588.666163419462
gRNA_9105	Pik3r2	728.1507165989668	643.868834003722	866.2611788907726	823.2990143989286	506.4899473179532
gRNA_9114	Pik3r3	1241.7840021667027	2487.101182328103	1288.6587161596547	481.5640845836841	759.3398430149033
gRNA_9115	Pik3r3	1101.793753747261	1088.2645782572713	235.43469290396698	574.9925332854666	233.88615351967886
gRNA_9116	Pik3r3	280.987620928232	184.32323483243806	894.6518330350746	50.16292547746709	160.40165258275272
gRNA_9286	Pms2	1306.2399438850068	2345.702536429246	1800.382945736218	537.3703391773662	501.74901177363535
gRNA_9392	Pole	1151.1428341253377	1065.5397958806693	446.63346153840797	329.1941984458778	505.6997913939002
gRNA_9410	Pot1b	1236.7483817199602	1449.3361204632802	930.6594919497988	1681.7120766320843	1300.596650991187
gRNA_9411	Pot1b	1662.7618715143765	1578.1098872640246	461.8674710792529	214.44650641617181	258.3809871653209
gRNA_9513	Prdm1	505.5762928529479	381.27134876298834	650.9076803815558	396.9141478404584	1986.4519930691642
gRNA_9611	Prkd1	1580.1776961877995	2373.477270445093	484.71848539052024	612.6147273935669	374.53390800110736
gRNA_9612	Prkd1	560.9681177671155	542.8698012188245	1003.3672647583769	1005.1396192547469	1828.4208082585706
gRNA_9624	Prkd1	5.035620446742509	2.524975819622439	511.0317745974342	354.27566118461135	424.3137312164444
gRNA_9625	Prkd1	134.95462797269926	53.02449221207122	624.5943911746418	583.7710452440233	1455.4672121055692
gRNA_9703	Ptpn1	1299.1900752595673	1636.1843311153407	178.65338461536317	527.9647906503411	851.7880861291006
gRNA_9705	Ptpn11	782.5354174237859	494.89526064599806	542.1922486582533	879.1052689926108	451.17903263424535
gRNA_9706	Ptpn11	2249.915215604553	2605.7750458503574	4228.822557542724	2961.4937128759634	10798.270858107875
gRNA_9730	Ptpn11	441.1203511346438	169.17337991470342	173.11374478232867	376.8489776494715	101.93011420283301
gRNA_9744	Ptpn11	358.5361758080667	403.99613113959026	109.40788670243171	386.2545261764966	132.7461952408988
gRNA_9745	Ptpn11	213.5103069418824	73.22429876905073	250.6687024448119	175.57023917113483	218.87319096267242
gRNA_9838	Ptprd	196.38919742295786	40.39961311395903	1794.1508509240543	1117.3791650105795	942.6560173951921
gRNA_9875	Ptprd	100.71240893485019	27.774734015846832	220.20068336312207	504.7644376170126	212.55194357024868
gRNA_9876	Ptprd	41.29208766328858	7.574927458867318	247.20642754916534	503.51036448007596	437.74638192534485
gRNA_9881	Ptprd	0.0	0.0	38.77747883124162	64.58476655223888	14.222806632953443
gRNA_10049	Ptprt	1101.793753747261	1393.7866524315864	1100.310961836481	1659.138760167224	2244.832980234485
gRNA_10106	Ptprt	518.6689060144785	800.4173348203133	988.8257101966614	340.4808566783079	222.82397058293728
gRNA_10107	Ptprt	781.5282933344374	472.17047826939614	1186.175379248516	1431.524485813217	535.725716507913
gRNA_10117	Ptprt	976.9103666680468	1065.5397958806693	2088.444217054013	1412.0863521906986	1197.8763808643012
gRNA_10118	Ptprt	4291.3557447139665	5974.092789226691	4944.128550983307	3150.8587565534017	2014.8976063350713
gRNA_10150	Ptprt	1392.852615568978	1532.6603225108206	1376.6004985090774	3221.713888790324	1142.5654661805934
gRNA_10274	Rad21	1897.4217843325775	1479.6358302987494	2021.9685390575987	1270.376087716854	1143.3556221046463
gRNA_10275	Rad21	953.7465126130312	1045.33998932369	137.7985408467336	148.60766672699626	273.3939497223273
