sgRNA	Gene	d5_rep2	d5_rep3	d15_rep2	d15_rep3
gRNA_7473	Mtor	414.0273885297646	311.0652332260322	354.6716960508005	419.3171643402216
gRNA_7478	Mtor	413.08961415030876	265.07115204864226	594.5587341069782	534.8012358306433
gRNA_7479	Mtor	586.5778743496438	717.7497404787437	500.4095202462203	604.916564949828
gRNA_7481	Myc	28.6021185734039	9.68296445839789	46.4297493011957	10.99848299908778
gRNA_7482	Myc	247.5724361763485	282.01633985083856	310.8213772663379	356.0758870954669
gRNA_7509	Myd88	457.1650099847344	844.838648995216	256.6533364149429	684.6555666932144
gRNA_7510	Myd88	203.96592753165075	113.7748323861752	223.12073969741266	235.0925741055013
gRNA_7511	Myd88	59.54867309544746	76.25334510988338	100.59779015259068	111.35964036576378
gRNA_7512	Myd88	196.93261968573177	360.6904260753214	352.0922655340674	273.58726460230855
gRNA_7513	Myd88	458.57167155391824	878.7290245996086	878.2960909476186	1011.8604359160759
gRNA_7514	Myd88	428.56289141133055	410.3156189246106	508.1478117964196	200.722314733352
gRNA_7557	Ncoa3	398.0852240790149	681.4386237597515	510.7272423131527	375.32323234387053
gRNA_7558	Ncoa3	113.93958710388766	123.4577968445731	85.12120705219212	48.11836312100904
gRNA_7602	Ncor1	63.76865780299885	24.207411145994726	45.14003404282915	64.61608761964071
gRNA_7627	Negr1	423.8740195140512	397.00154279431354	233.43846176434505	479.8088208352044
gRNA_7664	Nf1	470.29385129711653	973.137928068988	847.3429247468215	996.7375217923301
gRNA_7667	Nf1	109.71960239633627	31.469634489793144	41.27088826772951	24.746586747947507
gRNA_7683	Nf1	343.6943100705747	257.8089287048438	145.73782419541985	295.5842306004841
gRNA_7684	Nf1	569.2290483297104	527.721562982685	521.044964380085	907.3748474247419
gRNA_7765	Nf1	36.57320079877876	8.472593901098154	980.1835963585759	35.74506974703529
gRNA_7787	Nf2	318.8432890149943	282.01633985083856	179.27042091295007	156.72838273700089
gRNA_7812	Nfe2	23.44435948639664	8.472593901098154	11.607437325298925	8.248862249315835
gRNA_7813	Nfe2	540.1580425665785	559.1911974724782	670.6519343506045	717.6510156904777
gRNA_7814	Nfe2	130.81952593409324	33.89037560439262	143.15839367868674	163.60243461143074
gRNA_7815	Nfe2l2	594.5489565750187	855.7319840109136	692.5770937428358	919.7481407987157
gRNA_7816	Nfe2l2	483.8915797992266	557.9808269151785	425.6060352609606	354.70107672058094
gRNA_7822	Nfe2l2	105.9685048785128	98.04001514127864	49.009179817928796	147.10471011279907
gRNA_7823	Nfe2l2	300.5566886156049	261.440040376743	163.7938378125515	83.86343286804433
gRNA_7826	Nfe2l2	279.45676507784793	220.287441428552	223.12073969741266	177.35053836029047
gRNA_7827	Nfe2l2	561.2579661043355	934.4060702353964	407.5500216438289	720.4006364402496
gRNA_7828	Nfe2l2	459.04055874364616	407.8948778100111	385.6248622515976	625.5387205731175
gRNA_7829	Nfe2l2	301.02557580533283	470.8341467895974	153.47611574561913	149.854330862571
gRNA_7839	Nkx2-1	393.86523937146353	344.95560883042486	748.0348498525974	441.3141303383972
gRNA_7843	Nkx2-1	209.59257380838594	415.15710115380955	159.92469203745185	98.98634699179003
gRNA_7873	Nkx3-1	2209.3964379980193	2671.287819960518	4806.768767932122	3643.2474934478273
gRNA_7885	Notch1	1148.7736148334352	1199.4772222840386	1211.0426276061878	1046.2306952882252
gRNA_7886	Notch1	261.63905186818647	549.5082330140802	527.4935406719178	453.68742371237096
gRNA_7901	Notch1	1160.4957945766337	2466.7351957768624	1701.1344257854757	1945.3566804636512
gRNA_7902	Notch1	927.458861281851	1037.287567605874	1610.8543576998175	1156.2155252791028
gRNA_7917	Notch1	893.6989836214399	961.0342224959907	1303.9021262085791	745.1472231881971
gRNA_7918	Notch1	392.4585778022797	366.7422788618201	383.0454317348645	378.07285309364244
gRNA_7919	Notch1	814.4570485574192	963.4549636105901	428.18546577769365	599.417323450284
gRNA_7935	Notch1	567.8223867605266	691.1215882181494	653.8856359918394	340.9529729717212
gRNA_7956	Notch1	1275.3731560599772	1066.3364609810676	1652.125245967547	1575.5326896193246
gRNA_8028	Notch2	1235.0488577433748	1372.560211977901	1098.8374001282982	1337.6904947640512
gRNA_8198	Notch3	299.1500270464211	275.9644870643399	94.14921386075795	248.84067785436105
gRNA_8216	Npm1	115.34624867307146	146.4548374332681	183.1395666880497	225.4689014812995
gRNA_8217	Nras	1222.3889036207206	1050.6016437361711	1094.9682543531985	1021.4841085402776
gRNA_8225	Nras	287.8967344929507	349.79709105962377	678.3902259008038	580.1699782018804
gRNA_8226	Nsd1	606.740023507945	446.6267356436027	515.8861033466189	523.8027528315555
gRNA_8227	Nsd1	182.39711680416585	125.87853795917258	73.51376972689319	118.23369224019365
gRNA_8228	Nsd1	666.7575837931204	474.46525846149666	729.9788362354657	402.81943984158994
gRNA_8241	Nsd1	60.48644747490332	20.576299474095517	39.98117300936296	26.12139712283348
gRNA_8302	Ntrk2	266.79681095519373	238.44299978804804	243.7561838312774	186.97421098449226
gRNA_8366	Ntrk3	278.51899069839203	158.55854300626547	263.10191270677564	617.2898583238017
gRNA_8367	Ntrk3	303.8388989437004	239.65337034534778	103.17722066932377	423.4415954648795
gRNA_8409	Ntrk3	217.5636560337608	146.4548374332681	297.9242246826724	159.47800348677282
gRNA_8410	Ntrk3	200.6837172035552	222.70818254315148	553.2878458392488	302.458282474914
gRNA_8493	Pax5	554.2246582584165	838.7867962087173	597.1381646237113	518.3035113320117
gRNA_8494	Pax5	399.0229984584708	378.84598443481747	464.297493011957	268.0880231027647
gRNA_8513	Pax5	158.9527573177692	32.68000504709288	98.01835963585759	97.61153661690405
gRNA_8569	Pdgfra	740.3728725804058	928.3542174488978	1426.4250757534012	1011.8604359160759
gRNA_8650	Pdgfrb	988.4141959464822	1435.4994809574873	1141.3980036543942	859.2564843037328
gRNA_8651	Pdgfrb	230.69249734614291	130.7200201883715	626.8016155661419	72.86494986895654
gRNA_8652	Pdgfrb	293.054493579958	410.3156189246106	330.1671061418361	559.5478225785909
gRNA_8668	Pdgfrb	396.6785625098311	320.7481976844301	303.0830857161386	551.298960329275
gRNA_8672	Pdgfrb	927.9277484715789	1119.592765502256	768.6702939864622	717.6510156904777
gRNA_8673	Pdgfrb	308.0588836512518	314.69634489793145	383.0454317348645	631.0379620726615
gRNA_8695	Phf6	129.41286436490944	95.61927402667916	63.19604765996081	92.11229511736016
gRNA_8696	Phf6	441.6917327237127	359.4800555180217	370.14827915119906	562.2974433283628
gRNA_8699	Phf6	95.65298670449828	129.5096496310718	72.22405446852665	151.229141237457
gRNA_8775	Pik3ca	256.95017997090713	227.5496647723504	297.9242246826724	200.722314733352
gRNA_8782	Pik3ca	158.01498293831332	59.30815730768708	49.009179817928796	61.866466869868766
gRNA_8783	Pik3ca	424.81179389350706	559.1911974724782	553.2878458392488	368.44918046944065
gRNA_8784	Pik3ca	591.7356334366511	472.0445173468972	675.8107953840707	618.6646686986877
gRNA_8789	Pik3ca	58.14201152626366	48.41482229198945	15.476583100398567	46.743552746123065
gRNA_8790	Pik3ca	154.7327726102178	179.134842480361	194.74700401334863	285.9605579762823
gRNA_8791	Pik3ca	665.3509222239365	846.0490195525157	508.1478117964196	441.3141303383972
gRNA_8793	Pik3ca	614.2422185435919	616.0786136655657	1022.744199884672	510.05464908269585
gRNA_8794	Pik3ca	981.8497752902912	1261.2061207063252	1391.6027637775044	1212.582750649428
gRNA_8795	Pik3ca	1240.206616830382	944.0890346937944	1570.8731846904545	897.7511748005401
gRNA_8803	Pik3ca	527.4980884439243	407.8948778100111	426.8957505193271	400.06981909181803
gRNA_8804	Pik3ca	262.1079390579144	256.5985581475441	101.88750541095723	130.6069856141674
gRNA_8808	Pik3ca	102.21740736068934	156.137801891666	99.30807489422413	131.98179598905335
gRNA_8813	Pik3ca	2.3444359486396635	1.2103705572997363	0.0	1.3748103748859726
gRNA_8814	Pik3ca	25.788795435036302	27.838522817893935	14.186867842032019	20.62215562328959
gRNA_8824	Pik3ca	364.7942336083317	495.04155793559215	225.70017021414577	460.56147558680084
gRNA_8825	Pik3ca	1493.8745864731939	2771.748576216396	1996.4792199514152	1150.716283779559
gRNA_8826	Pik3ca	1381.8105481282178	1169.2179583515453	1559.2657473651557	1135.5933696558134
gRNA_8827	Pik3ca	1697.3716268151165	2580.510028163038	3170.120105064973	2520.0274171659876
gRNA_8831	Pik3ca	33.29099047068323	13.3140761302971	21.925159392231304	12.373293373973754
gRNA_8833	Pik3ca	532.6558475309316	687.4904765462502	1115.6036984870634	877.1290191772505
gRNA_8834	Pik3ca	134.10173626218878	424.84006561220747	453.9797709450246	274.9620749771945
gRNA_8835	Pik3ca	593.142295005835	900.5156946310038	403.6808758687293	284.58574760139635
gRNA_8840	Pik3ca	1150.180276402619	731.0638166090407	987.9218879087751	1026.9833500398215
gRNA_8841	Pik3ca	297.27447828750934	204.55262418365544	183.1395666880497	197.97269398358006
gRNA_8852	Pik3ca	482.95380541977073	616.0786136655657	631.9604765996081	765.7693788114867
gRNA_8854	Pik3ca	394.33412656119145	343.7452382731251	158.63497677908532	186.97421098449226
gRNA_8855	Pik3ca	740.3728725804058	639.0756542542608	817.6794738043909	742.3976024384252
gRNA_8857	Pik3ca	93.30855075585862	121.03705572997363	67.06519343506045	72.86494986895654
gRNA_8858	Pik3ca	164.11051640477646	105.30223848507705	55.45775610976153	71.49013949407058
gRNA_8861	Pik3ca	134.10173626218878	45.99408117738998	52.878325593028435	57.74203574521085
gRNA_8862	Pik3ca	0.9377743794558655	7.262223343798418	0.0	2.749620749771945
gRNA_8867	Pik3ca	120.50400776007872	56.8874161930876	45.14003404282915	74.23976024384253
gRNA_8868	Pik3ca	369.48310550561104	450.2578473155019	291.4756483908397	350.576645595923
gRNA_8869	Pik3ca	31.415441711771493	24.207411145994726	5.158861033466189	13.748103748859727
gRNA_8891	Pik3cb	1124.8603681573106	1238.2090801176303	1236.8369327735188	987.1138491681284
gRNA_8893	Pik3cb	764.2861192565304	369.16301997641955	798.3337449288928	884.0030710516804
gRNA_8895	Pik3cb	477.79604633276347	568.8741619308761	656.4650665085725	474.30957933566054
gRNA_8896	Pik3cb	355.416489813773	229.9704058869499	296.63450942430586	378.07285309364244
gRNA_8897	Pik3cb	16.411051640477645	15.734817244896572	2.5794305167330944	12.373293373973754
gRNA_8935	Pik3cd	422.4673579448674	319.5378271271304	228.27960073087885	323.08043809820356
gRNA_8936	Pik3cd	248.51021055580435	252.9674464756449	344.3539739838681	251.59029860413298
gRNA_8997	Pik3cg	1491.0612633348262	2551.461134787844	3246.2133053085995	2489.7815889184963
gRNA_8998	Pik3cg	585.1712127804601	691.1215882181494	1538.6303032312908	873.0045880525926
gRNA_8999	Pik3cg	138.7906081594681	215.44595919935307	148.31725471215293	31.62063862237737
gRNA_9000	Pik3cg	282.73897540594345	442.9956239717035	620.3530392743093	406.94387096624786
gRNA_9037	Pik3r1	173.95714738906304	117.40594405807443	202.4852955635479	384.9469049680723
gRNA_9041	Pik3r1	353.07205386513334	720.1704815933431	344.3539739838681	382.19728421830035
gRNA_9055	Pik3r1	253.1990824530837	150.0859491051673	76.09320024362628	149.854330862571
gRNA_9056	Pik3r1	224.59696387967978	174.29336025116203	290.1859331324731	437.1896992137393
gRNA_9063	Pik3r1	1857.7310457020697	2288.8107238538014	2055.8061218362764	2546.148814288821
gRNA_9064	Pik3r1	403.7118703557501	424.84006561220747	376.5968554430318	364.32474934478273
gRNA_9084	Pik3r2	405.5874191146618	394.58080167971406	666.7827885755049	492.18211420917817
gRNA_9085	Pik3r2	206.31036348029042	278.38522817893937	207.6441565970141	122.35812336485156
gRNA_9105	Pik3r2	339.0054381732954	308.6444921114328	714.5022531350671	339.5781625968352
gRNA_9114	Pik3r3	578.1379049345411	1192.2149989402403	1841.7133889474294	1912.3612314663878
gRNA_9115	Pik3r3	512.9625855623584	521.6697101961863	911.8286876651489	679.1563251936705
gRNA_9116	Pik3r3	130.81952593409324	88.35705068288075	650.0164902167398	116.85888186530767
gRNA_9286	Pms2	608.1466850771287	1124.4342477314551	871.847514655786	571.9211159525646
gRNA_9392	Pole	535.9380578590271	510.77637518048874	564.8952831645477	379.44766346852845
gRNA_9410	Pot1b	575.7934689859014	694.7526998900487	341.774543467135	735.5235505639953
gRNA_9411	Pot1b	774.132750240817	756.4815983123352	1367.09817386854	1158.9651460288749
gRNA_9513	Prdm1	235.38136924342223	182.76595415226018	325.0082451083699	302.458282474914
gRNA_9611	Prkd1	735.6840006831264	1137.7483238617522	1180.0894614053907	995.3627114174442
gRNA_9612	Prkd1	261.17016467845855	260.2296698194433	420.4471742274944	215.84522885709768
gRNA_9624	Prkd1	2.3444359486396635	1.2103705572997363	9.02800680856583	5.49924149954389
gRNA_9625	Prkd1	62.830883423542986	25.417781703294462	38.69145775099641	65.99089799452668
gRNA_9703	Ptpn1	604.8644747490332	784.3201211302292	617.7736087575761	567.7966848279067
gRNA_9705	Ptpn11	364.3253464186038	237.23262923074833	323.71852985000334	173.22610723563255
gRNA_9706	Ptpn11	1047.4939818522018	1249.102415133328	1209.7529123478214	1113.596403657638
gRNA_9730	Ptpn11	205.37258910083455	81.09482733908233	190.877858238249	108.61001961599183
gRNA_9744	Ptpn11	166.92383954314406	193.6592891679578	54.168040851394984	208.97117698266783
gRNA_9745	Ptpn11	99.40408422232174	35.100746161692356	21.925159392231304	56.367225370324874
gRNA_9838	Ptprd	91.43300199694689	19.36592891679578	49.009179817928796	39.869500871693205
gRNA_9875	Ptprd	46.88871897279328	13.3140761302971	37.40174249262987	52.24279424566696
gRNA_9876	Ptprd	19.22437477884524	3.631111671899209	16.766298358765113	1.3748103748859726
gRNA_9881	Ptprd	0.0	0.0	0.0	0.0
gRNA_10049	Ptprt	512.9625855623584	668.1245476294545	750.6142803693305	1460.048618128903
gRNA_10106	Ptprt	241.47690270988537	383.6874666640164	576.5027204898466	405.5690605913619
gRNA_10107	Ptprt	363.8564592288758	226.3392942150507	509.43752705478613	189.72383173426422
gRNA_10117	Ptprt	454.8205740360948	510.77637518048874	523.6243948968182	741.0227920635392
gRNA_10118	Ptprt	1997.9283154307216	2863.736738571176	2153.824481472134	2632.7618679066377
gRNA_10150	Ptprt	648.470983393731	734.69492828094	477.1946455956225	412.4431124657918
gRNA_10274	Rad21	883.3834654474254	709.2771465776455	745.4554193358642	679.1563251936705
gRNA_10275	Rad21	444.0361686723523	501.0934107220908	419.15745896912784	471.5599585858886
gRNA_10306	Rad51c	405.5874191146618	421.2089539403082	279.8682110655407	232.34295335572938
gRNA_10307	Rad51c	143.01059286701948	98.04001514127864	33.532596717530225	76.98938099361446
gRNA_10336	Raf1	966.8453852189973	1381.0328058789992	1222.6500649314867	1449.050135129815
gRNA_10337	Raf1	415.43405009894843	422.419324497608	726.1096904603661	552.673770704161
gRNA_10342	Raf1	175.8326961479748	139.19261408946969	113.49494273625615	309.33233434934385
gRNA_10343	Raf1	730.5262415961192	1373.7705825352007	1078.2019559944335	1079.2261442854885
gRNA_10363	Rara	285.0834113545831	163.4000252354644	135.42010212848746	285.9605579762823
gRNA_10378	Rara	2064.9791835618157	2817.742657393786	2514.944753814767	2533.7755209148477
gRNA_10379	Rara	134.10173626218878	96.8296445839789	177.98070565458352	39.869500871693205
gRNA_10380	Rara	678.4797635363187	925.9334763342982	1265.2106684575829	927.9970030480315
gRNA_10397	Rasa1	96.59076108395415	50.835563406588925	51.58861033466189	85.2382432429303
gRNA_10406	Rasa1	7.9710822253748566	6.0518527864986815	3.869145775099642	4.124431124657917
gRNA_10436	Rb1	206.31036348029042	58.09778675038734	83.83149179382556	133.35660636393933
gRNA_10437	Rb1	371.82754145425065	233.6015175588491	294.05507890757275	321.7056277233176
gRNA_10447	Rb1	396.6785625098311	168.24150746466336	205.06472608028102	329.95448997263344
gRNA_10448	Rb1	255.0746312119954	113.7748323861752	193.45728875498207	206.2215562328959
gRNA_10456	Rb1	305.7144477026122	234.81188811614885	220.54130918067958	336.82854184706326
gRNA_10466	Rb1	269.6101340935613	321.95856824172984	290.1859331324731	222.71928073152756
gRNA_10467	Rb1	138.7906081594681	79.8844567817826	130.26124109502126	160.8528138616588
gRNA_10468	Rb1	76.42861192565304	32.68000504709288	69.64462395179355	52.24279424566696
gRNA_10504	Rbm10	54.859801198168135	289.278563194637	51.58861033466189	107.23520924110586
gRNA_10546	Rbm10	196.93261968573177	518.0385985242872	201.19558030518135	523.8027528315555
gRNA_10547	Rbm10	227.4102870180474	229.9704058869499	386.91457750996415	103.11077811644795
gRNA_10548	Rbm10	132.22618750327703	169.45187802196307	113.49494273625615	87.98786399270224
gRNA_10571	Recql	559.3824173454237	351.00746161692354	334.0362519169357	463.31109633657275
gRNA_10572	Recql	178.17713209661446	165.82076635006388	308.2419467496048	119.60850261507962
gRNA_10573	Recql	747.8750676160528	731.0638166090407	1581.190906757387	647.5356865712931
gRNA_10574	Recql	422.4673579448674	495.04155793559215	540.3906932555833	461.9362859616868
gRNA_10595	Ret	677.0731019671349	1171.6386994661448	831.8663416464229	976.1153661690405
gRNA_10596	Ret	304.7766733231563	532.563045211884	211.51330237211374	274.9620749771945
gRNA_10597	Ret	366.20089517751546	467.2030351176982	339.1951129504019	225.4689014812995
gRNA_10598	Ret	681.7619738644142	388.52894889321533	559.7364221310814	529.3019943310994
gRNA_10617	Rheb	817.7392588855147	686.2801059889505	1017.5853388512057	644.7860658215211
gRNA_10618	Rheb	200.6837172035552	193.6592891679578	141.86867842032018	251.59029860413298
gRNA_10622	Rhoa	75.49083754619717	72.62223343798418	64.48576291832737	74.23976024384253
gRNA_10623	Rhoa	245.22800022770883	156.137801891666	234.7281770227116	269.46283347765063
gRNA_10632	Rhoa	170.67493706096752	354.6385732888227	87.70063756892522	109.98482999087781
gRNA_10633	Rhoa	154.7327726102178	318.32745656983064	188.2984277215159	292.8346098507122
gRNA_10634	Rhoa	155.67054698967368	205.76299474095518	162.50412255418496	338.2033522219493
gRNA_10635	Rhoa	267.7345853346496	182.76595415226018	203.77501082191446	347.82702484615106
gRNA_10636	Rhoa	196.93261968573177	254.17781703294463	117.3640885113558	118.23369224019365
gRNA_10637	Rhoa	363.38757203914787	543.4563802275816	150.896685228886	382.19728421830035
gRNA_10656	Rictor	243.35245146879708	329.2207915855283	455.2694862033912	280.46131647673843
gRNA_10657	Rictor	39.38652393714635	90.77779179748022	20.635444133864755	63.24127724475474
gRNA_10664	Rictor	429.9695529805143	469.6237762322977	539.1009779972168	332.70411072240535
gRNA_10665	Rictor	418.71626042704395	430.89191839870614	434.6340420695264	452.312613337485
gRNA_10679	Rit1	192.24374778845242	198.50077139715677	237.3076075394447	268.0880231027647
gRNA_10680	Rit1	631.5910445635254	419.9985833830085	403.6808758687293	552.673770704161
gRNA_10681	Rit1	250.3857593147161	113.7748323861752	125.10238006155508	155.3535723621149
gRNA_10684	Rit1	252.26130807362782	275.9644870643399	207.6441565970141	400.06981909181803
gRNA_10690	Rnf43	224.59696387967978	308.6444921114328	194.74700401334863	252.96510897901896
gRNA_10770	Ros1	2.3444359486396635	2.4207411145994726	1.2897152583665472	1.3748103748859726
gRNA_10909	Rtel1	250.3857593147161	261.440040376743	354.6716960508005	439.93931996351125
gRNA_10910	Rtel1	326.81437124036916	292.9096748665362	358.54084182590015	371.1988012192126
gRNA_10929	Runx1	193.65040935763622	274.7541165070401	217.9618786639465	94.86191586713211
gRNA_10930	Runx1	434.65842487779366	597.9230553060697	696.4462395179355	340.9529729717212
gRNA_10932	Runx1	179.58379366579825	250.5467053610454	270.8402042569749	411.0683020909058
gRNA_10955	Runx1	77.3663863051089	21.786670031395253	16.766298358765113	21.99696599817556
gRNA_10969	Runx1	233.97470767423843	296.5407865384354	459.1386319784908	408.31868134113387
gRNA_10970	Runx1	70.3330784591899	101.67112681317785	134.1303868701209	149.854330862571
gRNA_10971	Runx1	260.2323902990027	376.425243320218	336.61568243366884	248.84067785436105
gRNA_11017	Sdha	881.9768038782415	825.4727200784201	928.594986023914	1032.4825915393653
gRNA_11018	Sdha	309.4655452204356	302.59263932493405	221.83102443904613	386.32171534295827
gRNA_11069	Setbp1	180.05268085552618	389.7393194505151	349.5128350173343	112.73445074064975
gRNA_11070	Setbp1	43.60650864469775	62.93926897958629	69.64462395179355	27.496207497719453
gRNA_11071	Setbp1	660.6620503266572	939.2475524645954	531.3626864470175	602.166944200056
gRNA_11098	Setd2	58.14201152626366	24.207411145994726	7.738291550199284	1.3748103748859726
gRNA_11099	Setd2	65.64420656191058	79.8844567817826	136.709817386854	21.99696599817556
gRNA_11111	Setd2	286.95896011349487	227.5496647723504	308.2419467496048	222.71928073152756
gRNA_11112	Setd2	416.8407116681322	338.90375604392614	481.06379137072213	571.9211159525646
gRNA_11113	Setd2	532.1869603412036	343.7452382731251	355.96141130916703	214.47041848221173
gRNA_11114	Setd2	337.5987766041116	582.1882380611731	497.8300897294872	310.7071447242298
gRNA_11122	Setd6	1258.4932172297715	1025.1838620328767	1190.4071834723231	1559.034965120693
gRNA_11132	Sf3b1	377.9230749207138	445.41636508630296	539.1009779972168	490.8073038342922
gRNA_11133	Sf3b1	589.8600846777395	476.8859995760961	571.3438594563804	676.4067044438985
gRNA_11136	Sf3b1	103.62406892987313	44.78371062009025	36.11202723426332	68.74051874429863
gRNA_11141	Sf3b1	467.48052815874894	306.2237509968333	242.46646857291088	383.57209459318636
gRNA_11142	Sf3b1	1563.2698905529278	1496.018008822474	1382.5747569689386	1246.953010021577
gRNA_11143	Sf3b1	311.8099811690753	303.8030098822338	100.59779015259068	272.2124542274226
gRNA_11144	Sf3b1	512.9625855623584	330.431162142828	278.5784958071742	404.19425021647595
gRNA_11157	Sf3b1	96.12187389422621	95.61927402667916	85.12120705219212	213.09560810732575
gRNA_11158	Sf3b1	398.0852240790149	285.64745152273775	352.0922655340674	222.71928073152756
gRNA_11159	Sf3b1	292.58560639023005	231.18077644424963	203.77501082191446	353.32626634569493
gRNA_11169	Sf3b1	432.7828761188819	476.8859995760961	513.3066728298858	721.7754468151356
gRNA_11182	Sh2b3	255.54351840172336	133.140761302971	94.14921386075795	199.347504358466
gRNA_11195	Shq1	277.5812163189362	110.143720714276	196.03671927171519	257.0895401036769
gRNA_11208	Smad2	415.43405009894843	405.4741366954117	257.94305167330947	335.4537314721773
gRNA_11209	Smad2	303.3700117539725	409.1052483673109	581.6615815233127	419.3171643402216
gRNA_11218	Smad2	198.80816844464348	110.143720714276	123.81266480318854	148.47952048768505
gRNA_11219	Smad2	94.71521232504242	48.41482229198945	86.41092231055866	56.367225370324874
gRNA_11223	Smad2	555.1624326378724	501.0934107220908	361.1202723426332	508.67983870780984
gRNA_11224	Smad2	127.5373156059977	71.41186288068444	63.19604765996081	246.09105710458908
gRNA_11284	Smad4	75.9597247359251	43.57334006279051	23.21487465059785	34.37025937214931
gRNA_11285	Smad4	15.942164450749713	14.524446687596836	20.635444133864755	15.122914123745698
gRNA_11298	Smad4	354.9476026240451	511.98674573778845	634.5399071163413	646.1608761964071
gRNA_11305	Smad4	421.0606963756836	705.6460349057463	936.3332775741133	1109.4719725329799
gRNA_11306	Smad4	150.98167509239434	91.98816235477996	157.34526152071876	219.96965998175563
gRNA_11312	Smad4	226.94139982831945	190.0281774960586	197.3264345300817	170.4764864858606
gRNA_11315	Smad4	0.0	2.4207411145994726	0.0	1.3748103748859726
gRNA_11319	Smad4	181.45934242470997	255.38818759024437	389.49400802669726	182.84977985983434
gRNA_11322	Smad4	120.97289494980664	81.09482733908233	73.51376972689319	108.61001961599183
gRNA_11323	Smad4	725.3684825091119	1037.287567605874	1334.8552924093763	866.1305361781627
gRNA_11324	Smad4	147.23057757457087	77.46371566718312	136.709817386854	210.3459873575538
gRNA_11325	Smad4	215.21922008512112	196.0800302825573	179.27042091295007	114.10926111553573
gRNA_11326	Smad4	268.20347252437756	442.9956239717035	290.1859331324731	503.18059720826597
gRNA_11336	Smad4	221.78364074131218	413.94673059650984	446.2414793948253	185.5994006096063
gRNA_11337	Smad4	120.03512057035078	64.14963953688603	162.50412255418496	153.97876198722892
gRNA_11449	Smarca4	414.9651629092205	611.2371314363668	303.0830857161386	420.6919747151076
gRNA_11450	Smarca4	173.48826019933512	41.152598948191034	76.09320024362628	34.37025937214931
gRNA_11454	Smarca4	379.7986236796255	320.7481976844301	336.61568243366884	184.22459023472032
gRNA_11499	Smarca4	196.46373249600381	146.4548374332681	67.06519343506045	229.59333260595741
gRNA_11500	Smarca4	201.15260439328316	295.3304159811357	193.45728875498207	116.85888186530767
gRNA_11532	Smarca4	525.6225396850126	728.6430754944413	693.8668090012025	306.5827135995719
gRNA_11533	Smarca4	328.68991999928085	781.8993800156296	341.774543467135	647.5356865712931
gRNA_11581	Smc1a	256.4812927811792	150.0859491051673	47.71946455956225	162.22762423654476
gRNA_11582	Smc1a	456.22723560527857	694.7526998900487	300.5036551994055	416.5675435904497
gRNA_11589	Smc3	444.0361686723523	419.9985833830085	530.0729711886509	893.6267436758822
gRNA_11590	Smg1	218.9703176029446	118.61631461537416	180.5601361713166	307.95752397445784
gRNA_11607	Smo	184.74155275280552	257.8089287048438	341.774543467135	182.84977985983434
gRNA_11608	Smo	284.1456369751273	413.94673059650984	453.9797709450246	312.08195509911576
gRNA_11609	Smo	723.9618209399282	669.3349181867542	994.3704642006079	757.5205165621709
gRNA_11670	Socs1	51.577590870072605	35.100746161692356	103.17722066932377	100.361157366676
gRNA_11671	Socs1	431.84510173942607	286.8578220800375	215.38244814721338	224.09409110641354
gRNA_11689	Sos1	325.40770967118533	331.64153270012775	268.2607737402418	251.59029860413298
gRNA_11701	Sos1	52.046478059800535	39.9422283908913	14.186867842032019	34.37025937214931
gRNA_11702	Sos1	240.07024114070157	113.7748323861752	77.38291550199283	83.86343286804433
gRNA_11703	Sos1	127.5373156059977	185.18669526685966	156.0555462623522	72.86494986895654
gRNA_11748	Sox2	714.1151899556415	1053.0223848507705	1501.228560738661	873.0045880525926
gRNA_11796	Sox9	71.73974002837372	24.207411145994726	41.27088826772951	48.11836312100904
gRNA_11797	Sox9	1135.1758863313253	1953.5380794817745	2637.467703359589	2130.9560810732573
gRNA_11798	Sox9	287.4278473032228	695.9630704473484	546.839269547416	398.695008716932
gRNA_11967	Stag2	242.88356427906916	180.3452130376607	459.1386319784908	115.4840714904217
gRNA_11968	Stag2	339.0054381732954	286.8578220800375	371.4379944095656	338.2033522219493
gRNA_11992	Stat3	314.15441711771496	318.32745656983064	251.49447538147672	415.1927332155637
gRNA_11993	Stat3	41.262072696058084	102.88149737047759	69.64462395179355	61.866466869868766
gRNA_11994	Stat3	78.30416068456476	107.72297959967653	201.19558030518135	42.61912162146515
gRNA_12001	Stat3	601.1133772312098	654.8104714991573	328.87739088346956	474.30957933566054
gRNA_12002	Stat3	293.054493579958	323.1689387990296	294.05507890757275	511.4294594575818
gRNA_12006	Stat3	138.32172096974017	153.7170607770665	113.49494273625615	65.99089799452668
gRNA_12007	Stat3	375.57863897207415	321.95856824172984	402.3911606103627	354.70107672058094
gRNA_12024	Stat3	228.8169485872312	406.6845072527114	696.4462395179355	552.673770704161
gRNA_12025	Stat3	429.9695529805143	683.8593648743511	628.0913308245085	460.56147558680084
gRNA_12026	Stat3	360.5742489007803	447.83710620090244	292.7653636492062	368.44918046944065
gRNA_12062	Stat6	74.55306316674131	78.67408622448286	91.56978334402486	120.98331298996558
gRNA_12063	Stat6	200.6837172035552	87.14668012558101	125.10238006155508	142.98027898814115
gRNA_12064	Stat6	917.6122302975645	938.0371819072957	893.7726740480172	868.8801569279346
gRNA_12065	Stat6	759.1283601695231	1400.398734795795	1140.1082883960278	1255.2018722708929
gRNA_12079	Stk11	400.42966002765456	594.2919436341705	341.774543467135	362.9499389698968
