sgRNA	Gene	input_rep1	input_rep2	input_rep3	spleen1	spleen2	spleen3	spleen4
gRNA_4104	Fbxw7	463.0492774203097	678.6802345497067	773.4769022669805	385.5574622769278	679.1301459020854	431.1340389907468	621.2149368341535
gRNA_4105	Fbxw7	263.1295893912236	639.0079035113105	648.9588403490006	652.2347070184695	844.2611060358116	1676.080168871808	486.8123866162021
gRNA_4106	Fbxw7	355.7394448752855	716.2272621396174	640.1693300959668	682.758006115393	916.9419863763602	533.0158580029694	661.4298731198398
gRNA_4111	Fbxw7	948.1485204320627	558.9548069516895	626.2526055286631	175.10734745077139	242.46341681606987	586.4416899240128	664.6047365108151
gRNA_4116	Fbxw7	1073.0983254502414	600.0440069557428	549.3443908146168	77.11149245538556	170.36398351824573	272.09900443508224	295.2622953606965
gRNA_4117	Fbxw7	1519.9776281034929	789.9044483537818	983.6926891520404	377.52501514615847	1208.2469547812786	556.6226209448258	1441.387979502755
gRNA_4118	Fbxw7	742.3488415785918	648.9259862709096	900.9248009359715	828.9485438953948	739.6006383454218	423.67927174594996	663.5464487138233
gRNA_4119	Fbxw7	667.3789585676844	721.8947380022454	656.2834322265288	589.5816193984688	616.9153123305758	470.8927976296629	466.704918473359
gRNA_4141	Fbxw7	715.8888828688598	692.1404897234482	572.7830848227071	157.43596376307886	117.45230263032641	63.36552158077258	79.37158477438078
gRNA_4142	Fbxw7	567.4191145531414	584.4584483335157	508.3266763004587	165.4684108938482	181.9929243727335	237.31009062603064	185.20036447355514
gRNA_4143	Fbxw7	452.75929347763616	534.1596000526919	490.01519660663814	631.3503444784693	209.90238242350412	238.55255183349675	385.2167581049947
gRNA_4144	Fbxw7	129.35979813646748	282.66535864857303	161.87348049337373	170.28787917230977	119.77809080122397	85.7298233151629	251.872495684035
gRNA_4191	Fgf4	1165.7081809343035	551.8704621234045	798.3805146505764	547.8128943184682	577.9583604680419	423.67927174594996	378.8670313230442
gRNA_4192	Fgf4	521.8491856641585	347.8413310687954	196.2990623177564	218.48256195692574	270.9543219095649	490.77217694912093	295.2622953606965
gRNA_4193	Fgf4	404.24936917646085	333.6726414122253	341.32598149281523	551.025873170776	1114.6339809026522	516.8638623059096	443.4225869395406
gRNA_4194	Fgf4	1012.8284195002965	403.8076552122472	487.0853598556269	457.84948645385174	387.2437304544425	300.67561220680324	346.06010961630017
gRNA_4195	Fgf4	1694.9073551289432	729.687517313359	1056.9386079273227	5997.025027832381	5176.041574332504	574.0170778493516	8960.522777129094
gRNA_4213	Fgfr1	407.1893645886533	469.69206211529803	539.0899621860773	285.9551178553881	340.72796703649146	619.9881425255984	208.4826960073735
gRNA_4225	Fgfr1	862.8886534784818	611.3789586809988	938.2802195113654	747.0175831615476	550.0489024172713	1396.526397191929	766.2003650220224
gRNA_4226	Fgfr1	868.7686443028667	517.1571724648078	754.432963385407	448.21054989692857	533.186938178264	298.19068979187097	467.76320627035074
gRNA_4246	Fgfr2	199.9196880290861	274.8725793374595	171.39544993416044	338.9692689184657	511.6733975974616	144.12550006607097	1447.7377062847054
gRNA_4247	Fgfr2	1293.5979813646748	952.8443794043377	2010.6004703814974	1606.489426153866	1308.8372931725978	1314.5239574991645	1344.0255021795144
gRNA_4248	Fgfr2	545.3691489616981	637.5910345456534	850.3851169810267	533.3544894830834	667.5012050475976	682.1112028989048	710.1111117814601
gRNA_4261	Fgfr2	658.5589723311072	830.993648357835	1275.2114458776637	578.3361934153917	762.2770730116729	654.77705633465	965.1584708564702
gRNA_4262	Fgfr2	55.85991283165641	263.53762761220344	321.549583423489	194.38522056461775	128.4997964420898	231.0977845887	428.6065577816562
gRNA_4263	Fgfr2	251.36960774245384	442.0631172849864	479.0283087903458	330.9368217876964	243.62631090151865	564.0773881896225	514.3278693379874
gRNA_4302	Fgfr3	80.84987383529217	94.221786216191	63.72394933449554	89.96340786461649	65.70351582785587	53.425831921043546	82.54644816535601
gRNA_4303	Fgfr3	915.8085708979459	611.3789586809988	1191.711098473842	899.6340786461649	364.5672957881914	701.9905822183629	878.3788715031473
gRNA_4304	Fgfr3	1772.8172335520428	595.7934000587718	1033.4999139192323	451.4235287492363	577.9583604680419	654.77705633465	499.51184018010304
gRNA_4329	Fgfr3	677.668942510358	684.3477104123348	517.1161865534926	1617.734852136943	986.7156315032868	665.9592072018452	732.3351555182867
gRNA_4330	Fgfr3	705.5988989261862	544.7861172951194	518.5811049289982	1195.2281330584763	661.1052875776294	1571.7134274446532	709.0528239844683
gRNA_4331	Fgfr3	238.13962838758783	563.913848331489	272.47481784404994	451.4235287492363	409.3387180779693	550.4103149074951	608.5154832702526
gRNA_4357	Fgfr4	610.0490480299318	493.77883453146717	343.5233590560737	281.13564957692654	555.2819258017907	387.64789672943226	378.8670313230442
gRNA_4419	Flt1	893.7586053065025	493.77883453146717	880.4159436788925	1251.4552629738614	768.6729904816411	2149.457888916403	1090.036430901496
gRNA_4421	Flt1	267.5395825095123	340.75698624051034	101.81182709764231	183.1397945815407	254.67380471328204	124.2461207466129	115.35336987210006
gRNA_4422	Flt1	421.8893416496155	334.3810758950538	189.706929627981	279.52916015077267	347.1238845064598	219.91563372150483	307.96174892459743
gRNA_4440	Flt3	217.55966050224075	311.7111724445417	262.2203892155104	526.928531778468	729.7160386191072	560.3500045672241	411.6739530297883
gRNA_4447	Flt3	48.5099243011753	408.0582621092182	559.5988194431563	536.5674683353911	352.93835493370364	750.4465693095419	628.6229514130957
gRNA_4459	Flt3	333.6894792838422	573.1234966082596	647.4939219734949	700.4293898030855	327.35468505383056	480.8324872893919	1031.8306020669502
gRNA_4460	Flt3	196.97969261689366	448.4390276304429	610.8709625858538	464.2754441584672	614.0080771169539	380.19312948463545	436.0145723605984
gRNA_4461	Flt3	82.3198715413884	168.60740691318392	59.32919420797861	345.39522662308116	582.609936809837	457.22572434753545	389.4499092929617
gRNA_4547	Foxa1	1178.9381602891694	620.5886069577693	798.3805146505764	125.30617524000154	211.0652765089529	213.70332768417418	206.36612041339
gRNA_4548	Foxa1	1302.417967601252	811.157482838637	1026.1753220417042	462.66895473231335	284.9090509349502	585.1992287165467	207.42440821038176
gRNA_4549	Foxa1	723.2388713993408	495.9041379799527	396.2604205742769	1489.2156980446337	521.5579973237762	464.68049159233226	2088.0018234647105
gRNA_4550	Foxa1	429.2393301800966	547.6198552264335	364.03221631315273	403.2288459646203	462.2503989658886	673.4139744466419	429.66484557864794
gRNA_4562	Foxa1	1239.2080662391145	670.1790207557647	706.8231161814736	330.9368217876964	398.8726713089303	231.0977845887	324.8943536764653
gRNA_4567	Foxa1	270.47957792170473	306.04369658191365	157.47872536685682	515.6831057953909	179.08568915911155	228.61286217376772	286.79599298476256
gRNA_4577	Foxa1	107.30983254502415	308.16900003039916	106.93904141191207	263.464265889234	214.55395876529923	257.1894699454887	304.7868855336222
gRNA_4578	Foxa1	29.399954121924424	121.85073104650266	58.59673502022579	114.06074925692447	204.08791199626026	217.43071130657256	83.60473596234775
gRNA_4586	Foxa1	2171.1866119041188	753.774289729528	865.0343007360832	388.7704411292355	596.5646658352223	751.6890305170081	354.52641199223416
gRNA_4587	Foxa1	864.3586511845781	830.2852138750065	422.6289513333785	326.11735350923476	318.05153237024035	397.5875863891613	208.4826960073735
gRNA_4589	Foxa1	1089.2683002173	723.3116069679024	665.8054016673156	689.1839638200084	307.00403855847696	777.7807158737968	620.1566490371619
gRNA_4590	Foxa1	2097.686726599308	949.3022069901951	1195.373394412606	1032.9727010169356	501.2073508284226	708.2028882556936	969.3916220444372
gRNA_4591	Foxa1	1196.578132762324	759.4417655921561	795.4506778995651	404.83533539077416	665.1754168767001	705.7179658407613	383.1001825110112
gRNA_4621	Foxo1	27.929956415828205	111.93264828690361	43.947551265169345	117.27372810923221	218.62408806436997	296.94822858440483	115.35336987210006
gRNA_4622	Foxo1	161.69974767058434	211.11347588289414	102.54428628539513	318.0849063784654	108.7305969894606	79.51751727783225	142.8688525938854
gRNA_4627	Foxo1	30.869951828020646	194.11104829501005	81.30296984056328	151.01000605846338	213.39106467985047	145.36796127353708	214.83242278932397
gRNA_4628	Foxo1	85.25986695358084	179.23392415561148	90.82493928134997	380.7379939984662	170.36398351824573	241.03747424842902	245.52276890208452
gRNA_4665	Foxp1	108.77983025112037	240.15928967886282	172.12790912191326	202.41766769538708	394.2210949671352	349.13159929798223	309.0200367215892
gRNA_4704	Fyn	542.4291535495056	464.73302073549854	374.28664494169226	502.83119038616	199.43633565446515	977.8169702758435	283.6211295937873
gRNA_4734	Gata2	540.9591558434095	457.6486759072135	491.4801149821438	136.5516012230786	150.59478406561655	151.58026731086773	81.48816036836426
gRNA_4735	Gata2	255.7796008607425	441.3546828021579	279.0669505338253	841.8004593046256	1130.3330510562107	933.0883668070628	474.1129330523012
gRNA_4770	Gata3	80.84987383529217	279.831620717259	153.08397024033988	411.26129309538965	475.6236809485495	438.58880623554353	276.21311501484513
gRNA_4782	Gata3	64.67989906823374	156.56402070509935	54.20197989370885	578.3361934153917	618.6596534587491	452.25587951767096	110.06193088714134
gRNA_4783	Gata3	742.3488415785918	532.7427310870349	472.43617610057044	327.72384293538863	298.28233291761114	305.6454570366677	696.3533704205673
gRNA_4826	Gli1	220.4996559144332	391.76426900416266	299.5758077909044	350.21469490154277	152.9205722365141	79.51751727783225	152.3934427668111
gRNA_4827	Gli1	129.35979813646748	47.46511034950976	100.34690872213666	167.07490032000203	69.77364512692658	299.4331509993371	183.08378887957167
gRNA_4828	Gli1	310.1695159863027	224.57373105663572	156.01380699135117	263.464265889234	397.12833018075713	774.0533322513984	119.58652106006704
gRNA_4829	Gli1	47.03992659507908	116.18325518387464	123.05314354247416	183.1397945815407	154.08346632196287	126.73104316154516	143.92714039087713
gRNA_4858	Gna13	779.0987842309972	408.0582621092182	292.25121591337614	493.1922538292368	645.4062174240709	919.4212935249354	486.8123866162021
gRNA_4884	Gnas	943.7385273137741	602.1693104042283	707.5555753692264	517.2895952215448	620.4039945869222	791.4477891559242	715.4025507664187
gRNA_4885	Gnas	283.7095572765707	399.5570483152762	458.5194515332668	306.83948039538836	337.82073182286956	295.7057673769387	224.35701296224966
gRNA_4888	Gnas	29.399954121924424	21.253034484855114	14.649183755056448	20.884362540000254	44.1899752470535	50.94090950611129	14.816029157884412
gRNA_4889	Gnas	280.76956186437826	448.4390276304429	396.2604205742769	289.16809670769584	513.4177387256348	465.9229527997984	646.6138439619554
gRNA_4893	Gnb1	695.3089149835126	369.802800036479	407.9797675783221	756.6565197184708	802.3969189596557	762.8711813842032	1118.6102014202731
gRNA_4894	Gnb1	915.8085708979459	620.5886069577693	1117.732720510807	1935.8197585154082	861.1230702748189	533.0158580029694	974.683061029396
gRNA_4961	Grin2a	542.4291535495056	422.2269517657883	418.9666553946144	363.0666103107737	307.00403855847696	247.24978028575967	471.9963574583177
gRNA_4969	Grin2a	589.4690801445847	700.6417035173903	1063.530740617098	734.1656677523167	1054.1634884593159	757.9013365543386	1046.6466312248344
gRNA_5176	Hras	433.6493232983853	267.07980002634594	374.28664494169226	255.43181875846466	158.73504266375798	166.4898018004613	212.71584719534047
gRNA_5194	Idh2	330.7494838716498	309.5858689960562	172.12790912191326	1092.4128097846287	627.9628061423392	1216.3695221093403	559.8342446086324
gRNA_5227	Igf1r	579.1790962019112	709.8513517941609	829.8762597239478	432.1456556353899	702.3880276110609	607.563530450937	361.93442657117635
gRNA_5228	Igf1r	148.46976831571834	460.4824138385275	251.23350139921808	221.69554080923348	286.07194502039897	123.00365953914677	137.5774136089267
gRNA_5229	Igf1r	1256.8480387122693	826.0346069780355	907.5169336257469	1357.4835651000167	665.1754168767001	294.46330616947256	765.1420772250307
gRNA_5236	Igf1r	133.76979125475614	452.68963452741394	142.82954161180035	525.3220423523142	382.59215411264745	320.5549915262613	200.01639363143957
gRNA_5237	Igf1r	567.4191145531414	320.21238623848376	314.2249915459608	72.29202417692396	97.68310317769722	1203.944910034679	121.70309665405053
gRNA_5319	Ikzf1	1193.6381373501317	767.2345449032697	746.375912320126	711.6748157861625	1626.3073785001138	561.5924657746903	848.7468131873784
gRNA_5372	Inha	245.48961691806895	179.94235863843997	166.26823561989067	97.99585499538581	540.745749733681	221.15809492897097	66.67213121047985
gRNA_5373	Inha	279.29956415828207	495.1957034971242	243.90890952168985	946.2222720046269	770.9987786525387	977.8169702758435	789.4826965558408
gRNA_5374	Inha	36.74994265240553	82.17840000810645	32.22820426112418	134.94511179692472	77.33245668234363	115.54889229435	24.340619330810107
gRNA_5454	Inpp4a	2105.0367151297887	835.244255254806	1349.9222830284516	1171.130791666168	1373.9593619577292	1115.730164304584	1048.763206818818
gRNA_5455	Inpp4a	1863.9570913300086	840.9117311174341	1600.423325239917	2308.525305383105	3135.1624543699013	5832.11290784601	3157.930786223363
gRNA_5456	Inpp4a	1275.95800889152	752.3574207638711	1056.20614873957	1572.7531482046347	1467.5723358363557	957.9375909563854	1928.200366118957
gRNA_5477	Inpp4a	2185.886588965081	1078.9457173478113	1719.814172843627	1135.7880242907831	1270.4617883527883	1075.9714056656676	1608.5974514274503
gRNA_5501	Inppl1	72.02988759871484	255.7448483010899	145.02691917505882	231.33447736615668	388.9880715826157	263.40177598281934	457.1803283004333
gRNA_5509	Inppl1	442.4693095349626	767.9429793860982	649.6912995367535	873.9302478277029	977.993925862421	586.4416899240128	657.1967219318728
gRNA_5561	Insr	157.28975455229568	485.98605522035365	528.103074369785	464.2754441584672	620.9854416296466	447.2860346878064	517.5027327289627
gRNA_5614	Irf4	637.97900444576	573.8319310910881	722.9372183120357	674.7255589846236	913.4533041200139	704.4755046332951	619.0983612401701
gRNA_5615	Irf4	368.96942423015156	407.3498276263897	318.61974667247773	401.6223565384665	367.4745310018133	331.73714239345645	188.3752278645304
gRNA_5618	Irf8	169.04973620106546	229.53277243643524	92.28985765685562	101.20883384769354	104.07902064766549	472.135258837129	286.79599298476256
gRNA_5620	Irf8	180.8097178498352	330.8389034809113	343.5233590560737	547.8128943184682	519.813656195603	454.74080193260323	751.384335864138
gRNA_5621	Irf8	246.95961462416517	399.5570483152762	202.8911950075318	1047.4311058523206	395.38398905258396	821.2668581351113	351.3515486012589
gRNA_5623	Irs1	280.76956186437826	451.9812000445855	310.5626956071967	393.5899094076971	473.87933982037634	426.16419416088223	566.1839713905829
gRNA_5624	Irs1	158.7597522583919	352.80037244859494	251.23350139921808	692.3969426723162	573.3067841262467	331.73714239345645	471.9963574583177
gRNA_5625	Irs1	167.57973849496923	226.69903450512123	172.8603683096661	661.8736435753927	658.7794994067318	326.7672975635919	415.90710421775526
gRNA_5626	Irs1	1728.7173023691562	624.8392138547404	904.5870968747356	1966.3430576123317	1274.531917651859	1668.6254016270111	2007.5719508933378
gRNA_5627	Irs1	1924.2269972799536	883.4178000871443	1062.7982814293453	827.3420544692409	946.595785555304	834.9339314172387	1102.735884465397
gRNA_5628	Irs1	789.3887681736708	580.9162759193731	432.883379961918	700.4293898030855	562.8407373572078	339.1919096382532	452.9471771124663
gRNA_5740	Jak1	480.68924989346436	421.5185172829598	569.120788883943	714.8877946384703	472.1349986922032	710.6878106706258	646.6138439619554
gRNA_5741	Jak1	608.5790503238356	614.2126966123128	605.0112890838312	628.1373656261616	427.36357640242534	566.5623106045548	651.9052829469141
gRNA_5742	Jak1	674.7289470981656	697.0995311032478	761.7575552629353	1718.9436859846364	815.1887538995923	976.5745090683773	1584.2568320966402
gRNA_5769	Jak2	161.69974767058434	169.31584139601242	190.43938881573382	223.30203023538735	399.4541183516547	347.8891380905161	184.1420766765634
gRNA_5772	Jak2	818.7887222955952	630.5066897173684	789.5910043975425	657.0541752969311	251.76656949966008	355.3439053353129	556.6593812176571
gRNA_5773	Jak2	737.9388484603031	721.8947380022454	810.8323208423743	674.7255589846236	1074.5141349546693	796.4176339857887	941.8761393226519
gRNA_5776	Jak2	164.6397430827768	323.75455865262626	400.65517570079385	80.32447130769329	61.05193948606076	37.27383622398387	129.11111123299273
gRNA_5777	Jak2	555.6591329043716	588.7090552304867	621.1253912143934	292.3810755600036	367.4745310018133	350.37406050544837	244.4644811050928
gRNA_5792	Jak3	467.4592705385984	371.219669002136	338.39614474180394	515.6831057953909	161.06083083465552	637.3825994301242	303.72859773663043
gRNA_5854	Kdm5c	167.57973849496923	242.99302761017682	128.1803578567439	73.89851360307783	116.87085558760202	159.0350345556645	132.28597462396797
gRNA_5860	Kdm5c	805.5587429407293	772.1935862830692	940.4775970746239	865.8978006969337	518.0693150674299	1058.576948761142	1721.834245705567
gRNA_5861	Kdm5c	820.2587200016915	596.5018345416003	722.2047591242829	512.4701269430832	589.5873013225296	1114.4877030971177	285.7377051877708
gRNA_5864	Kdm5c	1231.8580777086333	488.11135866883916	934.6179235726014	2295.6733899738742	347.1238845064598	511.8940174760451	385.2167581049947
gRNA_5865	Kdm5c	301.3495297497254	364.13532417385096	302.5056445419156	740.5916254569321	474.46078686310074	654.77705633465	810.6484524956757
gRNA_5912	Kdm6a	64.67989906823374	337.9232483091963	324.4794201745003	154.22298491077112	319.21442645568914	257.1894699454887	269.86338823289464
gRNA_6000	Kdr	440.9993118288664	348.5497655516239	238.04923601966726	567.0907674323146	928.5709272308479	688.3235089362355	428.6065577816562
gRNA_6063	Keap1	977.5484745539871	498.7378759112667	547.1470132513583	255.43181875846466	372.70755438633284	161.51995697059678	303.72859773663043
gRNA_6064	Keap1	1339.1679102536575	557.5379379860325	828.4113413484421	277.9226707246188	529.6982559219176	283.2811553022774	917.5355199918417
gRNA_6080	Keap1	171.9897316132579	204.7375655374376	117.9259292282044	364.67309973692755	1462.3393124518363	583.9567675090806	498.4535523831113
gRNA_6081	Keap1	80.84987383529217	216.78095174552217	79.10559227730482	375.9185257200046	689.0147456284	426.16419416088223	115.35336987210006
gRNA_6086	Keap1	98.48984630844683	244.40989657583384	201.42627663202614	313.26543810000385	359.9157194463963	134.18581040634194	83.60473596234775
gRNA_6087	Keap1	127.88980043037125	313.1280414101987	138.43478648528344	735.7721571784706	794.8381074042386	1198.9750652048144	996.9071047662226
gRNA_6103	Kit	407.1893645886533	541.243944880977	495.14241092090793	266.6772447415417	343.6352022501134	289.4934613396081	307.96174892459743
gRNA_6104	Kit	485.099243011753	561.080110400175	369.15943062742247	396.80288826000486	451.7843521968496	231.0977845887	535.4936252778223
gRNA_6105	Kit	1127.4882405758017	716.2272621396174	944.139893013388	1047.4311058523206	639.0102999541026	849.8434659068322	685.77049245065
gRNA_6109	Kit	533.6091673129283	308.16900003039916	451.1948596557386	106.02830212615514	200.59922973991394	166.4898018004613	118.5282332630753
gRNA_6110	Kit	602.6990594994508	493.0704000486387	330.3390936765229	324.5108640830809	422.1305530179058	262.1593147753532	122.76138445104226
gRNA_6111	Kit	173.4597293193541	330.1304689980828	178.72004181168865	478.733848993852	301.7710151739575	656.0195175421161	390.5081970899534
gRNA_6112	Kit	432.17932559228905	479.6101448748971	360.3699203743886	213.66309367846415	391.89530679623766	267.12915960521775	331.2440804584158
gRNA_6113	Kit	843.778683299231	495.9041379799527	706.0906569937208	639.3827916092386	1294.8825641472124	463.4380303848661	456.12204050344155
gRNA_6117	Kit	424.82933706180796	403.8076552122472	354.51024687236605	290.7745861338497	187.22594775725298	367.76851740997415	407.4408018418213
gRNA_6125	Kit	119.06981419379392	170.73271036166943	86.43018415483304	151.01000605846338	306.4225915157526	178.91441387512256	420.14025540572226
gRNA_6134	Klf4	689.4289241591277	522.1162138446074	813.7621575933856	751.8370514400092	363.985848745467	411.2546596712887	404.2659384508461
gRNA_6135	Klf4	449.8192980654437	454.106503493071	457.05453315776117	274.70969187231105	291.8864154476429	345.4042156755839	191.5500912555056
gRNA_6257	Kmt2b	1071.6283277441453	654.5934621335375	974.9031788990065	1450.6599518169407	884.9623990265188	713.172733085558	409.5573774358048
gRNA_6265	Kmt2b	39.689938064597975	56.67475862628031	112.79871491393465	48.19468278461598	115.12651445942886	58.39567675090806	35.98178509771928
gRNA_6266	Kmt2b	649.7389860945298	496.6125724627812	338.39614474180394	220.0890513830796	366.8930839590889	309.3728406590661	188.3752278645304
gRNA_6383	Kmt2c	592.4090755567772	555.412634537547	626.2526055286631	461.0624653061595	216.2982998934724	546.6829312850967	416.965392014747
gRNA_6384	Kmt2c	1703.7273413655205	937.2588207821105	1230.5314354247416	520.5025740738525	567.4923136990029	795.1751727783226	483.63752322522686
gRNA_6472	Kmt2d	99.95984401454305	69.42657931719337	34.425581824382654	57.83361934153917	220.9498762352675	70.82028882556935	73.02185799243031
gRNA_6473	Kmt2d	42.62993347679042	41.089200004053225	53.469520705956036	64.25957704615463	16.28051719628287	6.212306037330645	16.9326047518679
gRNA_6479	Kmt2d	548.3091443738905	402.3907862465902	452.65977803124423	199.20468884307937	623.3112298005441	436.10388382061126	404.2659384508461
gRNA_6480	Kmt2d	42.62993347679042	62.34223448890834	13.916724567303625	30.523299096923452	66.86640991330464	26.09168535678871	4.233151187966975
gRNA_6487	Kmt2d	279.29956415828207	189.86044139803903	106.20658222415925	587.9751299723149	240.71907568789672	150.33780610340162	138.6357014059184
gRNA_6488	Kmt2d	44.099931182886635	44.631372418195745	77.64067390179918	101.20883384769354	41.28274003343156	16.151995697059675	43.38979967666149
gRNA_6525	Kmt2d	536.5491627251207	460.4824138385275	298.8433486031515	348.6082054753889	364.5672957881914	692.0508925586338	618.0400734431784
gRNA_6526	Kmt2d	1308.297958425637	830.2852138750065	1046.6841792987832	647.4152387400079	707.6210509955804	841.1462374545694	963.0418952624867
gRNA_6527	Kmt2d	999.5984401454305	838.7864276689486	878.2185661156341	596.0075771030843	560.5149491863102	562.8349269821564	1335.5591998035804
gRNA_6604	Kmt2d	157.28975455229568	225.99060002229274	84.9652657793274	266.6772447415417	291.3049684049185	337.9494484307871	158.74316954876156
gRNA_6629	Kmt2d	72.02988759871484	140.97846208287226	67.38624527325966	334.14980064000406	88.379950494107	98.15443538982419	86.77959935332298
gRNA_6712	Kras	318.98950222288	422.9353862486168	163.33839886887938	661.8736435753927	623.3112298005441	213.70332768417418	318.54462689451486
gRNA_6717	Kras	514.4991971336774	524.9499517759214	517.8486457412454	483.5533172723136	307.00403855847696	295.7057673769387	470.9380696613259
gRNA_6743	Lats1	364.55943111186286	339.34011727485336	249.76858302371244	2053.0934866246407	1016.3694306822306	1321.9787247439613	974.683061029396
gRNA_6744	Lats1	354.26944716918933	391.05583452133413	297.3784302276459	538.173957761545	510.5105035120128	294.46330616947256	741.8597456912123
gRNA_6745	Lats1	354.26944716918933	545.494551777948	249.76858302371244	277.9226707246188	348.2867785919085	172.70210783779194	763.0255016310472
gRNA_6759	Lats1	1234.7980731208258	524.9499517759214	641.6342484714723	274.70969187231105	305.2596974303038	229.85532338123386	142.8688525938854
gRNA_6781	Lck	207.2696765595672	201.1953931232951	94.48723522011409	396.80288826000486	260.4882751405259	101.88181901222258	230.70673974420012
gRNA_6782	Lck	105.83983483892793	123.97603449498817	32.22820426112418	518.8960846476987	514.5806328110835	541.7130864552322	658.2550097288646
gRNA_6797	Lyn	291.0595458070518	311.7111724445417	193.36922556674511	536.5674683353911	412.2459532915912	398.8300475966274	751.384335864138
gRNA_6829	Map2k1	846.7186787114234	622.7139104062549	785.1962492710256	756.6565197184708	791.9308721906167	603.8361468285386	964.1001830594785
gRNA_6830	Map2k1	865.8286488906743	493.77883453146717	463.64666584753655	628.1373656261616	425.03778823152777	126.73104316154516	484.6958110222186
gRNA_6831	Map2k1	435.1193210044815	362.01002072536545	216.0754603870826	300.4135226907729	313.9814030711696	90.69966814502742	172.5009109096542
gRNA_6832	Map2k1	305.759522868014	439.2293793536724	368.42697143966967	138.15809064923246	227.92724074796016	388.8903579368984	506.9198547590452
gRNA_6833	Map2k1	160.22974996448812	237.3255517475488	133.30757217101367	319.6913958046193	216.2982998934724	382.6780518995677	185.20036447355514
gRNA_6834	Map2k1	130.8297958425637	101.30613104447605	92.28985765685562	48.19468278461598	413.9902944197644	59.63813795837419	121.70309665405053
gRNA_6835	Map2k1	270.47957792170473	338.63168279202483	147.2242967383173	170.28787917230977	272.1172159950137	459.7106467624677	350.29326080426716
gRNA_6837	Map2k1	170.51973390716168	157.27245518792785	108.4039597874177	115.66723868307834	144.19886659564827	93.18459055995967	328.06921706744055
gRNA_6841	Map2k1	82.3198715413884	235.20024829906328	103.27674547314795	139.76458007538633	191.8775240990481	101.88181901222258	117.46994546608354
gRNA_6842	Map2k1	169.04973620106546	198.36165519198107	117.19347004045159	232.94096679231055	191.8775240990481	140.39811644367256	600.0491808943186
gRNA_6848	Map2k2	643.8589952701449	506.53065522238023	503.19946198618896	441.7845921923131	326.7732380111062	382.6780518995677	451.88888931547456
gRNA_6849	Map2k2	823.1987154138839	616.3380000607983	865.0343007360832	1243.4228158430922	616.9153123305758	1013.8483452923613	677.304190074716
gRNA_6888	Map2k4	49.979922007271526	359.1762827940515	344.9882774315793	112.45425983077061	244.20775794424304	190.09656474231772	263.5136614509442
gRNA_6889	Map2k4	114.65982107550526	256.4532827839184	246.83874627270114	441.7845921923131	811.7000716432459	766.5985650066016	862.5045545482711
gRNA_6890	Map2k4	74.96988301090728	331.5473379637398	282.7292464725894	184.74628400769456	163.3866190055531	110.57904746448548	500.5701279770948
gRNA_6894	Map2k4	174.92972702545032	410.18356555770373	310.5626956071967	261.85777646308014	462.2503989658886	412.4971208787548	324.8943536764653
gRNA_6895	Map2k4	51.44991971336774	520.6993448789503	583.7699726389994	901.2405680723188	629.125700227788	1512.075289486279	832.8724962325023
gRNA_6912	Map3k1	1026.0583988551625	597.9187035072573	822.5516678464195	649.0217281661618	833.2136122240482	1139.3369272464404	819.1147548716096
gRNA_6913	Map3k1	1427.3677726194308	767.9429793860982	1244.4481599920452	1437.80803640771	868.681881830236	1635.0789490254258	1195.8652106006705
gRNA_6914	Map3k1	1051.0483598587982	507.9475241880373	700.963442679451	1058.6765318353976	895.4284457955578	852.3283883217645	776.7832429919399
gRNA_6915	Map3k1	701.1889058078975	843.0370345659196	848.9201986055211	1135.7880242907831	803.5598130451044	977.8169702758435	638.1475415860215
gRNA_6992	Max	1711.0773298960016	728.9790828305305	1045.2192609232775	428.9326767830822	238.39328751699915	144.12550006607097	342.885246225325
gRNA_7029	Med12	473.3392613629832	471.1089310809551	350.8479509336019	375.9185257200046	302.9339092594062	649.8072115047854	820.1730426686014
gRNA_7143	Met	201.38968573518233	184.192965535411	286.39154241135356	183.1397945815407	37.79405777708523	157.79257334819837	126.99453563900924
gRNA_7144	Met	280.76956186437826	531.3258621213779	520.0460233045039	319.6913958046193	230.25302891885772	657.2619787495822	130.16939902998448
gRNA_7148	Met	1189.228144231843	631.2151242001969	985.8900667152989	518.8960846476987	232.57881708975526	654.77705633465	669.8961754957737
gRNA_7150	Met	942.2685296076778	474.6511034950976	675.3273711081022	321.29788523077315	247.11499315786497	246.00731907829353	355.58469978922585
gRNA_7152	Met	283.7095572765707	549.745158674919	532.4978294963018	612.0724713646229	573.3067841262467	574.0170778493516	615.9234978491949
gRNA_7170	Mga	676.1989448042618	502.98848280823773	556.668982692145	676.3320484107775	283.16470980677707	381.4355906921016	335.47723164638273
gRNA_7171	Mga	830.548703944365	451.27276556175696	495.87487010866073	130.12564351846314	170.94543056097012	115.54889229435	269.86338823289464
gRNA_7188	Mga	446.8793026532513	542.6608138466339	476.8309312270874	661.8736435753927	432.5965997869448	529.288474380571	378.8670313230442
gRNA_7203	Mga	648.2689883884336	712.6850897254749	700.963442679451	755.0500302923169	800.0711307887582	992.7265047654371	537.6102008718058
gRNA_7204	Mga	380.7294058789213	415.1426069375033	237.31677683191444	207.2371359738487	213.39106467985047	515.6214010984435	360.8761387741846
gRNA_7205	Mga	862.8886534784818	609.9620897153418	516.3837273657398	912.4859940553957	858.7972821039214	496.9844829864516	860.3879789542876
