sgRNA	Gene	input_rep1	input_rep2	input_rep3	meninges1	meninges2	meninges3	meninges4	meninges5
gRNA_3682	Ercc2	174.3236619633364	414.4536103840896	189.56472940847337	625.0857280065782	192.69696517187447	188.60175332230597	90.4467593914579	869.4769946488958
gRNA_3685	Ercc2	697.2946478533456	433.916901479475	614.0915667892616	143.39383070084085	2209.3703765395953	709.6745461550872	370.1359692019662	38.114060039403654
gRNA_3686	Ercc2	158.80169206249138	318.2820543833616	209.8095063355919	189.33554344965395	58.1413256984104	970.8154353705878	135.67013908718684	126.2528238805246
gRNA_3692	Ercc2	428.6451688002587	280.5003716687899	226.37341473050705	399.55368360331386	255.82183307300576	159.58609896502813	8420.59329934473	53.59789693041139
gRNA_3693	Ercc2	1510.4070711206887	922.7889778165088	1057.0227468310668	456.63278126093013	775.7714028902187	2642.8425177087233	1379.6609528712386	668.1871150657953
gRNA_3694	Ercc2	237.6055392513969	334.3106470501496	193.24559794067673	634.8309398017809	295.69017069477286	107.59971824157199	104.3616454516822	1057.6651660934515
gRNA_3698	Ercc2	454.9131178632272	520.3568119325103	458.26813225931915	421.8284534209202	166.11807342402972	2132.6505952599214	3212.2514470027777	1373.2972257947629
gRNA_3699	Ercc2	698.488645538026	479.1404307893411	610.4106982570582	914.6577356354607	603.0086065292279	155.95914217036838	1765.7990410424627	223.92010273149646
gRNA_3703	Ercc2	54.923893495297776	117.3521963104121	59.507374603954425	1041.3454889730967	61.46368716689099	37.47855354481721	27.13402781743737	53.59789693041139
gRNA_3704	Ercc2	552.8209280070189	641.1437066715198	613.4780887005611	270.081584038477	353.8314963931833	5614.529118133262	178.11054157087094	843.2735783718058
gRNA_3705	Ercc2	345.06533087263165	423.04035645558315	289.56165786666486	51.51040520321468	254.16065233876546	249.05103323330147	255.33815920511574	291.8107721766842
gRNA_3711	Ercc2	1090.1198861131927	723.0040192197584	1070.519264782479	490.04493598733967	928.6000304403261	229.70726366178292	994.2186090030257	307.29460906769197
gRNA_3712	Ercc2	1451.9011845713499	474.56083288454454	866.2310612451922	970.3446601794766	3324.0226492148345	304.6643707514173	120.36376442094013	833.745063361955
gRNA_3754	Ercc4	419.0931873228156	247.29828685901478	276.0651399152525	917.4420818626614	94.68730185169693	37.47855354481721	2364.139141632107	94.09408572227777
gRNA_3755	Ercc4	277.00746284584966	378.96172662191617	622.066781942369	746.2047888898127	141.20036241042524	58.03130871455568	925.3399230049154	464.51510673023205
gRNA_3804	Erg	47.759907387215456	192.9155617395555	174.84125527965992	136.4329651328389	46.51306055872832	378.41249224283183	100.88292393662611	71.46386257388185
gRNA_3805	Erg	28.65594443232927	185.47371514426106	196.92646647288012	200.47292835845712	265.78891747844756	51.98638072345613	863.4186800369173	77.41918445503867
gRNA_3806	Erg	175.5176596480168	424.75770566988183	493.2363833152511	483.08407041933765	983.4189946702559	141.45131499172948	560.769908227039	756.3258789069163
gRNA_3838	Esr1	294.9174281160554	285.0799695735865	204.9016816259874	289.57200762888255	24.917711013604457	181.3478397329865	297.77856168879987	109.57792261328551
gRNA_3842	Esr1	1004.1520528162049	491.73432502753167	479.73986536383876	2819.1505550408033	554.8343652362593	310.70929874251686	1200.1589226943452	140.54559639530098
gRNA_3843	Esr1	1170.1177309867787	506.04556848002096	677.89328801412	265.90506469767575	852.1857166652724	3207.438792077421	488.41250071387265	855.1842221341195
gRNA_3861	Esr1	656.6987265742125	392.1280705982063	492.00942713784997	332.72937415049483	1380.4411901536869	270.81277400125987	1241.2078365720067	304.91248031522923
gRNA_3868	Esr1	1234.5936059595194	744.1846595294426	877.2736668418023	626.4779011201786	651.1828478221964	344.5608954926744	1070.054738031248	539.552162432808
gRNA_3905	Etv6	102.68380088251322	192.34311200145592	117.78779303050773	172.62946608644918	289.0454477578117	298.6194427603178	279.68920981050826	48.833639425485934
gRNA_3906	Etv6	41.78991896381352	103.6134025960224	40.48955385423703	64.03996322561825	81.39785597777455	54.40435191989595	22.95956199937008	600.2964456206075
gRNA_3907	Etv6	112.23578235995632	89.30215914353312	60.120852692654985	9.745211795202778	789.0608487641412	100.34580465225254	4.174465818067287	45.26044629679184
gRNA_3908	Etv6	478.79307155683495	473.98838314644496	262.56862196384014	516.4962251457472	327.2526046453385	100.34580465225254	513.4592956222764	407.34401667112655
gRNA_3909	Etv6	212.53158787310878	322.86165228815815	215.9442872225975	740.6360964354111	755.8372340793352	4359.602067180996	283.1679313255643	2471.4585806800806
gRNA_3923	Etv6	1036.3899903025754	652.0202516954116	975.4301610338921	1709.5885835012873	465.1306055872832	5410.210552034097	217.76796684251016	675.3335013231834
gRNA_3924	Etv6	1626.2248465346863	736.1703631960486	885.2488819949097	282.6111420608805	2478.4816554865233	455.7875705289061	1360.1801123869245	1341.1384876365162
gRNA_3925	Etv6	275.81346516116923	607.3691721236451	764.3936985208991	1191.7001852419396	581.413256984104	748.3620852981243	409.0976501705942	2122.476718444291
gRNA_3926	Etv6	377.3032683590021	590.7681297187575	796.9080372220288	615.3405162113754	1827.298807664327	3986.0255173310434	969.8675583976332	3283.764485269871
gRNA_3964	Ezh2	587.4468608627501	659.4620982907061	888.929750527113	509.5353595777452	1966.8379893405117	6156.154666135782	376.3976679290671	2310.6648898888466
gRNA_3975	Ezh2	1030.4200018791735	523.2190606230081	631.2689532728774	406.5145491713159	759.1595955478158	1148.5363183089146	527.3741816825006	267.98948465205694
gRNA_3976	Ezh2	0.0	6.296947119095283	14.109996040112906	0.0	0.0	0.0	0.0	0.0
gRNA_3985	Ezh2	355.81131003475514	403.5770653601977	461.9490007915225	318.80764301449085	64.78604863537159	556.1333751811586	418.14232610974	191.76136457324964
gRNA_3995	Fas	2745.0006770802083	793.9877867441053	1253.3357352152464	932.7559861122659	681.0841010385218	3040.5987795230735	4477.810334180177	445.4580767105302
gRNA_3996	Fas	911.0202334111348	524.3639600992072	585.2580966203353	1271.0540527171622	805.6726561065441	234.54320605466253	585.1209588324315	335.8801540972447
gRNA_4012	Fat1	796.3964556818177	445.938345979566	585.2580966203353	594.4579195073694	132.89445873922378	164.42204135790777	450.84230835126704	391.8601797801188
gRNA_4021	Fat1	0.0	2.289798952398285	0.6134780887005611	0.0	1.661180734240297	49.568409527016314	0.0	0.0
gRNA_4032	Fat1	370.1392822509198	450.5179438843626	388.9451082361557	1683.1372943428796	132.89445873922378	611.7467126992744	672.7847410118445	104.81366510836006
gRNA_4033	Fat1	309.2454003322201	306.2606098832706	254.59340681073286	1130.444568243522	303.9960743659744	651.6432374405315	1854.854311827898	973.0995953810245
gRNA_4104	Fbxw7	376.1092706743217	548.4068490993892	647.8328616677925	164.27642740484683	526.5942927541741	1202.9406702288104	179.50203017689336	874.2412521538213
gRNA_4105	Fbxw7	213.72558555778915	516.3496637658133	543.5415865886971	1478.4878466436214	400.3445569519116	1669.6091111416958	989.3483988819471	745.606299520834
gRNA_4106	Fbxw7	288.9474396926535	578.7466852186665	536.1798495242904	226.92421751686467	299.01253216325347	2662.1862872802417	356.2210831417419	1532.8998522097656
gRNA_4111	Fbxw7	770.1285066188492	451.6628433605617	524.5237658389798	991.2272568834825	61.46368716689099	3323.5014095065326	588.5996803474875	1964.0651564055195
gRNA_4116	Fbxw7	871.6183098166821	484.86492817033684	460.1085665254208	361.96500953610314	41.52951835600743	195.85566691162543	41.04891387766166	283.4733215430647
gRNA_4117	Fbxw7	1234.5936059595194	638.281457981022	823.9010731248535	711.4004610498027	232.5653027936416	1639.384471186198	383.3551109591792	1534.090916585997
gRNA_4118	Fbxw7	602.9688307635951	524.3639600992072	754.5780491016901	1861.3354528837306	632.9098597455531	105.18174704513217	6427.981615520612	755.1348145306849
gRNA_4119	Fbxw7	542.0749488448954	583.3262831234631	549.6763674757027	368.92587510410516	94.68730185169693	622.6275830832536	252.5551819930709	538.3610980565766
gRNA_4141	Fbxw7	581.4768724393482	559.2833941232811	479.73986536383876	215.7868326080615	144.52272387890585	236.96117725110236	143.3233264203102	60.744283187799574
gRNA_4142	Fbxw7	460.88310628662913	472.2710339321463	425.7537935581894	65.43213633921864	737.5642460026919	545.2525047971794	36.17870375658316	161.98475516746552
gRNA_4143	Fbxw7	367.751286881559	431.6271025270767	410.4168413406754	328.55285480969366	799.0279331695829	132.9884158041901	270.64453387136246	21.439158772164554
gRNA_4144	Fbxw7	105.071796251874	228.40744550172892	135.578657602824	427.3971458753218	985.0801754044962	39.89652474125703	34.091470847549516	363.27463475056607
gRNA_4191	Fgf4	946.8401639515464	445.938345979566	668.6911166836115	530.4179562817511	2147.906689372704	273.23074519769966	2539.4667059909334	449.0312698392243
gRNA_4192	Fgf4	423.8691780615372	281.0728214068895	164.41212777175036	82.13821370242341	554.8343652362593	664.9420790209505	21.568073393347653	644.3658275411681
gRNA_4193	Fgf4	328.34936328710626	269.62382664489803	285.88078933446144	467.77016616973333	343.8644119877415	62.86725110743532	41.74465818067288	407.34401667112655
gRNA_4194	Fgf4	822.6644047447862	326.2963507167556	407.96292898587313	2778.777534746392	574.7685340471428	495.6840952701631	1182.0695708160536	499.0559736409416
gRNA_4195	Fgf4	1376.6793304364855	589.6232302425584	885.2488819949097	615.3405162113754	264.12773674420725	1925.9140579643167	1294.084403600859	1148.186058687035
gRNA_4213	Fgfr1	330.737358656467	379.53417636001575	451.519873283613	76.56952124802181	116.2826513968208	2335.7601757608663	487.0210121078502	183.4239139396301
gRNA_4225	Fgfr1	700.8766409073868	494.02412397993	785.8654316254188	385.6319524673099	772.4490414217381	510.191922448802	2815.6771942863857	1297.0691057159556
gRNA_4226	Fgfr1	705.6526316461084	417.888308812687	631.8824313615779	185.15902410885278	234.2264835278819	6240.783658011175	372.91894641401103	694.3905313428853
gRNA_4246	Fgfr2	162.38368511653255	222.11049838263364	143.55387275593128	68.21648256641944	64.78604863537159	114.85363183089146	185.7637289039943	652.7032781747876
gRNA_4247	Fgfr2	1050.71796251874	769.9448977439233	1683.9973534830401	3080.879100397678	1523.3027332983525	766.496869271423	1058.2270848800574	522.8772611655688
gRNA_4248	Fgfr2	442.9731410164233	515.2047642896141	712.2480609813514	2180.1430958982214	222.59821838819983	4435.76815986885	1197.3759454823003	2784.7085116289295
gRNA_4261	Fgfr2	534.9109627368131	671.4835427907971	1068.0653524276768	381.4554331265087	644.5381248852353	205.5275516973847	1227.2929505117825	460.9419136015379
gRNA_4262	Fgfr2	45.37191201785468	212.9513025730405	269.3168809395463	605.5953044161726	59.802506432650695	29.01565435727784	114.1020656938392	120.29750199936778
gRNA_4263	Fgfr2	204.17360408034608	357.20863657413247	401.21467001016697	329.94502792329405	2420.3403297881127	166.8400125543476	205.94031369131952	127.44388825675597
gRNA_4302	Fgfr3	65.66987265742125	76.13581516724297	53.37259371694881	151.74686938244324	18.27298807664327	305.8733563496372	39.657425271639234	28.58554502955274
gRNA_4303	Fgfr3	743.8605575558807	494.02412397993	998.1288503158129	1496.5860971204265	44.85187982448802	662.5241078245107	1676.0480259540159	125.06175950429324
gRNA_4304	Fgfr3	1439.961207724546	481.4302297417394	865.6175831564917	2647.9132620679547	558.1567267047399	95.5098622593729	1067.271760819203	4136.566578651527
gRNA_4329	Fgfr3	550.4329326376582	552.9864470041858	433.1155306225961	1137.405433811524	73.09195230657308	223.66233567068335	227.50838708466716	465.7061711064634
gRNA_4330	Fgfr3	573.1188886465854	440.2138485985703	434.34248679999723	569.3988034625622	1093.0569231301156	4427.305260681311	700.614513132293	298.9571584340724
gRNA_4331	Fgfr3	193.4276249182226	455.6699915272587	228.21384899660873	460.8093006017313	485.0647743981668	1709.5056358829527	230.29136429671203	121.48856637559915
gRNA_4357	Fgfr4	495.50903914236034	398.99746745540114	287.7212236005631	151.74686938244324	171.1016156267506	203.10958050094487	1408.1864692946983	166.749012672391
gRNA_4419	Flt1	725.9505922856749	398.99746745540114	737.4006626180744	799.1073672066277	86.38139818049545	228.498278063563	514.8507842282988	1330.4189082504338
gRNA_4421	Flt1	217.3075786118303	275.34832402589376	85.273454329378	51.51040520321468	490.04831660088763	102.76377584869235	48.00635690777381	435.9295617006793
gRNA_4422	Flt1	342.6773355032709	270.1962763829976	158.89082497344532	633.4387666881805	305.6572551002147	122.10754542021091	1004.6547735481938	204.86307271179464
gRNA_4440	Flt3	176.71165733269717	251.87788476381135	219.62515575480086	268.6894109248766	299.01253216325347	126.94348781309056	150.28076945042235	84.56557071242686
gRNA_4447	Flt3	39.40192359445275	329.73104914535304	468.6972597672287	1026.0315847234924	215.95349545123864	1443.5288042745726	914.9037584597472	331.11589659231925
gRNA_4459	Flt3	271.0374744224477	463.11183812255314	542.314630411296	673.811786982592	290.706628492052	1377.0345963724776	778.5378750695492	871.8591234013586
gRNA_4460	Flt3	159.99568974717178	362.36068421702856	511.64072597626796	65.43213633921864	423.60108723127576	2084.291171331125	141.93183781428777	813.4969689660218
gRNA_4461	Flt3	66.86387034210163	136.24303766769796	49.69172518474545	19.490423590405555	302.3348936317341	37.47855354481721	570.510328469196	79.8013132075014
gRNA_4547	Foxa1	957.5861431136699	501.4659705752244	668.6911166836115	104.41298352002975	415.2951835600743	36.2695679465973	255.33815920511574	463.32404235400065
gRNA_4548	Foxa1	1057.8819486268223	655.4549501240091	859.4828022694861	463.5936468289321	255.82183307300576	2298.281622216049	628.952849922138	237.02181087004146
gRNA_4549	Foxa1	587.4468608627501	400.71481666969987	331.8916459870035	89.09907927042539	669.4558358988397	166.8400125543476	225.42115417563352	321.5873815824683
gRNA_4550	Foxa1	348.6473239266728	442.50364755096854	304.89861008417887	192.11988967685474	470.1141477900041	569.4322167615776	1021.352636820463	203.67200833556328
gRNA_4562	Foxa1	1006.5400481855658	541.5374522421944	592.0063555960414	689.1256912321963	760.820776282056	194.6466813134055	825.8484876743117	1344.71168076521
gRNA_4567	Foxa1	219.6955739811911	247.29828685901478	131.89778907062063	90.49125238402578	418.61754502855484	50.77739512523622	438.31891089706517	3762.5723645148796
gRNA_4577	Foxa1	87.1618309816682	249.0156360733135	89.56780095028192	402.33802983051464	877.1034276788769	882.5594867005343	116.18929860287284	1871.162135059473
gRNA_4578	Foxa1	23.879953693607728	98.46135495312625	49.07824709604489	228.31639063046507	63.12486790113129	124.52551661665073	134.97439478417564	153.64730453384598
gRNA_4586	Foxa1	1763.5345802729307	609.0865213379437	724.5176227553626	179.59033165445118	1157.8429717654872	355.44176587665356	598.3401005896445	276.3269352856765
gRNA_4587	Foxa1	702.0706385920672	670.9110930526974	353.97685718022376	66.82430945281905	8.305903671201486	47.15043833057649	310.3019591430017	163.1758195436969
gRNA_4589	Foxa1	884.7522843481663	584.4711825996623	557.65158262881	140.60948447364007	282.4007248208505	6501.924547226676	432.05721216996426	23.821287524627284
gRNA_4590	Foxa1	1703.8346960389113	767.0826490534255	1001.1962407593157	204.64944769925833	837.2350900571097	1263.389950139806	2004.4393369753093	379.9495360178052
gRNA_4591	Foxa1	971.9141153298345	613.6661192427404	666.2372043288093	75.17734813442142	548.189642299298	1119.5206639516366	475.8891032596708	301.33928718653516
gRNA_4621	Foxo1	22.68595600892734	90.44705861973226	36.80868532203367	112.76602220163214	73.09195230657308	29.01565435727784	262.9913465382391	4638.004681044932
gRNA_4622	Foxo1	131.3397453148425	170.59002195367222	85.88693241807856	133.6486189056381	23.25653027936416	45.94145273235658	21.568073393347653	568.1377074623607
gRNA_4627	Foxo1	25.073951378288115	156.8512282392825	68.09606784576228	66.82430945281905	28.24007248208505	42.314495937696854	31.308493635504657	272.7537421569824
gRNA_4628	Foxo1	69.25186571146241	144.82978373919153	76.07128299886958	189.33554344965395	66.44722936961189	355.44176587665356	126.62546314804105	775.382908926618
gRNA_4665	Foxp1	88.35582866634859	194.06046121575466	144.16735084463187	135.0407920192385	134.55563947346405	43.52348153591676	137.75737199622048	407.34401667112655
gRNA_4704	Fyn	440.5851456470626	375.5270281933187	313.4873033259867	505.35884023694405	727.5971615972501	720.5554165390664	245.59773896295874	2134.387362206605
gRNA_4734	Gata2	439.3911479623822	369.802530812323	411.6437975180765	321.59198924169164	122.92737433378198	336.097996305135	146.10630363235506	145.30985390022644
gRNA_4735	Gata2	207.75559713438722	356.6361868360329	233.73515179491378	329.94502792329405	498.35422027208915	7434.052443454227	535.7231133186352	532.4057761754198
gRNA_4770	Gata3	65.66987265742125	226.11764654933063	128.21692053841727	185.15902410885278	300.6737128974938	53.19536632167604	891.2484521573659	508.5844886507925
gRNA_4782	Gata3	52.535898125937	126.51139212000524	45.39737856384152	107.19732974723055	375.42684593830717	101.55479025047244	91.14250369446911	27.394480653321377
gRNA_4783	Gata3	602.9688307635951	430.48220305087756	395.6933672118619	43.157366521612296	772.4490414217381	551.297432788279	141.23609351127655	487.14532987862793
gRNA_4826	Gli1	179.09965270205797	316.5647051690629	250.9125382785295	121.11906088323451	21.595349545123863	100.34580465225254	397.9657413224148	439.5027548293734
gRNA_4827	Gli1	105.071796251874	38.35413245267127	84.04649815197686	32.019981612809126	3.322361468480594	384.4574202339314	584.4252145294203	1717.514830525627
gRNA_4828	Gli1	251.93351146756152	181.46656697756407	130.6708328932195	970.3446601794766	106.31556699137901	444.9067001449269	221.24668835756623	65.50854069272503
gRNA_4829	Gli1	38.207925909772364	93.88175704832967	103.06431890169426	161.492081177646	34.88479541904624	233.33422045644264	503.71887538011936	1509.0785646851384
gRNA_4858	Gna13	632.8187728806048	329.73104914535304	244.77775739152386	510.9275326913456	373.76566520406686	270.81277400125987	836.9803965224911	104.81366510836006
gRNA_4884	Gnas	766.546513564808	486.5822773846355	592.619833684742	604.2031313025722	566.4626303759413	165.63102695612767	1049.1824089409115	8411.296624945893
gRNA_4885	Gnas	230.44155314331456	322.86165228815815	384.0372835265512	643.1839784833833	911.9882230979231	10.88087038397919	304.736004718912	33.3498025344782
gRNA_4888	Gnas	23.879953693607728	17.173492142987136	12.269561774011223	0.0	0.0	2.41797119643982	3.478721515056073	2.3821287524627284
gRNA_4889	Gnas	228.0535577739538	362.36068421702856	331.8916459870035	889.5986195906535	292.3678092262923	377.20350664461193	163.49991120763542	345.4086691070956
gRNA_4893	Gnb1	564.7609048538227	298.8187632879762	341.70729540621255	786.5778091842242	297.35135142901316	2112.0978400901827	237.24880732682416	400.19763041373835
gRNA_4894	Gnb1	743.8605575558807	501.4659705752244	936.1675633570562	130.8642726784373	189.37460370339386	159.58609896502813	531.548647500568	368.03889225549153
gRNA_4961	Grin2a	440.5851456470626	341.18004390734444	350.90946673672096	406.5145491713159	44.85187982448802	73.74812149141451	418.14232610974	200.09881520686918
gRNA_4969	Grin2a	478.79307155683495	566.152790980476	890.7701847932148	387.0241255809103	827.268005651668	1319.0032876579219	274.81899968942975	1293.4959125872615
gRNA_5176	Hras	352.229316980714	215.81355126353836	313.4873033259867	279.82679583367974	66.44722936961189	855.9618035396963	748.6208700400668	616.9713468878466
gRNA_5194	Idh2	268.6494790530869	250.16053554951262	144.16735084463187	187.94337033605356	488.3871358666473	6455.98309449432	798.7144598568743	45.26044629679184
gRNA_5227	Igf1r	470.43508776407225	573.5946375757703	695.0706744977357	693.3022105729976	2973.5135142901318	7539.234190499359	490.49973362290626	152.45624015761462
gRNA_5228	Igf1r	120.59376615271903	372.0923297647213	210.42298442429245	111.37384908803173	112.9602899283402	200.69160930450508	233.7700858117681	578.857286848443
gRNA_5229	Igf1r	1020.8680204017303	667.4763946241001	760.0993518999952	1905.8849925189431	2169.502038917828	198.27363810806526	1680.2224917720832	645.5568919173994
gRNA_5236	Igf1r	108.65378930591515	365.79538264562603	119.62822729660941	246.41464110727023	1069.8003928507515	675.8229494049297	38.961680968628016	231.06648898888466
gRNA_5237	Igf1r	460.88310628662913	258.7472816210062	263.1821000525407	160.09990806404562	81.39785597777455	24.1797119643982	53.572311331863524	13.101708138545007
gRNA_5319	Ikzf1	969.5261199604737	619.9630663618357	625.1341723858717	456.63278126093013	244.19356793332366	379.6214778410517	839.0676294315248	4123.464870512983
gRNA_5372	Inha	199.39761334162452	145.4022334772911	139.25952613502736	9.745211795202778	166.11807342402972	24.1797119643982	27.13402781743737	91.71195696981505
gRNA_5373	Inha	226.8595600892734	400.1423669316003	204.28820353728685	476.1232048513357	772.4490414217381	170.46696934900731	211.50626811540923	1100.5434836377806
gRNA_5374	Inha	29.849942117009657	66.40416961955026	26.993035902824687	86.31473304322459	107.97674772561932	93.09189106293307	85.57654927037939	77.41918445503867
gRNA_5454	Inpp4a	1709.8046844623132	674.9182412193945	1130.640117475134	529.0257831681507	601.3474257949875	1716.7595494722723	429.96997926093064	154.83836891007735
gRNA_5455	Inpp4a	1513.98906417473	679.497839124191	1340.449623810726	2324.9290997126627	2581.4748610094216	2461.494677975737	2827.5048474375762	173.89539892977916
gRNA_5456	Inpp4a	1036.3899903025754	607.9416218617447	884.635403906209	2209.3787312838294	1402.0365396988107	206.73653729560462	439.7103995030876	530.0236474229571
gRNA_5477	Inpp4a	1775.4745571197345	871.8409511256469	1440.4465522689175	1858.5511066565296	612.9756909346696	3146.989512166426	976.8250014277453	761.0901364118417
gRNA_5501	Inppl1	58.50588654933893	206.65435545394521	121.46866156271109	304.88591187848687	58.1413256984104	904.3212274684927	1303.129079540005	266.7984202758256
gRNA_5509	Inppl1	359.3933030887963	620.5355160999352	544.1550646773977	730.8908846402082	2247.577533427122	1370.989668381378	742.3591713129659	159.6026264150028
gRNA_5561	Insr	127.75775226080134	392.7005203363059	442.3177019531045	204.64944769925833	157.81216975282823	47.15043833057649	388.92106538326897	350.17292661202106
gRNA_5614	Irf4	518.1949951512877	463.6842878606527	605.5028735474538	101.62863729282897	267.45009821268786	181.3478397329865	195.5041491461513	175.08646330601053
gRNA_5615	Irf4	299.69341885477695	329.15859940725346	266.86296858474407	192.11988967685474	2483.465197689244	454.5785849306862	235.16157441779052	807.541647084865
gRNA_5618	Irf8	137.30973373824443	185.47371514426106	77.2982391762707	65.43213633921864	332.23614684805943	1014.3389169065046	216.37647823648774	33.3498025344782
gRNA_5620	Irf8	146.86171521568752	267.3340276924998	287.7212236005631	132.25644579203768	1009.9978864181006	191.0197245187458	291.5168629616989	1753.2467618125681
gRNA_5621	Irf8	200.59161102630492	322.86165228815815	169.9334305700554	949.4620634754706	970.1295487963336	790.6765812358211	134.97439478417564	147.69198265268915
gRNA_5623	Irs1	228.0535577739538	365.22293290752646	260.1147096090379	782.401289843423	63.12486790113129	162.00407016146795	242.11901744790268	294.19290092914696
gRNA_5624	Irs1	128.95174994548174	285.0799695735865	210.42298442429245	549.9083798721567	3516.719614386709	111.22667503623173	443.8848653211549	200.09881520686918
gRNA_5625	Irs1	136.11573605356404	183.1839161918628	144.78082893333243	292.35635385608333	230.9041220594013	1361.3177835956187	344.3934299905512	302.5303515627665
gRNA_5626	Irs1	1404.1412771841344	504.9006690038218	757.645439545193	405.1223760577154	8749.438927243646	13753.420165349697	2037.8350635198476	272.7537421569824
gRNA_5627	Irs1	1562.9429692466258	713.8448234101653	890.1567067045141	2945.8383083784397	676.1005588358009	7129.388072702809	256.7296478111382	863.521672767739
gRNA_5628	Irs1	641.1767566733674	469.4087852416484	362.5655504220316	601.4187850753714	64.78604863537159	454.5785849306862	204.5488250852971	77.41918445503867
gRNA_5740	Jak1	390.43724289048635	340.60759416924486	476.67247492033596	1357.3687857603868	1019.9649708235424	211.57247968848426	512.7635513192652	1625.802873555812
gRNA_5741	Jak1	494.31504145767997	496.31392293232824	506.7329012666635	470.5545123969341	769.1266799532575	367.53162185885265	6572.696430546945	911.1642478169936
gRNA_5742	Jak1	548.0449372682973	563.2905422899781	638.0172122485835	751.7734813442142	1330.605768126478	1431.4389482923734	391.0082982923026	195.33455770194374
gRNA_5769	Jak2	131.3397453148425	136.8154874057975	159.50430306214588	263.12071847047497	300.6737128974938	377.20350664461193	343.0019413845288	296.5750296816097
gRNA_5772	Jak2	665.0567103669752	509.4802669086184	661.3293796192048	604.2031313025722	476.75887072696526	450.95162813602644	870.3761230670294	609.8249606304585
gRNA_5773	Jak2	599.3868377095539	583.3262831234631	679.1202441915211	398.16151048971346	237.54884499636248	1616.4137448200197	732.6187510708089	277.5179996619079
gRNA_5776	Jak2	133.72774068420327	261.60953031150405	335.5725145192069	242.23812176646902	169.4404348925103	120.898559821991	25.046794908403726	359.701441621872
gRNA_5777	Jak2	451.33112480918606	475.7057323607437	520.2294192180758	1234.857551763552	302.3348936317341	2762.5320919324945	704.0932346473492	886.151895916135
gRNA_5792	Jak3	379.69126372836286	299.9636627641753	283.4268769796592	768.479558707419	137.87800094194466	270.81277400125987	160.02118969257936	1288.7316550823361
gRNA_5854	Kdm5c	136.11573605356404	196.35026016815294	107.35866552259819	61.25561699841746	571.4461725786622	132.9884158041901	194.11266054012887	833.745063361955
gRNA_5860	Kdm5c	654.3107312048518	623.9702145285327	787.7058658915205	1518.8608669380328	121.2661935995417	1588.6070760609618	206.63605799433074	1448.334281497339
gRNA_5861	Kdm5c	666.2507080516556	482.00267947983895	604.8893954587533	1665.0390438660745	182.72988076643267	556.1333751811586	350.65512871765213	593.1500593632194
gRNA_5864	Kdm5c	1000.5700597621637	394.41786955060456	782.7980411819159	2994.564367354453	235.8876642621222	49.568409527016314	1340.6992719026105	356.12824849317786
gRNA_5865	Kdm5c	244.76952535947922	294.2391653831796	253.36645063333174	601.4187850753714	106.31556699137901	1025.2197872904837	182.28500738893823	86.94769946488958
gRNA_5912	Kdm6a	52.535898125937	273.0585250734955	271.77079329434855	200.47292835845712	89.70375964897605	101.55479025047244	225.42115417563352	106.00472948459141
gRNA_6000	Kdr	358.19930540411593	281.64527114498907	199.38037882768236	101.62863729282897	98.00966332017752	6978.264872925321	1321.2184314182964	142.9277251477637
gRNA_6063	Keap1	794.0084603124569	403.00461562209813	458.26813225931915	178.19815854085078	119.60501286530139	227.2892924653431	176.71905296484852	125.06175950429324
gRNA_6064	Keap1	1087.731890743832	450.5179438843626	693.8437183203346	460.8093006017313	156.15098901858792	2145.9494368403402	278.2977212044858	116.7243088706737
gRNA_6080	Keap1	139.6977291076052	165.43797431077607	98.76997228079034	2345.8116964166684	308.97961656869523	4463.574828627908	1262.0801656623432	35.73193128694093
gRNA_6081	Keap1	65.66987265742125	175.1696198584688	66.2556335796606	600.026611961771	39.86833762176713	475.13134010042467	326.3040781122596	508.5844886507925
gRNA_6086	Keap1	79.99784487358589	197.49515964435207	168.7064743926543	7640.246047438977	202.66404957731623	853.5438323432564	146.10630363235506	86.94769946488958
gRNA_6087	Keap1	103.87779856719361	253.02278424001048	115.94735876440605	1382.4279018051939	235.8876642621222	1478.5893866229499	572.5975613782296	539.552162432808
gRNA_6103	Kit	330.737358656467	437.35159990807244	414.7111879615793	359.18066330890235	1654.536011303336	3.62695679465973	201.07010357024103	521.6861967893375
gRNA_6104	Kit	394.0192359445275	453.3801925748604	309.1929567050828	208.8259670400595	1034.915597431705	1997.2442082592913	370.1359692019662	449.0312698392243
gRNA_6105	Kit	915.7962241498564	578.7466852186665	790.7732563350232	182.37467788165196	3015.043032646139	2543.705698654691	335.3487540514054	456.1776560966125
gRNA_6109	Kit	433.42115953898025	249.0156360733135	377.9025026395456	272.8659302656778	2222.6598224135173	610.5377271010545	177.4147972678597	552.653870571353
gRNA_6110	Kit	489.53905071895844	398.42501771730156	276.67861800395303	544.3396874177552	58.1413256984104	1971.8555106966733	240.03178453886903	125.06175950429324
gRNA_6111	Kit	140.8917267922856	266.7615779544002	149.6886536429369	2121.6718251270045	611.3145102004294	315.5452411353965	77.22761763424482	104.81366510836006
gRNA_6112	Kit	351.0353192960336	387.54847269340974	301.83121964067607	213.00248638086072	385.39393034374893	327.6350971175956	259.51262502318303	314.44099532508017
gRNA_6113	Kit	685.3546710065418	400.71481666969987	591.3928775073409	651.5370171649856	720.952438660289	315.5452411353965	336.04449835441665	439.5027548293734
