sgRNA	Gene	input_rep1	input_rep2	input_rep3	bonemarrow1	bonemarrow2	bonemarrow3	bonemarrow4	bonemarrow5
gRNA_3679	Ercc2	673.3625076160735	603.9165747405045	236.83248638737484	621.89390042678	434.8698505447509	397.4161501940257	780.1378657027038	1331.6312003575454
gRNA_3680	Ercc2	2384.5857463441007	991.8872227556166	1281.1332137647757	836.0232775055463	726.9305896760403	1977.1865729569993	1404.987625436149	808.8745255806738
gRNA_3681	Ercc2	1918.4117026098959	1096.20008566534	1048.0303728323202	1335.6584906893343	1604.1865597873032	629.9293335025636	508.38368025650135	1688.7406983532685
gRNA_3682	Ercc2	280.0881085810448	662.4781819880686	288.1151113925151	293.9862074744778	3352.2559837054623	402.36323920059033	1225.6668364002196	559.3281293908915
gRNA_3685	Ercc2	1120.3524343241793	693.589035838337	933.343775093552	484.08786567311853	786.523865491432	562.3191170795136	525.0216916103504	588.3701668784954
gRNA_3686	Ercc2	255.14875644711614	508.7539629632129	318.8846863955992	457.9400539506289	312.46204076178395	582.9319879401995	288.3921968000517	353.8826049415448
gRNA_3692	Ercc2	688.7098012369527	448.36230548916245	344.0597932163044	284.09244087677905	307.0932771748117	277.0369843676196	390.0689328513519	234.48756193695064
gRNA_3693	Ercc2	2426.7908038015185	1475.0204825480203	1606.5447797064837	862.171089228036	1150.5260366881496	1426.4106635594699	2253.526204482455	3909.918750645943
gRNA_3694	Ercc2	381.7639288193693	534.3746661340222	293.709579574894	254.41114108368274	209.3817798919171	202.83064926915006	336.4575629333936	701.3114237747332
gRNA_3698	Ercc2	730.9148586943703	831.7578279380585	696.5112887061772	469.2472157765704	1722.2993587006922	1358.8004471364197	1795.056558287501	1356.3707137729118
gRNA_3699	Ercc2	1122.270846026789	765.8760197845489	927.7493069111731	2162.494699211303	707.6030407629403	669.5060455550806	883.6632696822096	1174.589071720872
gRNA_3703	Ercc2	88.24693832005521	187.5801482148537	90.44390228179276	1091.8478138174717	259.31128125075884	2844.5761787746656	83.19005676924567	139.83203234772287
gRNA_3704	Ercc2	888.2246183083818	1024.8281268323713	932.4113637298223	943.4413148519901	629.7559687518429	939.9469112472807	586.0277332411306	1821.0433135745754
gRNA_3705	Ercc2	554.4209820542599	676.2035586867164	440.0981636804761	161.83375363378707	993.221263589863	249.82799483151408	179.32078903592958	1333.7824623936642
gRNA_3711	Ercc2	1751.5098844828349	1155.6767180261472	1627.0578297085399	557.5844175417379	1296.019529895097	2231.961656795078	499.14034061547403	845.4459801946937
gRNA_3712	Ercc2	2332.7886303736336	758.5558188786034	1316.564845586509	484.08786567311853	856.3177921220712	262.19571734792567	1003.8266850155645	316.23551930946553
gRNA_3754	Ercc4	673.3625076160735	395.2908489210575	419.58511367842	565.3580912970727	833.2321086980905	535.9346423778355	940.9719754565789	537.8155090297033
gRNA_3755	Ercc4	445.0715150054958	605.7466249669909	945.4651228220398	1875.5754678780388	937.3861222853518	1456.0931975988576	1456.750327425902	1295.0597457435256
gRNA_3804	Erg	76.73646810439584	308.3634631629546	265.73723866299935	469.2472157765704	148.17787500043363	166.55199655434274	164.53144561028589	52.70591988491093
gRNA_3805	Erg	46.0418808626375	296.46813669079313	299.30404775727294	336.3880643217583	335.54772418576454	310.01757774471713	140.49876254361493	145.2101874380199
gRNA_3806	Erg	282.0065202836547	678.948634026446	749.658736438777	958.2819647485383	883.6984864156295	679.4002235682099	952.0639830258116	287.19348182186155
gRNA_3838	Esr1	473.8476905446443	455.68250639510796	311.42539548576065	257.94462915428943	241.59436141375048	248.1789651626592	1075.9247342155775	1110.0512106373076
gRNA_3842	Esr1	1613.3842418949225	786.0065722758991	729.145686436721	571.7183698241648	1257.9013084275941	578.8094137680623	691.4018051488418	852.9753973211094
gRNA_3843	Esr1	1880.043468557698	808.8822001069788	1030.3145569214537	804.221884870086	581.4370964690928	1198.8445692574967	767.1971902052657	338.82377068871307
gRNA_3861	Esr1	1055.1264364354427	626.7922025715842	747.7939137113175	686.203383311822	1672.3698573418505	1418.1655152151955	952.0639830258116	1044.4377185356839
gRNA_3868	Esr1	1983.6377004986323	1189.5326472161453	1333.3482501336457	884.7854128799188	3476.2744225645206	2606.2913916251355	1183.147474051494	3116.1030593181013
gRNA_3905	Etv6	164.98340642445106	307.4484380497114	179.02298183612587	236.03700311652787	814.4414361436877	2494.157374143004	680.309797579609	2745.0103580876057
gRNA_3906	Etv6	67.14440959134636	165.61954549701716	61.53915000616827	69.96306379801275	85.90021739155573	99.76629496572015	61.00604163078016	64.5378610835644
gRNA_3907	Etv6	180.33070004533022	142.74391766593743	91.37631364552259	530.0232105910056	104.69088994595855	37.9276823836622	153.43943804105314	428.10114518764385
gRNA_3908	Etv6	769.2830927465683	757.6407937653603	399.07206367636394	918.0002007436218	418.7635597838342	432.8702880744056	412.25294798981747	410.8910488986933
gRNA_3909	Etv6	341.47728306456145	516.0741638691584	328.20880003289744	1109.5152541705052	928.7961005461963	934.1753074062887	1854.213931990076	754.0173436596441
gRNA_3923	Etv6	1665.1813578653896	1042.213603983992	1482.5340683304173	802.8084896418433	3279.777675281337	2908.0638210255784	4383.191657775144	1971.6316561028923
gRNA_3924	Etv6	2612.8767389546783	1176.7222956307407	1345.4695978621335	1480.5315015842093	1453.8611793520806	5443.446936889954	1260.7915270361234	1226.2193605877235
gRNA_3925	Etv6	443.15310330288594	970.8416451510232	1161.7845592073586	1431.7693662098368	431.64859239256754	930.0527332341514	916.9392923899079	350.6557118873666
gRNA_3926	Etv6	606.218098024727	944.3059168669707	1211.202361485039	2513.7234134296095	1872.6247391359148	2381.1988418264445	1944.7986604721434	1090.6898523122384
gRNA_3964	Ezh2	943.8585576840688	1054.1089304561533	1351.0640660445124	833.1964870490609	1157.5054293512135	873.9857244930856	1334.7382441643417	615.2609423299806
gRNA_3975	Ezh2	1655.5892993523403	836.3329535042744	959.4512932779871	592.919298247805	1021.1388342421187	352.06783430051655	386.371596994941	235.56319295501007
gRNA_3976	Ezh2	0.0	10.065276245675076	21.445461365785913	14.133952282426819	9.66377445655002	0.0	0.0	31.193299523722793
gRNA_3985	Ezh2	571.686687377749	645.092704836448	702.1057568885561	767.4736089357763	179.8535801635698	362.7865271480733	245.8728344513261	377.5464873388517
gRNA_3995	Fas	4410.428504300151	1269.1398320683027	1904.916416100027	1289.0164481573258	1250.385039405833	3072.1422730766385	1155.4174551284123	1917.850105199922
gRNA_3996	Fas	1463.7481290913506	838.1630037307608	889.5204409982505	1092.554511431593	379.03470924023964	4604.09083544282	1042.6487115078792	552.874343282535
gRNA_4012	Fat1	1279.5806056408005	712.804563216444	889.5204409982505	834.6098822773037	1162.3373165794883	1917.8215048782235	650.7311107283217	1083.1604351858225
gRNA_4021	Fat1	0.0	3.6601004529727548	0.9324113637298223	0.0	99.32212635898631	9.89417801312927	0.0	32.2689305417822
gRNA_4032	Fat1	594.7076278090677	720.1247641223895	591.1488046047073	603.5197624596251	1059.7939320683188	520.2688605237141	883.6632696822096	664.7399691607133
gRNA_4033	Fat1	496.868630975963	489.53843558510596	386.95071594787623	761.1133304086842	930.4067296222879	634.8764225091282	1545.486387979764	730.3534612623371
gRNA_4104	Fbxw7	604.2996863221172	876.5940584869747	984.6264000986923	935.6676410966554	896.5835190243629	536.759157212263	763.4998543488548	599.1264770590896
gRNA_4105	Fbxw7	343.3956947671714	825.3526521453562	826.1164682646225	941.3212220096261	1313.1995733734082	7319.218185212378	1711.8665015182555	566.8575465173074
gRNA_4106	Fbxw7	464.2556320315948	925.0903894888638	814.9275318998647	790.7946302017805	719.4143206542792	608.4919478074502	390.0689328513519	758.3198677318817
gRNA_4111	Fbxw7	1237.3755481833828	721.9548143488759	797.211715988998	443.8061016682021	721.5618260890681	896.2476250226265	2253.526204482455	693.7820066483173
gRNA_4116	Fbxw7	1400.440542905224	775.0262709169808	699.3085227973667	436.0324279128673	240.52060869635602	283.6331030430391	1636.0711164618317	131.2269842032476
gRNA_4117	Fbxw7	1983.6377004986323	1020.2530012661554	1252.2284614891512	513.0624678520935	701.1605244585736	733.818202640421	1061.1353907899338	703.4626858108519
gRNA_4118	Fbxw7	968.7979098179974	838.1630037307608	1146.8659773876814	1604.2035840554438	1117.7765788076188	828.6374085995765	1059.2867228617283	997.10995374107
gRNA_4119	Fbxw7	870.9589129848928	932.4105903948093	835.4405819019207	1148.383622947179	934.1648641331685	600.2467994631758	452.92364241033755	707.7652098830896
gRNA_4141	Fbxw7	934.2664991710193	893.9795356385954	729.145686436721	289.03932417562845	169.11605298962533	330.6304486054031	118.3147474051494	107.56310180594066
gRNA_4142	Fbxw7	740.5069172074199	754.8957184256307	647.0934864284966	594.3326934760477	197.57050000057816	299.29888489716046	497.2916726872686	338.82377068871307
gRNA_4143	Fbxw7	590.870804403848	689.9289353853643	623.7832023352511	817.6491395383914	268.97505570730885	834.4090124405685	737.6185033539783	470.0507548919607
gRNA_4144	Fbxw7	168.82022982967084	365.0950201840323	206.06291138429071	120.84529201474929	168.04230027223088	472.44700012692266	327.21422329236634	187.15979714233674
gRNA_4191	Fgf4	1521.3004801696475	712.804563216444	1016.3283864655062	834.6098822773037	1216.0249524492108	991.066830981782	4645.70250358032	1074.5553870413473
gRNA_4192	Fgf4	681.036154426513	449.27733060240564	249.88624547959236	306.00006691454064	476.7462065231343	683.5227977403471	421.49628763084473	313.0086262552873
gRNA_4193	Fgf4	527.5632182177213	430.97682833754186	434.50369549809716	351.22871421830644	2152.337322017168	413.08193204814705	1037.1027077232627	502.3196854337429
gRNA_4194	Fgf4	1321.7856630982183	521.5643145486175	620.0535568803318	332.1478786370302	1084.490244568391	441.11543641867996	277.30018923081894	344.20192577901014
gRNA_4195	Fgf4	2211.92869310921	942.4758666404844	1345.4695978621335	1299.616912369146	1471.0412228303917	1262.3322115084095	4518.144416534143	655.0592899981787
gRNA_4213	Fgfr1	531.4000416229412	606.6616500802342	686.2547637051492	414.1248018751058	341.9902404901312	388.3464870153239	408.55561213340656	512.0003645962776
gRNA_4225	Fgfr1	1126.1076694320088	789.6666727288718	1194.4189569379023	604.9331576878678	568.5520638603595	810.4980822421728	1469.6910029233402	801.3451084542579
gRNA_4226	Fgfr1	1133.7813162424484	667.9683326675278	960.3837046417169	366.77606172897595	966.3774456550019	697.5395499256135	332.7602270769827	351.73134290542595
gRNA_4246	Fgfr2	260.90399155494583	355.0297439383572	218.18425911277842	503.1687012543947	496.6106317949315	122.85271032968845	473.2589896205976	235.56319295501007
gRNA_4247	Fgfr2	1688.2022982967085	1230.7087773120888	2559.4691934383623	1946.9519269042942	1102.7440407640966	2553.5224422217793	11071.672222022496	1245.580718912793
gRNA_4248	Fgfr2	711.7307416682714	823.5226019188698	1082.5295932903236	1019.0579595629736	654.9891576106124	993.5403754850643	508.38368025650135	1307.9673179602385
gRNA_4261	Fgfr2	859.4484427692333	1073.3244578342603	1623.3281842536205	754.0463542674707	773.1019565240015	981.1726529686526	1031.5567039386465	636.7735626911688
gRNA_4262	Fgfr2	72.89964469917605	340.3893421264662	409.32858867739196	284.79913849090036	150.3253804352225	531.8120682056983	171.92611732310772	397.98347668198045
gRNA_4263	Fgfr2	328.0484011462922	570.9756706637497	609.7970318793037	659.3488739752111	345.21149864231455	974.5765342932332	277.30018923081894	167.79843881726742
gRNA_4302	Fgfr3	105.51264364354428	121.6983400613441	81.11978864449453	287.6259289473858	100.93275543507798	81.62696860831649	164.53144561028589	17.210096288950506
gRNA_4303	Fgfr3	1195.1704907259652	789.6666727288718	1517.0332887884208	640.9747360080562	628.1453396757512	460.9037924449385	1007.5240208719754	751.8660816235252
gRNA_4304	Fgfr3	2313.6045133475345	769.5361202375217	1315.6324342227792	492.5682370425746	599.6908926647984	998.4874644916289	961.3073226668389	500.1684233976241
gRNA_4329	Fgfr3	884.387794903162	883.9142593929203	658.2824227932545	1580.1758651753182	694.1811317955097	2391.0930198395736	879.9659338257987	1028.3032532647928
gRNA_4330	Fgfr3	920.8376172527501	703.6543120840121	660.1472455207141	1686.1805072935194	497.14750815362873	1230.1761329657393	4126.226815754586	814.2526806709708
gRNA_4331	Fgfr3	310.78269582280313	728.3599901415782	346.85702730749387	811.2888610112993	538.4869877733149	1541.018225544884	1251.548187395096	480.8070650725548
gRNA_4357	Fgfr4	796.1408565831068	637.7725039305025	437.3009295892866	597.8661815466544	616.8709361431096	244.88090582494945	351.24690635903727	487.26085118091123
gRNA_4419	Flt1	1166.3943151868168	637.7725039305025	1120.7584592032463	1884.0558392474948	1547.2776657653974	1299.4353790576442	789.3812053437312	868.0342315739412
gRNA_4421	Flt1	349.15092987500105	440.12707946997375	129.6051795584453	175.96770591621387	231.93058695720046	127.79979933625307	201.50480417439508	391.529690573624
gRNA_4422	Flt1	550.5841586490401	431.89185345078505	241.49454320602396	814.1156514677847	431.11171603387027	678.5757087337824	528.7190274667614	546.4205571741786
gRNA_4440	Flt3	283.9249319862646	402.611049827003	333.8032682152764	634.6144574809641	585.1952309799734	592.0016511189013	452.92364241033755	596.9752150229707
gRNA_4447	Flt3	63.307586186126564	527.0544652280767	712.3622818895842	253.7044434695614	381.71909103372576	1022.3983946900246	525.0216916103504	651.8323969440004
gRNA_4459	Flt3	435.4794564924464	740.2553166137396	824.2516455371629	1968.1528553279345	536.3394823385261	769.2723405208008	2913.500654851804	1156.303344413862
gRNA_4460	Flt3	257.06716814972606	579.2108966829385	777.6310773506717	3840.901532749488	564.7939293494788	625.8067593304264	458.46964619495395	549.6474502283568
gRNA_4461	Flt3	107.43105534615417	217.7759769518789	75.5253204621156	362.5358760442479	325.8839497292145	393.2935760218885	924.3339641027297	1523.0935215721197
gRNA_4547	Foxa1	1538.5661854931366	801.5619992010332	1016.3283864655062	212.00928423640227	580.3633437516984	197.8835602625854	613.7577521642125	389.3784285375052
gRNA_4548	Foxa1	1699.7127685123678	1047.703754663451	1306.308320585481	541.3303724169472	496.6106317949315	1038.064176544146	2063.113407877293	1063.799076860753
gRNA_4549	Foxa1	943.8585576840688	640.5175792702321	504.4345477778338	544.8638604875539	754.8481603282959	705.7846982698879	831.9005676924568	2463.195031356041
gRNA_4550	Foxa1	560.1762171620896	707.3144125369848	463.40844777372166	234.6236078882852	680.2223464693819	939.9469112472807	545.3570388206106	297.94979200245564
gRNA_4562	Foxa1	1617.2210653001423	865.6137571280565	899.7769659992784	507.4088869391228	474.06182472964815	401.5387243661629	1164.6607947694395	564.7062844811885
gRNA_4567	Foxa1	352.98775328022083	395.2908489210575	200.46844320191178	487.62135374372525	472.9880720122537	1155.9697978672698	593.4224049539525	542.1180331019409
gRNA_4577	Foxa1	140.0440542905224	398.03592426078706	136.13205910455406	456.52665872238623	177.16919837008368	642.2970560189751	214.44547967183328	294.7228989482774
gRNA_4578	Foxa1	38.36823405219792	157.38431947782846	74.59290909838577	104.59124688995846	250.18438315290604	225.91706463311834	29.57868685128735	53.78155090297033
gRNA_4586	Foxa1	2833.4940847548164	973.5867204907528	1101.17782056492	462.18023963535694	703.3080298933625	526.0404643647063	1783.9645507182684	923.9670445130303
gRNA_4587	Foxa1	1128.0260811346188	1072.409432721017	538.0013568721074	226.84993413295044	284.0075937508311	635.7009373435557	561.9950501744597	300.10105403857443
gRNA_4589	Foxa1	1421.5430716339329	934.2406406212957	847.5619296304084	2980.1438387496946	463.3242975557037	1020.7493650211698	613.7577521642125	896.0006380434858
gRNA_4590	Foxa1	2737.5734996243214	1226.1336517458728	1521.6953456070698	1500.3190347796067	1558.015192939342	1040.5377210474282	5802.968626636937	3113.951797281982
gRNA_4591	Foxa1	1561.5871259244552	980.9069213966983	1012.598741010587	673.4828262576378	242.66811413114493	601.0713142976032	2247.980200697839	1627.4297303238823
gRNA_4621	Foxo1	36.449822349588025	144.5739678924238	55.94468182378934	62.89608765679934	637.272237773604	432.8702880744056	293.93820058466804	186.08416612427735
gRNA_4622	Foxo1	211.02528728708856	272.6774837464702	130.53759092217513	40.28176400491643	58.519523097997336	90.69663178701832	229.23482309747698	165.64717678114863
gRNA_4627	Foxo1	40.286645754807815	250.7168810286337	103.49766137401026	170.31412500324316	285.08134646822555	84.92502794602623	90.58472848206752	225.8825137924754
gRNA_4628	Foxo1	111.26787875137396	231.50135365052674	115.61900910249796	73.49655186861945	245.88937228332827	150.06169986579394	314.2735477949281	228.0337758285942
gRNA_4665	Foxp1	141.9624659931323	310.19351338944097	219.11667047650823	134.9792442971761	337.15835326185623	337.2265672808226	112.76874362053303	509.84910256015877
gRNA_4704	Fyn	707.8939182630515	600.2564742875318	476.46220686593915	322.25411203933146	201.86551087015596	699.1885795944685	403.00960834879015	738.9585094068124
gRNA_4734	Gata2	705.9755065604417	591.1062231550999	625.6480250627108	761.8200280228056	926.1117187527102	341.3491414529598	123.86075118976578	538.8911400477627
gRNA_4735	Gata2	333.8036362541219	570.0606455505066	355.24872958106226	614.1202266714453	792.4295054371015	1423.9371190561876	728.375163712951	896.0006380434858
gRNA_4770	Gata3	105.51264364354428	361.43491973105955	194.87397501953285	276.3187671214443	632.9772269040262	381.75036833990436	427.04229141546114	329.1430915261784
gRNA_4782	Gata3	84.41011491483542	202.2205500267447	68.99844091600684	366.77606172897595	316.2201752726645	113.78304715098662	79.49272091283476	218.35309666605954
gRNA_4783	Gata3	968.7979098179974	688.0988851588779	601.4053296057353	536.3834891180977	437.01735597953973	620.8596703238618	669.2177900103763	436.7061933321191
gRNA_4826	Gli1	287.76175539148437	506.00888762348336	381.3562477654973	431.7922422281393	201.86551087015596	196.23453059373054	72.09804920001292	250.62202720784174
gRNA_4827	Gli1	168.82022982967084	61.30668258729364	127.74035683098565	241.69058402949858	41.876355978383415	124.50173999854333	166.38011353849134	161.34465270891098
gRNA_4828	Gli1	404.784869250688	290.0629608980908	198.60362047445213	289.03932417562845	227.09869972892545	411.43290237929216	179.32078903592958	190.38669019651496
gRNA_4829	Gli1	61.38917448351667	150.06411857188294	156.64510910661014	131.44575622656942	128.31344972863636	434.51931774326044	75.79538505642384	190.38669019651496
gRNA_4858	Gna13	1016.7582023832448	527.0544652280767	372.03213412819906	1110.928649398748	398.36225815333967	1108.1479374704784	606.3630804513907	524.9079368129904
gRNA_4884	Gnas	1231.6203130755532	777.7713462567104	900.7093773630083	1262.8686364348362	469.2299375013732	1797.4423390518175	855.9332507591278	1481.143911867803
gRNA_4885	Gnas	370.25345860370993	516.0741638691584	583.6895136948688	455.11326349414355	188.9804782614226	159.95587787892322	114.61741154873849	318.3867813455844
gRNA_4888	Gnas	38.36823405219792	27.45075339729566	18.648227274596444	5.653580912970727	19.32754891310004	45.34831589350916	0.0	46.25213377655449
gRNA_4889	Gnas	366.4166351984901	579.2108966829385	504.4345477778338	522.2495368356709	430.03796331647584	873.9857244930856	623.0010918052399	792.7400603097827
gRNA_4893	Gnb1	907.4087353344808	477.6431091129445	519.353129597511	322.25411203933146	456.34490489263976	423.8006248957038	613.7577521642125	1350.9925586826148
gRNA_4894	Gnb1	1195.1704907259652	801.5619992010332	1422.8597410517089	783.727654060567	354.33839674016735	1519.5808398497704	1519.6050369848876	941.1771408019808
gRNA_4961	Grin2a	707.8939182630515	545.3549674929404	533.3393000534584	327.90769295230217	475.1355774470426	274.5634398643373	316.1222157231336	308.7061021830497
gRNA_4969	Grin2a	769.2830927465683	904.9598369975137	1353.8613001357019	815.5290466960274	3156.832989139673	884.7044173406423	3052.1507494672137	1335.933724429783
gRNA_5176	Hras	565.9314522699193	344.96446769268215	476.46220686593915	277.732162349687	1139.788509514205	323.20981509555617	349.39823843083184	237.71445499112886
gRNA_5194	Idh2	431.64263308722656	399.86597448727343	219.11667047650823	282.6790456485364	531.507595110251	2162.702410703173	464.0156499795703	737.8828783887529
gRNA_5227	Igf1r	755.854210828299	916.8551634696751	1056.4220751058886	650.868502605755	1005.5694198398992	908.615347539038	2040.9293927388271	2022.1863139516845
gRNA_5228	Igf1r	193.7595819635995	594.7663236080726	319.81709775932904	4305.201865227209	721.0249497303708	596.1242252910386	114.61741154873849	488.3364821989706
gRNA_5229	Igf1r	1640.242005731461	1066.919282041558	1155.2576796612498	830.3696965925756	2594.186565224983	440.29092158425254	879.9659338257987	586.2189048423767
gRNA_5236	Igf1r	174.57546493750053	584.7010473623976	181.82021592731533	204.2356104810675	470.3036902187676	209.42676794456958	232.9321589538879	1062.7234458426938
gRNA_5237	Igf1r	740.5069172074199	413.59135118592127	400.0044750400937	125.08547769947734	221.193059783256	149.2371850313665	268.0568495897916	139.83203234772287
gRNA_5319	Ikzf1	1557.7503025192354	990.9721976423733	950.1271796406888	904.5729460753164	1556.9414402219475	558.1965429073764	1863.4572716311031	325.9161984720002
gRNA_5372	Inha	320.37475433585263	232.41637876376993	211.65737956666965	238.1570959588919	69.25705027194181	145.93912569365673	123.86075118976578	153.81523558249515
gRNA_5373	Inha	364.4982234958802	639.6025541569888	310.4929841220308	780.9008636040817	768.2700692957266	657.1383230386691	1258.942859107918	913.2107343324362
gRNA_5374	Inha	47.9602925652474	106.14291313620988	41.02610000411218	303.1732764580552	133.6822133156086	37.9276823836622	72.09804920001292	194.6892142687526
gRNA_5454	Inpp4a	2747.165558137371	1078.8146085137196	1718.4341433540624	1263.5753340489575	1468.8937173956028	718.1524207862996	959.4586547386334	1871.5979714233677
gRNA_5455	Inpp4a	2432.546038909348	1086.134809419665	2037.3188297496615	2197.122882303249	1148.9154076120578	3641.057508831572	2214.7041779901406	1778.018072852199
gRNA_5456	Inpp4a	1665.1813578653896	971.7566702642664	1344.5371864984038	4144.781506821664	1214.414323373119	1709.2192517680814	4715.9518848521275	2812.7751122253485
gRNA_5477	Inpp4a	2852.678201780915	1393.5832474693764	2189.301882037623	1269.2289149619282	1387.288510873625	1329.9424279314594	1364.316931015629	2018.9594208975063
gRNA_5501	Inppl1	94.0021734278849	330.3240658807911	184.6174500185048	399.99084959267896	803.7039089697432	970.453960121096	2547.464405067123	425.94988315152506
gRNA_5509	Inppl1	577.4419224855786	991.8872227556166	827.0488796283523	857.2242059291865	672.1692010889235	454.307673769519	639.639103159089	1645.7154576308922
gRNA_5561	Insr	205.27005217925887	627.7072276848274	672.2685932492019	210.5958890081596	702.7711535346652	777.5174888650752	173.77478525131318	502.3196854337429
gRNA_5614	Irf4	832.5906789326948	741.1703417269829	920.2900160013346	624.0139932691441	625.9978342409623	1349.730783957718	1693.3798222362009	789.5131672556045
gRNA_5615	Irf4	481.52133735508386	526.1394401148335	405.59894322247266	816.94244192427	302.2613899465367	230.03963880525555	317.970883651339	768.0005468944163
gRNA_5618	Irf8	220.61734580013803	296.46813669079313	117.48383182995761	277.732162349687	187.90672554402815	336.4020524463952	107.22273983591664	296.8741609843962
gRNA_5620	Irf8	235.9646394210172	427.3167278845691	437.3009295892866	855.8108107009439	608.8177907626512	668.6815307206532	1111.049424851481	308.7061021830497
gRNA_5621	Irf8	322.2931660384625	516.0741638691584	258.2779477531608	966.7623361179943	186.29609646793648	333.9285079431129	234.78082688209335	701.3114237747332
gRNA_5623	Irs1	366.4166351984901	583.7860222491544	395.34241822144463	508.1155845532441	507.348158968876	770.9213701896557	428.89095934366657	1557.5137141500209
gRNA_5624	Irs1	207.18846388186876	455.68250639510796	319.81709775932904	1002.8039144381828	518.6225625015177	946.5430299227003	602.6657445949797	183.93290408815852
gRNA_5625	Irs1	218.69893409752814	292.8080362378204	220.04908184023805	2670.610283764547	926.1117187527102	1333.2404872691693	1458.5989953541075	885.2443278628916
gRNA_5626	Irs1	2256.0521622692377	807.0521498804924	1151.5280342063304	1400.6746711884978	549.2245149472594	816.2696860831649	2222.098849702962	2609.4808498121206
gRNA_5627	Irs1	2511.200918716354	1141.0363162142562	1352.9288887719722	1582.2959580176823	1969.262483701415	1090.0086111130747	2719.3905223902307	588.3701668784954
gRNA_5628	Irs1	1030.187084301514	750.3205928594148	551.055115964325	286.2125337191431	577.142085599515	477.3940891334873	234.78082688209335	560.4037604089509
gRNA_5740	Jak1	627.3206267534359	544.4399423796973	724.4836296180719	2137.7602827170563	2288.1670407675656	1148.5491643574228	1029.708036010441	3371.02761059818
gRNA_5741	Jak1	794.2224448804969	793.3267731818446	770.1717864408332	1844.4807728566998	956.1767948397546	1287.0676565412327	534.2650312513778	400.13473871809924
gRNA_5742	Jak1	880.5509714979422	900.3847114312977	969.7078182790151	835.3165798914249	966.3774456550019	1357.9759323019923	1567.6704031182296	623.8659904744559
gRNA_5769	Jak2	211.02528728708856	218.6910020651221	242.42695456975378	93.99078267813834	192.20173641360594	142.64106635594698	112.76874362053303	233.41193091889124
gRNA_5772	Jak2	1068.555318353712	814.3723507864379	1005.1394501007484	671.3627334152739	920.2060788070407	476.56957429905987	462.16698205136487	1440.2699331815454
gRNA_5773	Jak2	963.0426747101677	932.4105903948093	1032.1793796489133	729.3119377732238	1111.3340625032522	1043.8357803851382	349.39823843083184	671.1937552690697
gRNA_5776	Jak2	214.86211069230833	418.1664767521372	510.02901596021275	206.35570332343156	227.09869972892545	179.74423390518174	634.0930993744726	136.60513929354465
gRNA_5777	Jak2	725.1596235865406	760.3858691050898	790.6848364428893	503.1687012543947	1109.1865570684633	286.1066475463214	219.99148345644969	373.2439632666141
gRNA_5792	Jak3	610.054921429947	479.4731593394309	430.7740500431779	474.19409907541973	191.1279836962115	1446.1990195857284	317.970883651339	202.21863139516844
gRNA_5854	Kdm5c	218.69893409752814	313.8536138424137	163.17198865271888	92.57738744989565	319.97830978354506	86.57405761488111	188.56412867695687	225.8825137924754
gRNA_5860	Kdm5c	1051.2896130302229	997.3773734350757	1197.2161910290918	544.8638604875539	874.0347119590795	1418.1655152151955	5664.318532021528	735.7316163526341
gRNA_5861	Kdm5c	1070.473730056322	770.4511453507649	919.3576046376047	379.49661878316005	1308.9045625038304	6930.871698197054	539.8110350359941	407.6641558445151
gRNA_5864	Kdm5c	1607.6290067870927	630.452303024557	1189.7569001192533	1520.1065679750043	268.43817934861164	441.93995125310744	452.92364241033755	603.4290011313271
gRNA_5865	Kdm5c	393.27439903502864	470.322908206999	385.0858932204166	546.2772557157965	593.785252719129	1494.0208799825198	1417.9283009335875	302.2523160746933
gRNA_5912	Kdm6a	84.41011491483542	436.466979017001	413.05823413231127	983.0163812427852	1403.931677993239	206.12870860685982	390.0689328513519	418.4204660251092
gRNA_6000	Kdr	575.5235107829687	450.19235571564883	303.03369321219225	1073.4736758503168	868.12907201341	615.912581317297	526.8703595385559	828.2358839057431
gRNA_6063	Keap1	1275.7437822355807	644.1776797232048	696.5112887061772	166.78063693263647	309.2407826096006	734.6427174748484	317.970883651339	762.6223918041193
gRNA_6064	Keap1	1747.673061077615	720.1247641223895	1054.557252378429	1083.3674424480157	562.1095475559928	916.035981048885	981.6426698770989	1182.1184888472878
gRNA_6080	Keap1	224.45416920535783	264.4422577272815	150.1182295605014	885.4921104940402	1278.3026100580887	2055.515482227606	1343.981583805369	845.4459801946937
gRNA_6081	Keap1	105.51264364354428	279.9976846524157	100.7004272828208	518.0093511509428	460.10303940352037	791.5342410503416	571.2383898154869	1445.6480882718424
gRNA_6086	Keap1	128.53358407486303	315.6836640689001	256.4131250257011	330.0277857946662	414.46854891425636	865.7405761488112	116.46607947694395	240.94134804530708
gRNA_6087	Keap1	166.90181812706095	404.4411000534894	176.2257477449364	909.5198293741657	1368.4978383192222	1951.6266130897486	1776.5698790054466	1471.4632327052682
gRNA_6103	Kit	531.4000416229412	699.0791865177962	630.3100818813598	354.0555046747918	358.0965312510479	225.0925497986909	403.00960834879015	659.3618140704162
gRNA_6104	Kit	633.0758618612656	724.6998896886055	469.93532731983044	836.7299751196676	1261.6594429384747	504.60307866959283	1870.8519433439249	208.67241750352488
gRNA_6105	Kit	1471.4217759017902	925.0903894888638	1201.8782478477408	730.7253330014665	1588.0802690263865	657.1383230386691	1068.5300625027555	2376.0689188932292
