sgRNA	Gene	input_rep1	input_rep2	input_rep3	spleen1	spleen2	spleen3	spleen4	spleen5	spleen6	spleen7	spleen8	spleen9
gRNA_6658	Kmt2d	771.1350622394334	1023.4052194027289	1301.5987425826936	1506.491517548218	407.99072809069656	2308.623269602086	2007.8017022153979	371.3159017410977	464.75982073572345	1641.156024106454	1600.4516844728485	5708.870978566403
gRNA_6659	Kmt2d	1518.1092348003467	1443.501032792276	809.9877067151294	1761.0606860228013	1672.761985171856	706.247981992153	369.3182693126133	189.08021724604285	349.37117558754386	2598.5713255134783	567.9856826868072	1308.1856841727183
gRNA_6660	Kmt2d	908.046770417714	1045.6129275995331	909.0902488662099	673.0390344601993	674.0346820331716	1093.7392713820082	1350.2588576455862	616.0079475889179	423.0916988766586	1001.9877083626585	803.4603848485359	634.83765583404
gRNA_6661	Kmt2d	532.5462766640474	616.2639024613178	1254.77864392864	1868.0029851080144	1175.5232853113196	740.6152803859317	639.9562603168299	1194.370965047402	451.9388601637035	759.513814524008	1661.2610855805476	662.845199473777
gRNA_6662	Kmt2d	184.22678379871581	804.104100959287	929.3789582829664	26.735574771303256	987.6775542528947	1116.0780153379642	1193.93366428575	728.087171386346	474.3755411647384	173.83238712697369	94.44864427366042	129.5348893337839
gRNA_6663	Kmt2d	280.87034251279624	54.59394931714377	48.38076860918885	635.8417130392556	1361.6690550026997	56.70604234973491	531.5056574234435	61.600794758891794	90.81513738514137	413.6319365482861	151.37659424682562	452.7886221757491
gRNA_6664	Kmt2d	1088.2467392700098	651.4261071062579	709.3244946089139	704.4242744091206	491.28883507588046	524.1013005051257	128.96828452186497	549.2737532667851	178.42503462727774	315.5726412458907	329.92334643538913	360.5971243616146
gRNA_6665	Kmt2d	1896.6298397638284	2145.8198045162103	2469.760204001334	1414.6606302902635	567.7870965928861	1952.0625487666318	929.1578680325272	1267.0941255266491	1366.5007143011271	923.5402721207422	960.0122472747402	962.7593126159613
gRNA_6666	Kmt2d	1929.8510630717935	1547.1370043773622	863.8308201672912	621.8927175064018	2263.4985602198435	2835.3021174867454	2916.441888619446	3396.5993776777837	1157.0916916248011	1938.899702570091	1041.522721099954	713.0253818283059
gRNA_6667	Kmt2d	523.4859430346023	1065.9699934466037	1183.7681609699916	309.20273431159416	264.3439925754305	1344.6205496565929	3287.7142228490575	1238.0048613349502	1481.8893594493068	1398.6821302678036	1423.1987493291297	1242.834749013332
gRNA_6668	Kmt2d	433.8893104767569	606.0853695377825	287.9436067224304	304.55306913397624	133.44696731299868	318.75669260229773	170.98068023732097	137.74622161363303	368.6026164455738	1098.2641073868285	236.7685192065734	193.7188435081813
gRNA_6669	Kmt2d	626.1697241683128	662.5299612046599	845.1027807056697	1983.0821982540588	950.2784041779141	546.4400444610818	1690.2661532032303	481.68399235077885	586.558946169913	2211.6828331385727	2183.9631716977915	1290.6809693978828
gRNA_6670	Kmt2d	2564.074417132946	3262.68246258049	4691.373885136183	4211.434234627465	4857.639606329856	2349.864027674621	2049.8140979308537	1206.3488973616309	1615.4410320745146	2667.212832225155	1280.8788743962166	2898.7807667127854
gRNA_6671	Kmt2d	412.7485320080518	606.0853695377825	600.8579327270228	1068.2605745577257	2005.9544131125915	1770.775049739449	1675.6106663257456	1759.9004835977835	696.6055244130844	52.595440207648444	765.9396905480406	1227.6639962084744
gRNA_6672	Kmt2d	1231.1986698679204	1533.2571867543597	1584.080004462151	461.4792688785823	562.6872124917523	497.46664424994714	443.5727361585356	331.95983842291685	511.77000949979663	249.60547895155193	395.908015722467	338.42448564682275
gRNA_6673	Kmt2d	1904.6834696566684	3085.946118180923	2515.7999676778204	1476.2686938937015	2176.8005305005704	1875.5953098404743	1399.1104805705352	942.8343864485938	3247.976678245056	2723.3740649892543	1628.915659459431	1937.1884350818132
gRNA_6674	Kmt2d	1516.0958273271367	1497.169660934553	1047.989874873236	1478.5935264825105	798.9818425109474	1336.0287250581482	1118.7021649813287	2203.9395458181284	317.318774157494	1581.428998785904	628.7950837945064	478.46220384550804
gRNA_6675	Kmt2d	2761.388349507527	1168.6806438568233	1253.2179739735047	639.3289619224691	294.09331649871046	594.554262212372	381.04265881460105	604.0300152746889	1205.170293769876	1038.5370820662786	181.13438627825286	890.4064915466406
gRNA_6676	Kmt2d	1014.7573664978445	864.2499773256318	564.9625237589149	2664.2581467750897	894.1796790654433	2377.3578663896437	1879.8104501520318	2475.154156076027	369.6710298265755	4704.171830097642	4609.870130781535	1459.893212221294
gRNA_6677	Kmt2d	130.87148575865058	150.8273515032955	388.60681882864594	459.1544362897733	613.6860535030894	6.014277218911278	215.92417332827392	148.8685873339885	1151.7496247197928	47.246751372972334	408.8461861709136	80.52168796424404
gRNA_6678	Kmt2d	663.4177624226979	148.05138797869495	364.4164345240515	767.194754306963	189.54569242546944	307.58732062431966	665.3591042378033	154.00198689722947	722.2474455571243	129.2599801713394	5.175268179378653	170.37922380840044
gRNA_6679	Kmt2d	1775.8253913712279	1353.744878830192	1829.885522395933	619.5678849175928	3705.065799473638	3447.899211355851	3498.753233884837	3372.6435130493255	1040.6346330956198	5997.663079950148	657.2590587810889	1832.1601464327991
gRNA_6680	Kmt2d	1102.3405915824799	2228.1733890793594	3229.8064721521396	2246.950697083878	3960.9099852138456	2521.7005196435143	347.8235552256358	347.3600371126398	1423.1266234942154	1345.1952419210425	2746.77358620522	1372.3696383471158
gRNA_6681	Kmt2d	2427.1627089546655	3146.091994547268	3559.107832685651	1327.4794082099268	750.5329435501773	2607.6187656279612	2490.4557367138923	540.7180873280502	1873.9970702769172	1030.5140488142645	1553.8742708584407	2790.251535108804
gRNA_6682	Kmt2d	1495.9617525950366	945.6782407139141	816.2303865356699	781.1437498398168	451.33974295033306	140.9059234144928	833.4086870996274	281.4814093843805	1191.2809198168545	489.40502837286436	988.4762222613227	1309.3526651577074
gRNA_6683	Kmt2d	1579.518162733252	1433.3224998687406	1995.3165376402562	1298.4190008498147	2085.852597363686	1927.1462574311424	7032.679636275637	1202.0710643922635	2847.3216603694323	3430.2924393056137	4184.204323027641	2016.543142061068
gRNA_6684	Kmt2d	865.7652134803038	447.85544863555225	627.38932196432	46.496651776179576	698.6841218553178	256.03637303365156	487.53919679098954	1381.7400491056978	347.2343488255405	278.13181940315786	130.675521529311	404.9424017911983
gRNA_6685	Kmt2d	2202.6677756917497	1101.1321980915438	994.1467614210741	2266.7117740887543	1148.3239034386063	1943.4707241681872	808.9828756371529	1642.6878602371144	585.4905327889114	624.0136973788799	969.0689665886529	2084.228039190433
gRNA_6686	Kmt2d	1173.8165568814352	961.4087006866504	890.3622094045884	482.40276217786305	1240.9717979425354	504.3401039287029	1385.4320261515495	6926.667143999833	639.9796152199963	886.0994502780094	416.6090884399816	787.7121648676047
gRNA_6687	Kmt2d	779.1886921322734	651.4261071062579	1097.9313134375598	133.67787385651627	1200.1727251334657	1535.3590557420648	1637.5064004442854	1232.0158951778358	449.8020334017002	1634.0244389935526	1304.1675812034207	1266.1743687131127
gRNA_6688	Kmt2d	2148.3057739150795	2277.215411347302	2327.739238084038	625.3799663896152	657.035068362726	493.1707319507248	323.3977437631614	379.0160010859592	311.97670725248565	507.2339911551181	641.733254242953	374.6008961814831
gRNA_6689	Kmt2d	3332.1893681625647	2664.9249836165095	3431.9132313421383	11727.617994246893	5042.935395337714	7266.106062904668	3410.8203126199287	4707.327399491981	5746.995576407946	1259.6162205662247	4611.16394782638	2517.177984621368
gRNA_6690	Kmt2d	503.3518683025022	1660.9515088859841	1292.234722851883	2140.008397998665	1688.061637475257	1567.1488067563103	3301.3926772680434	1374.8955163547098	2520.3871657829236	1333.6064161125776	2363.8037409312	1700.291295129037
gRNA_6691	Kmt2d	676.504910998563	341.4435135258652	453.3746219667536	1512.3035990202407	1346.3694026992987	1642.7568632226235	982.8946532499709	1601.6206637311866	322.6608410625023	1676.8139496709614	706.4241064851861	626.6687889391167
gRNA_6692	Kmt2d	1045.9651823325996	1290.8230389392468	1371.8288905637742	316.1772320780211	667.2348365649933	1015.5536675361615	2693.6784880816795	3085.1731375078307	1549.1994024524115	1133.0305848122232	1449.075090226023	1128.4706124844056
gRNA_6693	Kmt2d	1675.1550177107274	1969.083460116643	2178.6952573686335	1824.9935822150483	1591.1638395537166	451.9299738781903	1356.1210523965801	385.8605338369472	578.0116391218997	466.22737675593453	940.6049916020702	1405.045105926809
gRNA_6694	Kmt2d	1845.2879491969732	1890.4311602529613	2243.463060506741	1944.7224605387107	3587.768465147563	1128.9657522356313	1514.4003106734144	1491.2525731215055	610.0640405519497	2336.4855726143487	9281.843479715615	1372.3696383471158
gRNA_6695	Kmt2d	1470.7941591799115	959.5580583369167	1716.7369506486366	829.9652342048054	2567.7916449208215	3081.887483462108	1656.070017155766	1601.6206637311866	963.7088696635002	3649.5886815273343	1331.3377391451586	12886.971017234013
gRNA_6696	Kmt2d	1731.5304269606077	1555.4648949511638	3506.0450542110566	599.8068079127165	1597.963685021895	1275.8859528690355	1380.5468638590546	1432.218478144234	2135.758348622325	523.2800576591463	1249.8272653199447	2430.8213917321787
gRNA_6697	Kmt2d	1269.4534118589106	1637.818479514313	2969.1745896445736	116.24162944044893	683.3844695519167	343.6729839377873	1572.045225724854	499.6508908221223	1274.6171635349842	844.2013877397131	245.82523852048604	579.9895495395549
gRNA_6698	Kmt2d	558.7205738157775	1562.8674643500988	1955.5194537843106	1586.698241862128	360.3918098134486	266.34656255178515	552.023339051922	1919.035870058254	1524.6258946893734	1118.7674145864203	1260.177801678702	1004.770628075567
gRNA_6699	Kmt2d	151.00556049075067	503.37471912756286	509.55874035161804	970.6176058277487	594.9864784655991	326.48933474089796	508.05687841946803	1146.4592357904862	1448.7685446382552	436.80958816521587	1507.2968572440327	445.7867362658148
gRNA_6700	Kmt2d	1921.7974331789535	1839.5384956352848	1756.5340345045822	1455.3452005944207	3587.768465147563	3372.291154889538	2016.5949943418887	1861.7129082687297	3007.583667519682	4766.5731998355295	3961.667791314359	869.4008338168378
gRNA_6701	Kmt2d	4137.552357446568	3200.685943864412	1771.3603990783658	976.4296872997711	1543.5649212764686	1842.08719390654	1585.7236801438396	1466.441141899174	2543.89226016496	3009.528917644426	3604.574286937232	2724.900599949418
gRNA_6702	Kmt2d	754.0210987171483	520.9558214500329	316.8160008924302	337.1007253773019	379.94136553446117	864.3375546035351	499.26358629297727	342.22663754939884	182.69868815128441	229.10217175196019	529.1711713414672	624.3348269691386
gRNA_6703	Kmt2d	2543.940342400846	2833.3334374422748	2253.6074152151195	4764.744390764002	1733.110613701938	2965.8978513831044	4279.40216822552	5986.399457332859	4370.879141677804	2789.341227283593	2691.1394532768995	2806.589268898651
gRNA_6704	Kmt2d	226.508340736126	904.0387878449061	943.4249878791826	657.9276226329409	367.19165528162694	660.7113116203961	750.3609281272144	768.2988012984003	384.6288171605987	1154.4253401509277	2445.3142147564135	808.7178225974075
gRNA_6705	Kmt2d	473.1507562043521	952.155488937982	1049.550544828371	5889.963363747547	16924.815370295728	1353.2123742550375	2655.5742222002195	848.7220611225091	2141.100415527333	3092.433594581906	2425.906959083744	3324.7288262337865
gRNA_6706	Kmt2d	24.160889678520107	40.714131694141116	319.1570058251329	456.8296037009643	410.54067014126343	965.7210848651823	1153.8753334872918	368.74920195947726	821.6098899902789	410.957592130948	1099.7444881179638	207.72261532804984
gRNA_6707	Knstrn	1400.3248976175612	1042.8369640749327	1246.9752941529641	3108.3011712376046	444.5398974821548	5162.82740120541	2793.3357988485755	2949.1380490819447	1928.486152708002	3637.1084075797567	6199.971278895627	825.0555563872541
gRNA_6708	Knstrn	1067.1059608013047	542.2382084719703	409.6758632229701	1139.1679685163995	1110.0747726801035	481.14217751290226	804.0977133446581	1892.5133056481757	918.8355076614304	518.8228169635829	2728.660147577395	1221.8290912835291
gRNA_6709	Kras	2449.310191159976	1909.862904925165	1674.5988618599883	642.8162108056827	1453.4669688231065	102.24271272149173	1884.6956124445267	424.36103056125455	1689.1615553636295	382.4312516793421	1267.94070394777	1332.6922848574882
gRNA_6710	Kras	1557.3706805279419	993.79494180699	2878.6557322467365	2511.9816122081015	2234.599216980086	2466.7128422134683	2781.6114093465876	3076.6174715690954	2098.3638802872665	1366.589997259747	3864.6315129510094	1443.5554784314475
gRNA_6711	Kras	2074.8164011429144	773.5685021886811	969.9563771164796	1737.8123601347115	595.8364591491214	621.1889184675506	1415.7200323650177	1417.6738460483846	1020.3347788565883	1831.9259258765687	1253.7087164544787	1269.67531166808
gRNA_6713	Kras	2117.097958080324	2877.7488538358834	3140.8482847094374	2278.335937032799	1270.7211218658153	1117.7963802576533	2137.747019195762	4247.888138581913	1880.407550562927	1510.1131476568892	1339.1006414142266	816.8866894923308
gRNA_6714	Kras	1531.1963833762118	1273.2419366167767	1232.1489295791805	413.8202008079982	1445.817142671406	794.7437753561331	679.037558656789	693.8645076314061	1382.526915016152	566.961016475668	2332.752131854928	1778.479021123303
gRNA_6715	Kras	1468.7807517067015	1231.6024837477687	1225.9062497586401	406.84570304157126	1444.9671619878836	297.277131106186	1747.91106825467	1220.8935294574803	2337.688477631639	624.9051455179925	1689.7250605671302	546.1471009748726
gRNA_6716	Kras	374.49379001706166	395.11214166814216	304.3306412513492	230.1584262920889	101.99768202267414	188.16095870593855	132.87641435586087	131.75725545651855	419.8864587336536	250.49692709066463	1033.759818830886	256.73581669758966
gRNA_6718	Kras	880.8657695293789	978.0644818342536	1061.2555694918844	774.1692520733899	3538.4695855032705	1907.3850608547195	3759.6209003040635	1001.0129148319916	1885.7496174679354	1960.2944579087955	2057.1691013030145	1344.3620947073787
gRNA_6719	Kras	2011.394065736799	818.9092397571565	728.0525340705354	812.528989788738	1681.2617920070788	945.9598882887595	1800.6708210136146	1545.1532685355357	1808.8238540358157	1508.330251378664	511.057732713642	516.9725763501465
gRNA_6720	Kras	1624.8198308804772	1226.0505566985676	865.3914901224264	804.3920757279067	1549.5147860611246	1526.7672311436202	376.15749652210616	210.4693820928803	759.6419138921825	1156.2082364291532	395.908015722467	358.2631623916365
gRNA_6721	Kras	386.5742348563217	515.4038944008319	230.97915335999838	1609.9465677502178	452.18972363385535	519.8053882059033	856.8574661036029	1470.7189748685414	1862.244523085899	1031.4054969533772	630.088900839351	1389.8743531219513
gRNA_6722	Kras	1558.377384264547	1152.02486270922	1964.8834735151213	1916.8244694730029	1512.9656166696664	1482.0897432317079	1715.6689971242035	2538.4660840226657	644.2532687440029	2016.4556906728947	5245.134299800265	2904.6156716377304
gRNA_6723	Kras	994.6232917657444	1294.5243236387141	2079.592715217553	139.4899553285387	1363.3690163697443	3094.7752203597747	2218.840713251177	575.7963176768635	6189.318716142635	1959.4030097696827	1081.6310494901386	743.3668874380211
gRNA_6724	Ksr2	191.27370995495085	334.96626530179736	630.5106618745901	2.3248325888089787	73.94831946643875	567.0604234973491	357.5938798106256	420.9387641857606	206.203782533321	8.914481391126856	284.63974986582593	396.77353489627495
gRNA_6725	Ksr2	198.32063611118588	282.2229583343873	297.30762645324114	657.9276226329409	1534.2151337577236	2314.6375468209976	793.3503563011693	2013.1481953843386	540.6171707868416	808.5434621752057	561.5165974625838	1478.5649079811187
gRNA_6726	Ksr2	1086.2333317967998	1283.4204695403118	659.3830560445899	831.1276504992098	433.4901485963651	247.44454843520685	808.9828756371529	465.42822706718243	284.1979593464424	930.6718572336437	469.65558727861276	1322.1894559925868
gRNA_6727	Ksr2	1290.5941903276157	1114.0866945396797	898.9458941578315	886.9236326306253	1293.670600320917	820.5192491514672	1849.5224439385636	852.1443274980031	412.407565066642	1555.5770027516362	652.0837906017103	961.5923316309722
gRNA_6728	Ksr2	2961.722393091923	3283.039528427561	1796.3311183605279	2822.3467628141	3869.9620520769613	1464.9060940348184	1374.6846691080607	1583.653765259843	3949.9242695631488	2297.2618544933907	463.18650205438945	1417.8818967616885
gRNA_6729	Ksr2	1474.8209741263315	1139.0703662610845	940.3036479689123	946.2068636452543	3950.7102170115786	1198.5595314830332	277.4772182137095	1145.6036691966126	1005.376991522565	336.0759484454824	3128.4496144343957	788.8791458525938
gRNA_6730	Lats1	1273.4802268053306	1773.840692219739	2421.3794353921453	3109.463587532009	1168.7234398431413	2225.282570997173	1192.956631827251	1398.8513809831677	1866.5181766099056	730.9874740724022	1172.198242629265	2742.4053147242535
gRNA_6731	Lats1	691.6054670476381	1505.4975515083545	2031.211946608364	1685.5036268865097	1902.2567697228728	1049.0617834700959	684.8997534077829	9822.76006426162	2261.831127580521	1881.847021666879	679.2539485434482	1853.165804162602
gRNA_6732	Lats1	1629.8533495635022	1503.6469091586207	1211.0798851848563	798.5799942558842	2819.385927243418	1429.6796131811952	806.0517782616561	1771.022849318139	2368.6724656806873	430.5694511914271	2198.195159191083	1194.988528628781
gRNA_6733	Lats1	2110.0510319240893	1891.3564814278282	2358.95263718674	160.41344862781952	357.8418677628818	400.3790262875222	254.02843920973402	769.1543678922739	413.4759784476436	1495.8499774310862	1007.8834779339927	365.2650483015708
gRNA_6734	Lats1	2680.8520505791266	2180.056687986283	1924.3060546816082	2756.0890340330443	468.33935662077874	830.8294386696008	533.4597223404414	2220.195311101725	2026.780183760155	1040.319978344504	1991.1844320159369	565.9857777196863
gRNA_6735	Lats1	445.969755316017	403.44003224194375	110.80756681459381	81.36914060831425	1531.6651917071567	413.26676318518923	340.007295557644	463.7170938794354	169.87772757926444	1855.9950256326113	470.94940432345743	158.70941395851
gRNA_6736	Lats1	630.1965391147328	415.46920751521276	331.6423654662139	3245.4662939773343	719.933638943375	1177.0799699869215	1715.6689971242035	1219.1823962697333	549.1644778348549	1552.0112101951854	3431.2028029280473	770.207450092769
gRNA_6737	Lats1	1110.39422147532	1795.1230792416764	1378.0715703843146	4925.157839391822	2167.4507429818254	2590.435116431072	2414.247204950972	3030.416875499927	3839.877691319977	1133.0305848122232	3471.3111313182317	3577.963699976409
gRNA_6738	Lats1	1477.8410853361465	2082.8979646252646	2389.385701311875	4615.955105080227	3559.7191025913276	3081.887483462108	1200.7728914952427	4586.692509755818	3802.4832229849194	3529.243182747122	1713.0137673743343	7823.440523366551
gRNA_6739	Lats1	574.8278336014575	1161.2780744578886	1878.266291005122	1816.8566681542168	5300.479542444966	1214.8839982200782	1066.9194446808829	1374.8955163547098	1295.9854311550175	2117.189330392628	685.7230337676716	801.7159366874732
gRNA_6740	Lats1	574.8278336014575	487.64425915482656	1002.7304461743173	1115.9196426283097	672.334720666127	637.5133852045955	510.987975794965	723.8093384169786	136.75691276821289	402.04311073982115	469.65558727861276	960.4253506459833
gRNA_6741	Lats1	1169.7897419350152	569.0725225431088	518.9227600824288	610.2685545623569	257.54414710725223	338.5178891787205	1847.5683790215655	349.0711703003868	476.5123679267418	959.1981976852496	191.48492263701016	646.5074656839304
gRNA_6742	Lats1	489.25801599003216	508.92664617676394	220.83479865162008	3007.170953624414	869.530239243297	1569.7263541358436	2382.0051338205058	2168.8613154693153	1430.605517161227	2822.3248084307625	1811.3438627825287	1338.5271897824334
gRNA_6746	Lats1	1163.7495195153851	370.1284699467374	424.5022277967538	1738.974776429116	1638.7627578309646	995.7924709597387	1413.7659674480196	899.2004901610454	436.9810728296802	2324.005298666771	490.3566599961274	844.8942331320678
gRNA_6747	Lats1	588.9216859139276	1491.6177338853518	955.9103475202636	298.74098766195374	122.39721842720897	773.2642138600214	192.47539432429846	494.5174912588813	1554.5414693574198	698.8953410643454	482.5937577270594	574.1546446146097
gRNA_6748	Lats1	1010.7305515514245	1389.832404649999	942.644652901615	223.18392852566194	1381.2186107237123	2453.8251053158015	1555.4356739303714	1146.4592357904862	784.2154216552208	1409.3795079371557	397.20183276731166	919.5810161713666
gRNA_6749	Lats1	494.2915346730572	749.5101516421432	561.0608488710772	1630.8700610494986	1065.0257964534226	2552.6310881979152	3483.120714548853	5437.125704066074	2337.688477631639	3324.2101107512044	826.7490916557399	2126.239354650038
gRNA_6750	Lats1	1529.1829759030018	2264.260914899166	1754.1930295718796	331.28864390527946	3082.879939135326	1459.7509992757516	5068.844394692693	2457.1872576046835	2117.5953211452966	427.0036586349764	2105.0403319622674	1141.307403319285
gRNA_6751	Lats1	347.31278912872654	148.9767091535618	75.69249282405352	573.0712331414132	138.54685141413236	309.30568554400855	886.1684398585721	448.31689518971245	58.76273595509147	370.84242587087715	450.24833160594284	221.72638714791836
gRNA_6752	Lats1	1122.47466631458	1135.369081561617	782.6759825002648	932.2578681124005	870.3802199268193	3032.914083250973	1676.5876987842446	706.6980065395086	1359.0218206341156	508.1254392942307	1813.9314968722178	2694.559094339703
gRNA_6753	Lats1	447.983162789227	452.4820545098865	187.2803946162149	514.9504184211888	419.0404769764863	549.8767743004597	505.12578104397113	1485.2636069643909	980.8034837595268	1491.392736735523	645.614705377487	695.5206670534702
gRNA_6754	Lats1	1222.1383362384754	1325.0599224093198	2323.8375631962	2813.047432458864	573.736961377542	1956.3584610658543	2312.6358292670784	942.8343864485938	2596.2445158340415	1297.0570424089574	1364.9769823111199	1381.7054862270281
gRNA_6755	Lats1	442.94964410620196	894.7855760962377	776.4333026797243	1496.0297708985777	347.6420995606144	985.4822814416051	638.002195399832	584.3519836155986	1473.3420524012936	1030.5140488142645	1007.8834779339927	253.23487374262254
gRNA_6756	Lats1	1001.6702179219794	1582.2992090223024	870.8538349653993	673.0390344601993	622.1858603383123	658.1337642408627	1113.8170026888338	229.29184715809723	223.2983966293476	83.79612507659243	675.3724974089142	487.7980517254204
gRNA_6757	Lats1	608.0490569094227	573.6991284174429	824.0337363113456	933.420284406805	976.6278053671049	226.82416939893963	802.1436484276601	245.54761244169367	521.3857299288117	652.5400378304857	1125.620829014857	413.1112686861216
gRNA_6758	Lats1	796.3026556545585	1501.796266808887	1308.6217573808017	512.6255858323798	898.4295824830547	349.6872611566986	278.45425067220845	550.1293198606586	1025.6768457615967	295.0693340462989	448.95451456109816	362.93108633159267
gRNA_6760	Lats2	1911.7303958129035	2451.1757922222687	1559.109285179989	753.245758774109	621.33587965479	2322.3701889595977	1560.3208362228663	1410.8293132973968	685.9213906030677	1001.9877083626585	1148.9095358220611	1282.5121025029594
gRNA_6761	Lats2	2593.2688254944915	2312.3776159922418	2618.8041847167383	6157.31911146058	8901.847698528885	29084.185448195094	9727.335156815816	8150.982939832807	12560.267707055553	12918.86643202104	9820.071370370995	9181.806389893798
gRNA_6762	Lats2	1318.7818949525558	711.5719834726027	1392.8979349580984	1913.3372205897895	1146.6239420715617	1355.7899216345709	1740.094808586678	748.62076963931	4010.8238322802436	618.6650085442037	2648.443490797026	2073.7252103255314
gRNA_6763	Lats2	1339.922673421261	1635.9678371645794	2184.1576022116064	514.9504184211888	923.9290029887233	2034.5440649117008	769.9015772971939	740.9206702944484	3897.5720138940674	3582.730071093883	716.7746428439435	2115.736525785137
gRNA_6764	Lats2	4256.343398365959	4424.885858213245	4619.583067199967	1526.2525945530945	2070.552945060285	1694.3078108132916	4197.331441711605	6424.44955339609	1850.4919758948806	3306.3811479689507	3480.3678506321444	9391.862967191826
gRNA_6765	Lats2	2366.7604847583652	2611.2563554742324	1713.6156107383663	1032.2256694311866	49.2988796442925	1419.3694236630615	533.4597223404414	510.7732565424778	1181.6651993878395	517.0399206853576	491.6504770409721	535.6442721099712
gRNA_6766	Lats2	681.538429681588	1276.943221316244	2109.2454443651204	51.14631695379753	400.340901938996	733.7418207071759	373.2263991466092	847.8664945286356	261.76127834540745	796.9546363667408	662.4343269604676	835.5583852521555
gRNA_6767	Lats2	983.5495506630893	699.5428081993336	371.43944932215953	396.3839563919309	623.8858217053569	1389.2980375685052	2519.7667104688617	2050.7931255147723	1526.7627214513766	935.1290979292071	1374.0337016250323	1785.4809070332374
gRNA_6768	Lats2	2510.719119092881	2339.2119300633804	2816.2289340413317	7782.377091038056	1840.208179825746	1770.775049739449	3762.5519976795604	2329.707835117533	6172.224102046608	2800.038604952945	3507.538008573882	4153.285325576007
gRNA_6769	Lats2	2767.4285719271575	2193.936505609286	2122.511138983769	2071.4258366288	508.28844874632614	367.7300928134324	849.041206435611	2399.8642958151595	578.0116391218997	798.7375326449662	1954.9575547602863	956.9244076910161
gRNA_6770	Lats2	854.6914723776488	1035.434394675998	1144.7514120916137	649.7907085721096	634.0855899076242	2762.2716083999653	666.3361366963023	2303.185270707454	1471.2052256392901	1700.883049427004	1066.1052449520025	543.8131390048945
gRNA_6771	Lats2	1440.5930470817614	804.104100959287	550.1361591851313	2151.63256094271	215.89509361466025	268.0649274714741	723.004019289243	6326.059395100638	532.0698637388283	41.898062538296216	53.046498838631194	422.4471165660339
gRNA_6772	Lats2	517.4457206149723	316.4598418044605	149.82431569297194	724.1853514139968	202.2954026783037	2377.3578663896437	724.958084206241	211.32494868675377	163.46724729325447	1587.6691357596928	949.6617109159829	504.135785515267
gRNA_6773	Lats2	1857.3683940362332	1829.3599627117496	2208.3479865162008	3148.985741541762	2038.2536790864383	2162.5622514285265	1458.7094605389727	1129.3479039130161	1571.6360834534464	857.5731098264034	2843.80986456857	3300.2222255490165
gRNA_6774	Lats2	199.32733984779088	540.3875661222366	411.2365331781052	152.27653456698812	557.5873283906186	377.1810998717216	298.97193230068694	2813.1029606560583	436.9810728296802	312.00684868943995	715.4808257990989	298.74713215719527
gRNA_6775	Lats2	1538.2433095324468	1742.3797722742663	1119.000357831884	444.04302446251495	393.54105647081775	183.00586394687176	427.9402168225519	23.955864628457917	66.24162962210312	516.1484725462449	460.59886796470016	373.43391519649407
gRNA_6776	Lats2	2362.733669811945	2804.648481021403	8546.22867431994	736.9719306524462	878.8800267620422	1475.216283552952	1771.3598472586452	2336.5523678685204	1391.0742220641655	1859.560818189062	1450.3689072708676	1059.618734370052
gRNA_6777	Lats2	1035.8981449665496	2314.2282583419756	3152.553309372951	546.33565837011	244.79443685441794	54.98767743004597	811.9139730126499	386.7161004308207	779.9417681312141	207.70741641325571	274.2892135070686	797.0480127475171
gRNA_6778	Lats2	1107.374110265505	1661.876830060851	1662.1135022189073	1793.608342266127	1335.319653813509	93.65088812304704	1932.5702029109766	1218.32682967586	660.2794694590278	78.44743624191632	994.9453074855461	1073.6225061899204
gRNA_6779	Lats2	844.6244350115987	2679.730122414379	2545.4526968253876	1554.1505856188023	2495.5432868214275	2834.442935026901	2141.6551490297575	2418.6867608803764	3282.1659064371092	645.4084527175843	1654.7920003563245	1763.3082683184455
gRNA_6780	Lats2	351.33960407514655	550.5660990457719	508.77840537405046	1046.1746649640404	2940.933164987104	3385.178891787205	3204.6664638766447	2440.075925727214	2205.205218387433	1098.2641073868285	1468.4823458986928	1438.8875544914913
gRNA_6783	Lmo1	1346.969599577496	1572.120676098767	1113.538012988911	2124.8969861714068	6099.461384955914	847.1539054066458	3094.26179606626	1037.802278368552	1538.5152686423949	726.5302333768387	1948.488469536063	1877.6724048473718
gRNA_6784	Lmo1	1265.4265969124906	1078.9244898947395	815.4500515581024	3204.781723673177	1461.9667756583294	2656.5921658390957	3907.1528015374092	1961.8141997519288	2660.3493186941414	1700.883049427004	2035.1742115406553	1454.0583072963489
gRNA_6785	Lmo1	1001.6702179219794	743.0329034180753	991.0254215108039	1916.8244694730029	720.7836196268972	621.1889184675506	850.01823889411	381.5827008675797	883.5778660883755	252.27982336889	322.16044416632116	1626.7714930747275
gRNA_6786	Lmo1	3029.1715434444586	2889.778029109152	2652.3585887521435	799.7424105502887	618.7859376042231	2007.9094086565224	249.14327691723915	1089.1362740009617	1021.40319223759	3425.83519861005	1057.0485256380898	853.0631000269912
gRNA_6787	Lmo1	3738.8976777509865	3190.5074109408765	3316.4236546621387	1830.8056636870708	2458.1441367464467	3941.069943306576	7244.695679769915	3857.749771775598	5165.778697143041	566.961016475668	4252.7766264044085	2499.673269846532
