sgRNA	Gene	input_rep1	input_rep2	input_rep3	meninges1	meninges2	meninges3	meninges4	meninges5	meninges6	meninges7	meninges8	meninges9	meninges10
gRNA_7952	Notch1	678.586832025498	700.6597002335961	527.8777748614004	365.6236697508166	169.7709208675431	233.45097937057164	431.61067641844994	6060.444815128871	2981.7993709939037	1751.404740989089	587.3096442564769	17328.47907061365	21118.571298503488
gRNA_7953	Notch1	352.2160173312151	210.06185964284902	246.83484262896485	38.19948788441367	351.0517346752587	43301.13165635534	1311.1534413888207	685.5446131181898	240.96083784154837	1894.8443962907386	292.0674987653831	6956.927645013036	3903.432609676
gRNA_7954	Notch1	360.0296832447062	336.5887569665858	167.9102960274933	264.667880342009	28.774732350431037	16.100067542798044	105.18243374903402	71.05084225594683	256.97636180684765	51.74307200379134	23.809850442830143	14.73231736590996	17.157945537037364
gRNA_7955	Notch1	335.6871086680608	382.5738013702665	214.86257587539424	9789.983037805447	16053.423178305477	925.7538837108875	163.21412133470795	1300.0383839804326	547.439728268412	564.5889628768118	84.12813823133318	1263.705445164721	1141.0033782129847
gRNA_7957	Notch1	3.305781732630858	36.461514497592965	29.96002618866059	5.457069697773382	2.877473235043104	2.6833445904663407	3.6269804741046214	0.0	42.95072336148445	5.894780354862304	0.0	1.6369241517677733	5.719315179012455
gRNA_7958	Notch1	448.3842131895673	564.6092730037717	811.827276798706	2302.8834124603673	906.4040690385777	440.06851283647984	40014.66208055924	3877.0716355339637	202.37798465241826	222.69170229479818	122.2238989398614	158.78164272147401	157.2811674228425
gRNA_7959	Notch1	453.1926229824849	347.2006902905121	289.3154767770657	171.89769547986154	46.03957176068966	19105.413484120345	618.4001708348379	32.644981577056654	95.36516542973666	136.2349237568177	115.87460548844004	50.74464870480097	51.47383661111209
gRNA_7960	Notch1	600.1496472785294	295.22942708871915	512.89776176707	5719.009043266504	51.79451823077587	2908.745536065513	96.11498256377247	1225.1469556565967	194.37022266976862	353.6868212917383	100.0013718598866	29.46463473181992	65.77212455864323
gRNA_7961	Notch1	504.5825026442919	208.42925451609113	391.0454164475177	826.7460592126673	1309.2503219446123	571.5523977693306	895.8641771038415	34282.99153501132	253.33646999655235	3982.251617506979	576.1983807164895	31.101558883587693	51.47383661111209
gRNA_7962	Notch1	191.13428926847507	168.97463061944202	168.58104288246332	1009.5578940880756	198.54565321797418	316.6346616750282	322.8012621953113	36.48556764494567	419.3155365460177	1425.2268946867082	206.35203717119458	1142.5730579339058	128.68459152778024
gRNA_7963	Notch1	182.41904651881188	142.58084773685607	105.75442080027209	731.2473395016332	1294.8629557693966	453.48523578881156	322.8012621953113	562.6458589457411	91.72527361944137	15471.178529133611	2176.220330474675	32.738483035355465	1215.3544755401465
gRNA_7964	Notch1	120.811296047055	275.09396385870514	283.94950193730557	231.92546215536873	3637.1261690944834	206.61753346590822	52.59121687451701	288.04395509167637	73.52581456796491	169.6386791010374	217.46330071118197	109.6739181684408	22333.925774043633
gRNA_7965	Notch1	561.3818433231312	591.0030558863576	648.1650441860228	622.1059455461656	38468.93967929125	1974.9416185832267	475.1344421077054	72.97113528989134	476.0978487866243	1869.95532368132	792.0743580648161	1093.4653333808726	23206.121338843033
gRNA_7966	Notch1	140.94651205489748	283.2569894924946	160.53208062282317	27176.207094911442	80.5692505812069	21.466756723730725	170.4680822829172	19.20293033944509	1289.2496792065926	241.6859945493545	14.285910265698087	157.14471856970624	1046.6346777592792
gRNA_7967	Notch1	267.1672691189848	206.79664938933323	69.08692606191136	100.95578940880756	69.0593576410345	203.9341888754419	24679.788636044897	1689.8578698711678	436.7870172354351	667.4201312894098	133.3351624798488	10738.222435596594	594.8087786172953
gRNA_7968	Notch1	158.97804877833855	183.66807676026306	120.73443389460238	57.29923182662051	100.71156322650863	855.9869243587626	52.59121687451701	40.32615371283469	64.79007422325621	10998.35019098309	7966.775958170966	568.0126806634173	74.35109732716191
gRNA_7969	Notch1	387.3775139419251	463.1156542903226	455.43711452463896	256.4822757953489	581.249593478707	38591.861900086915	3762.992241883545	213.1525267678405	374.90885646041517	103.48614400758268	695.2476329306402	106.40006986490526	883.6341951574242
gRNA_7970	Notch1	315.25136704816094	200.26622888230165	162.76790347272322	804.9177804215739	14.387366175215519	1218.2384440717187	174.09506275702182	49.92761888255723	157.9713045668157	793.830421121457	1669.8641777238208	1114.7453473538535	68.63178214814945
gRNA_7971	Notch1	166.19066346771496	120.26857767116485	248.8470831938749	12289.320959385655	149602.710963126	8055.400460579955	235.75373081680038	1142.5743551969829	407.6678827530728	168.98370350605273	106.35066531130798	1987.2259202460768	231.63226475000442
gRNA_7972	Notch1	614.2743510452249	466.1087636893787	481.59624186846946	20021.98872113054	230.1978588034483	1355.089018185502	1075.3997105720202	117.13787507061505	109.19675430885877	3763.489768782089	671.4377824878101	1979.041299487238	483.2821326265524
gRNA_7973	Notch1	535.2361150741417	556.9904490789015	876.8897217307973	583.9064576617519	51.79451823077587	9168.988465623486	933.94747208194	92.17406562933644	565.6391873198885	937.2700764231064	788.8997113391055	83.48313174015644	54.33349420061832
gRNA_7974	Notch1	367.54282354613997	566.5139789849892	1147.4242865687027	267.3964151908957	3809.7745631970693	220.03425641823992	99.74196303787708	178.58725215683933	74.98177129208302	250.85565287914028	634.9293451421372	1109.8345748985503	117.24596116975532
gRNA_7975	Notch1	243.4257457664541	443.7964936236875	342.52806060468674	231.92546215536873	572.6171737735776	453.48523578881156	199.48392607575417	3710.0061415807913	385.10055352924195	96.28141246275096	239.68582779115678	1975.7674511837024	652.0019304074199
gRNA_7976	Notch1	178.21168795000898	266.9309382249157	451.1890511098289	346.52392580860976	368.3165740855173	163.68402001844677	108.80941422313865	1924.133620012398	233.68105422095778	38.643560104097325	2598.4483449941963	217.71091218511384	514.738366111121
gRNA_7977	Notch1	334.184480607774	266.38673651599635	639.8924996413926	824.0175243637807	342.41931497012934	700.3529381117149	61.65866805977856	528.08058433474	101.18899232620913	302.5987248829316	7073.112904883408	5725.960682883671	414.65035047840297
gRNA_7978	Notch1	22.238895292243953	51.42706149287366	36.443912453370714	8.185604546660073	5.754946470086208	203.9341888754419	5.440470711156932	172.8263730550058	1.455956724118117	2.619902379938802	0.0	1.6369241517677733	5.719315179012455
gRNA_7979	Notch1	140.04493521872544	232.91833141745954	188.7034485315637	2886.789870122119	8.632419705129312	10.733378361865363	97.92847280082478	174.74666608895032	158.69928292887477	42.57341367400553	44.4450541599496	9.82154491060664	317.4219924351912
gRNA_7980	Notch1	668.368961215548	539.0317926845646	527.6541925764104	120.0555333510144	607.1468525940949	694.9862489307823	406.2218130997176	78.73201439172487	187.09043904917803	147.3695088715576	26.98449716854083	55.65542116010429	774.9672067561876
gRNA_7981	Notch1	190.232712432303	225.84370920150866	323.2999840955464	152.79795153765468	299.2572164444828	45.61685803792779	799.749194540069	420.54417443384745	53.142420430311276	39.95351129406673	1460.3374938269155	144.04932535556404	2682.3588189568413
gRNA_7982	Notch1	1134.7847111285564	577.6701140178347	547.3294336555308	272.8534848886691	3452.9678820517247	619.8526003977247	319.1742817212067	46.08703281466822	40.038809913248215	37.33360891412793	979.3785148817466	4707.793860484116	2239.111892583376
gRNA_7983	Notch1	665.3637050949745	387.47161675054014	440.90426600028866	433.83704097298386	923.6689084488363	6689.5780640325875	1345.6097558928145	1951.017722487621	105.55686249856349	54.36297438373014	493.65756584801164	3134.7097506352857	2313.462989910538
gRNA_7984	Notch1	513.2977453939551	509.9170012573822	494.34043211289975	3929.090182396835	224.4429123333621	920.3871945299549	2955.9890863952664	796.9216090869712	138.3158887912211	1132.4528037285472	1044.4587727588157	1821.8965809175318	203.03568885494212
gRNA_7985	Notch1	109.99237401299037	305.0250578492665	167.4631314575133	264.667880342009	6802.346727641898	1725.390571669857	175.90855299407414	378.2977276870683	52.414442068252214	2369.046727059662	304.76608566822586	19.64308982121328	71.49143973765568
gRNA_7986	Notch1	339.293416012749	377.1317842810735	346.10537716452683	1085.956869856903	299.2572164444828	69.76695935212486	108.80941422313865	26.884102475223127	2494.7818467763936	1549.6722577338014	317.4646725710686	1229.3300379775978	917.950086231499
gRNA_7987	Notch1	468.81995480946716	318.08589886332965	507.97895149729	10447.559936387139	552.474861128276	8221.767825188868	1051.8243374903402	109.45670293483701	599.1261919746051	184.70311778568555	40600.55697511396	4175.79351115959	852.1779616728558
gRNA_7988	Notch1	658.4516160176555	302.57615015912967	457.896519659529	665.7625031283526	351.0517346752587	587.6524653121286	139.63874825302793	326.44981577056654	614.4137375778454	38568.892886269074	5460.392368222379	872.4805728922231	368.89582904630333
gRNA_7989	Notch1	84.74822260017291	162.71631096687008	109.55531964510216	335.609786413063	2.877473235043104	335.4180738082926	10.880941422313864	65.28996315411331	876.4859479191065	162.4339475562057	14.285910265698087	6.547696607071093	20.01760312654359
gRNA_7990	Notch1	483.24518418822	667.1912951350594	1117.240678095052	40.92802273330037	40.28462529060345	56.350236399793154	346.37663527699135	533.8414634365735	373.452899736297	196.49267849541013	36.50843734567289	1638.561075919541	1398.372561268545
gRNA_7991	Notch1	145.1538706237004	271.0124510418104	254.43664031862502	390.1804833907968	48.917044995732766	6552.727489918804	190.41647489049262	23.04351640733411	123.0283431879809	821.9943717057992	2522.25682357714	243.90169861339822	80.07041250617436
gRNA_7992	Notch1	240.4204896458806	388.8321210228384	446.4938231250388	27.28534848886691	258.97259115387936	244.184357732437	640.1620536794657	282.2830759898428	72.79783620590585	2655.9260376629604	309.52805575679184	25292.115068963863	1710.075238524724
gRNA_7993	Notch1	245.8299506629129	173.32824429079642	363.54479539374717	305.59590307530937	561.1072808334053	16741.3868999195	790.6817433548075	455.10944904484865	29.8471128444214	22.924145824464517	153.97036619696826	24.5538622765166	88.64938527469305
gRNA_7994	Notch1	353.7186453915018	376.0433808632349	267.40441284804524	351.9809955063831	42212.53235808233	2251.32611140126	61.65866805977856	1075.364099008925	6427.320958619428	1192.055582872155	982.5531616074572	103.12622156136972	71.49143973765568
gRNA_7995	Notch1	440.87107288813354	248.15597926719988	512.6741794820801	117.32699850212771	313.6445826196983	61.716925580725835	14.507921896418486	15.362344271556072	291.91932318568246	956.2643686776627	458.7364518651941	36.01233133889101	28.596575895062273
gRNA_7996	Notch1	44.17726497243056	241.35345790570867	323.0764018105564	381.99487884413674	14.387366175215519	5.366689180932681	429.79718618139765	433.986225671459	317.39856585774953	191.25287373553255	22.2225270799748	101.48929740960195	989.4415259691547
gRNA_7997	Notch1	637.7153487856982	817.1188659423259	419.21678435625824	690.3193167683328	1430.1041978164226	488.368715464874	3345.889487361513	796.9216090869712	8482.40387471215	11423.429352128162	1246.0488398414443	4689.78769481467	340.29925315124103
gRNA_7998	Notch1	646.7311171474188	521.8894388536067	472.4293681838793	398.3660879374569	290.6247967393535	348.8347967606243	19864.972056671013	2016.3076856417345	167.43502327358345	268.5399939437272	974.6165447931805	797.1820619109056	291.68507412963515
gRNA_7999	Notch1	590.5328276926942	677.8032284589856	585.7855866738115	95.49871971103418	2218.531864218233	6343.426611862429	10904.516795395544	808.4433672906383	721.426556800527	1821.487129652452	279.36891186254036	3394.980690766362	145748.1683643639
gRNA_8000	Notch1	147.25754990810185	194.00790922972973	233.6434878145546	62.75630152439389	500.68034289750005	69.76695935212486	14.507921896418486	145.94227057978267	35.67093974089387	183.39316659571614	49.20702424851563	6.547696607071093	31.4562334845685
gRNA_8001	Notch1	238.01628474942177	285.9779980370911	659.344158435523	627.5630152439389	161.1385011624138	64.40027017119218	65.28564853388319	149.7828566476717	31.303069568539517	3378.364118931085	5808.0161846877	558.1911357528107	54.33349420061832
gRNA_8002	Notch1	453.1926229824849	374.41077573647704	181.10165084190356	35.47095303552698	149.6286082222414	367.61820889388866	43.523765689255455	188.18871732656189	229.31318404860343	47.15824283889843	47.619700885660286	243.90169861339822	77.21075491666814
gRNA_8003	Notch1	383.17015537312216	298.49463734223497	181.9959799818636	28728.74342392797	1343.7800007651294	566.1857085883979	29.01584379283697	13.442051237611564	181.99459051476464	47.15824283889843	165.08162973695568	21.280013972981052	732.0723429135942
gRNA_8004	Notch1	839.668560088238	829.6355052474697	1403.4260028822575	422.9229015774371	5602.440388628923	3085.846279036292	683.6858193687211	2346.59808748019	203.10596301447734	184.04814219070084	73.01687469134578	955.9637046323796	134.40390670679267
gRNA_8005	Notch1	319.15820000490646	297.95043563331564	301.38892016652596	482.9506682529443	23.01978588034483	10.733378361865363	27.20235355578466	4023.0139061137465	83.71751163679173	227.93150705467576	2360.3498405658947	563.101908208114	65.77212455864323
gRNA_8006	Notch1	970.0966757211281	775.7595360644592	810.262200803776	1034.114707728056	60.42693793590518	831.8368230445656	6684.525013774817	5651.42239889869	222.03340042801284	193.87277611547134	1130.174234353004	7844.14053527117	509.0190509321085
gRNA_8007	Notch1	401.8027433206779	380.1248936801296	503.9544703674699	3598.9374656815453	540.9649681881035	45.61685803792779	121.50384588250482	1098.4076154162592	219.12148697977662	203.69741004024186	39.683084071383576	1841.539670738745	268.80781341358534
gRNA_8008	Notch1	766.039785134187	879.4299616135855	902.8252667896378	510.2360167418112	13745.689643800906	9067.021371185765	11294.417196361792	1328.8427794896002	898.3252987808783	738.8124711427422	219.05062407403733	7231.930902510022	3254.2903368580864
gRNA_8009	Notch1	690.9083821198493	670.4565053885751	851.4013412419367	1372.4530289900056	169.7709208675431	58553.262308566016	2373.858720301475	3932.7601335183545	77.89368474031926	136.2349237568177	152.38304283411293	25863.401597930817	1498.460576901263
gRNA_8010	Notch1	439.36844482784676	266.658837370456	356.837326844047	1664.4062578208816	845.9771311026725	118.06716198051899	1956.7559657794432	163.22490788528327	2075.4663102303757	436.21374625981053	30.159143894251514	42.560027945962105	2570.8321729660984
gRNA_8011	Notch1	241.02154086999528	118.9080733988666	275.2297928226954	76.39897576882734	155.3835546923276	2476.7270570004325	524.0986785081178	564.5661519796856	295.55921499597775	838.3687615804166	18741.526945233032	4560.470686825016	351.73788350926594
gRNA_8012	Notch1	312.24611092758744	232.64623056299988	161.6499920477732	261.93934549312235	17264.839410258624	1137.7381063577284	435.2376568925546	2628.881163470033	294.8312366339187	93.00653448782747	112.69995876272935	5863.462311632164	580.5104906697642
gRNA_8013	Notch1	606.1601595196764	386.3832133327016	396.1878090022878	30.0138833377536	25.897259115387936	2838.9785767133885	1329.2883437593437	96.01465169722545	118.66047301562654	756.4968122073291	963.5052812531932	846.2897864639388	62.912466969137
gRNA_8014	Notch1	275.2814606445333	284.8895946192525	118.05144647472233	182.8118348754083	57.549464700862075	303.2179387226965	330.05522314352055	130.57992630822662	144.13971568769358	72.70229104330176	1741.2937290523112	157.14471856970624	65817.87908007533
gRNA_8015	Notch1	218.18159435363663	239.72085277895076	137.0559406988727	221.01132275982198	138.118715282069	34.88347967606243	1824.3711784746247	349.49333217790064	1054.1126682615168	900.5914431039631	106.35066531130798	16.369241517677732	4495.381730703789
gRNA_8016	Notch1	328.47449397868434	315.09278946427355	356.390162274067	39653.796958870276	66.18188440599138	673.5194922070515	52.59121687451701	26.884102475223127	77.16570637826021	617.6419860705726	65.08025787706906	21.280013972981052	474.7031598580337
gRNA_8017	Notch1	546.0550371082063	505.56338758602783	464.38040592423914	43.656557582187055	37.40715205556035	59.033580990259495	3492.7821965627504	259.2395595825087	366.1731161157064	888.1469067992539	528.5786798308292	50.74464870480097	223.05329198148573
gRNA_8018	Notch1	567.3923555642782	387.47161675054014	432.6317214556585	4761.293311307276	1145.2343475471553	584.9691207216623	3344.075997124461	4097.9053344375825	1889.831827905316	684.449496759012	1300.0178341785258	3555.3992576396035	2688.078134135854
gRNA_8019	Notch1	209.46635160397346	91.69798795290171	83.39619230127164	10.914139395546764	261.8500643889224	407.8683777508838	27.20235355578466	9.601465169722545	102.64494905032726	513.5008664680051	423.8153378823766	401.04641718310444	2596.5690912716545
gRNA_8020	Notch1	395.7922310795309	409.78388681623136	383.6672010428476	199.18304396872844	97.83408999146553	99.2837498472546	10804.774832357667	714.3490086273573	66.24603094737432	1133.1077793235318	158.7323362855343	142.41240120379626	3760.449730200689
gRNA_8021	Notch1	695.7167919127669	770.0454181208066	637.8802590764826	152.79795153765468	345.29678820517245	5012.487694991124	2466.3467223911425	869.8927443768625	302.83899861656835	89.73165651290397	588.8969676193323	502.53571459270637	571.9315179012455
gRNA_8022	Notch1	1480.9902162186245	927.8639137074031	1488.1636888934693	182.8118348754083	281.99237703422415	254.91773609430237	4769.479323447577	1219.3860765547631	91.72527361944137	1850.3060558317788	4590.539165377651	6703.204401489032	471.8435022685275
gRNA_8023	Notch2	116.30341186619474	157.8184955865964	97.92904082562193	881.3167561904012	12030.715595715217	872.0869919015607	50.7777266374647	579.9284962512418	39.31083155118916	66.80751068843945	17.460556991408772	4.91077245530332	14.298287947531136
gRNA_8024	Notch2	1290.1564525622066	736.8491138767295	1214.275389780714	11721.785710817225	1479.0212428121554	1196.7716873479878	2992.2588911363127	257.3192665485642	147.05162913592983	140.8197529217106	296.82946885394915	1009.9822016407161	44567.763532454555
gRNA_8025	Notch2	221.78790169832484	206.5245485348736	309.4378824261661	428.3799712752105	201.42312645301726	40.25016885699511	74.35309971914474	132.50021934217114	200.92202792830017	134.2699969718636	53.96899433708166	8.184620758838866	22.87726071604982
gRNA_8026	Notch2	489.255696429367	662.8376814637049	450.5183042548589	311.0529727730828	4304.699959624483	22679.62847862151	1334.7288144705008	78.73201439172487	254.79242672067048	3369.849436196284	609.5321713364517	5112.114125970756	646.2826152284074
gRNA_8027	Notch2	763.0345290136136	553.7252388253856	343.8695543146268	57.29923182662051	31.652205585474142	839.8868568159646	344.56314503993906	530.0008773686845	49.50252862001598	30.78385296428092	582.5476741679108	60.56619361540761	2356.357853753131
gRNA_8029	Notch2	251.23941167994522	196.72891777432622	159.86133376785315	630.2915500928256	135.24124204702588	77.81699312352387	5288.137531244538	599.1314265906868	79.34964146443738	141.4747285166953	1152.396761432979	121.13238723081523	12053.456739768748
gRNA_8030	Notch2	468.5194291974098	425.2936355204314	356.613744559057	144.6123469909946	31.652205585474142	93.91706066632193	25.38886331873235	547.2835146741851	451.3465844766163	259.3703356139414	3442.9043740332386	301.1940439252703	102.94767322222418
gRNA_8031	Notch2	337.49026234040485	195.0963126475683	165.45089089260327	482.9506682529443	74.8143041111207	332.73472921782627	165.02761157176027	474.3123793842937	96.09314379179573	129.030192211986	38.09576070852823	748.0743373578724	199258.0811792044
gRNA_8032	Notch2	321.8629305134226	392.91363383973317	268.2987419880053	532.0642955329047	24222.56969259285	1623.423477232136	65.28564853388319	343.7324530760671	66.24603094737432	212.21209277504295	325.4012893853453	852.8374830710098	17406.735747324405
gRNA_8033	Notch2	364.83809303762376	210.06185964284902	294.2342870468458	622.1059455461656	207.17807292310349	456.1685803792779	3672.3177300309294	460.87032814668214	120.84440810180371	38.643560104097325	380.9576070852823	54.01849700833652	2662.3412158302976
gRNA_8034	Notch2	200.1500576301956	113.19395545521398	283.5023373673256	270.1249500397824	316.52205585474144	12040.16717742247	382.64644001803754	57.60879101833527	7876.725877479013	4154.510198987955	655.5645488592567	255.36016767577263	3674.660002515502
gRNA_8035	Notch2	442.974752172535	450.3269141307191	385.9030238927476	76.39897576882734	2670.2951621200004	6421.243604985953	1927.7401219866063	255.3989735146197	11842.024015614705	2029.114393262602	26.98449716854083	39.28617964242656	80.07041250617436
gRNA_8036	Notch2	485.3488634726214	398.35565092892614	260.69694429834516	286.49615913310254	592.7594864188794	72.4503039425912	29.01584379283697	691.3054922200232	24.75126431000799	18.994292254556314	530.1660031936846	810.2774551250478	1324.0214639413832
gRNA_8037	Notch2	426.14531789732337	452.7758218208559	748.1063255765547	65.48483637328059	12223.506302463105	974.0540863392816	96.11498256377247	412.86300229806943	66.97400930943338	15715.484426062903	3630.208530850169	2712.3833194792005	1609.987222892006
gRNA_8038	Notch2	341.99814652126514	155.64168875091923	87.86783800107173	95.49871971103418	178.40334057267245	174.41739838031214	576.6898953826349	23.04351640733411	6.551805258531527	1651.19347495643	869.8532028447279	75.29851098131758	8753.411881478562
gRNA_8039	Notch2	296.6187791006052	203.8035399902771	100.38844596051197	65.48483637328059	471.90561054706905	1725.390571669857	70.72611924504012	213.1525267678405	94.63718706767762	307.18355404782454	368.25902018243954	31.101558883587693	31.4562334845685
gRNA_8040	Notch2	434.5600350349292	311.55547835629807	178.86582799200352	401.09462278634356	1959.5592730643536	136.85057411378338	362.69804741046215	51.847911916501744	192.9142659456505	185.35809338067023	309.52805575679184	260.270940131076	1226.7931058981715
gRNA_8041	Notch2	104.58291299595805	264.4820305347788	292.89279333690575	19683.650399868588	140.99618851711207	668.1528030261188	259.3291038984804	190.1090103605064	150.69152094622513	252.1656040691097	38.09576070852823	5117.02489842606	311.7026772561788
gRNA_8042	Notch2	599.2480704423574	805.1464283461014	532.3494205612005	64868.18749743219	40549.35282822742	44331.53597909441	5344.355728593159	3512.215959084507	2892.9860108226985	1869.3003480863351	776.2011244362627	1227.6931138258299	188.737400907411
gRNA_8043	Notch2	496.46831111874343	438.8986782434138	430.3958986057585	529.335760684018	207.17807292310349	61.716925580725835	50.7777266374647	84.4928934935584	94.63718706767762	425.0791611450706	71.42955132849043	10476.31457131375	1701.4962657562053
gRNA_8044	Notch2	487.4525427570229	907.4563496229293	787.0096431648155	7986.421502691344	22732.03855684052	1269.2219912905791	3180.861875789753	199.71047553022893	279.5436910306785	122.480436262139	2541.304703931404	1170.400768513958	177.2987705493861
gRNA_8045	Notch2	376.5585919078605	309.10657066616125	223.1351204200244	147.34088183988132	11483.995681057027	7143.063299821399	866.8483333110045	1215.5454904868743	301.38304189245025	154.5742404163893	626.9927283278605	55.65542116010429	142.98287947531136
gRNA_8046	Notch2	120.2102448229403	104.4867281125052	78.25379974650154	100.95578940880756	5.754946470086208	10.733378361865363	154.1466701494464	26.884102475223127	24.02328594794893	122.480436262139	11.1112635399874	4.91077245530332	529.0366540586521
gRNA_8047	Notch2	595.3412374856118	527.3314559427997	549.3416742204408	229.19692730648205	676.2062102351294	1685.140402812862	83.4205509044063	341.8121600421226	140.49982387739828	58.94780354862304	382.5449304481376	311.01558883587694	102.94767322222418
gRNA_8048	Notch2	834.2590990712056	745.2842403649786	535.7031548360505	275.5820197375558	342.41931497012934	1145.7881401291274	505.96377613759466	361.0150903815677	216.93755189359945	173.56853267094561	46.03237752280494	5293.812706816979	343.1589107407473
gRNA_8049	Notch2	714.0488542482653	423.9331312481331	308.5435532862061	482.9506682529443	2595.4808580088797	171.7340537898458	5828.557621886127	382.13831375495727	2007.7643225588834	438.17867304476465	57.14364106279235	19.64308982121328	42.89486384259341
gRNA_8050	Notch2	197.74585273373677	112.10555203737539	73.55857176171145	4837.692287076103	20.142312645301725	364.93486430342233	143.26572872713254	109.45670293483701	332.68611146098976	64.84258390348535	766.6771842591306	78.57235928485312	11.43863035802491
gRNA_8051	Notch2	200.45058324225295	212.2386664785262	211.06167703056417	38.19948788441367	713.6133622906898	101.96709443772095	106.99592398608634	21.1232233733896	185.63448232505993	9055.692576258469	2274.6343789717066	22833.45499300867	1395.512903679039
gRNA_8052	Notch2	390.08224445044124	249.24438268503846	317.03968011582623	20442.183087859088	376.9489937906466	957.9540187964836	119.69035564545251	30.724688543112144	42.222744999425394	4701.41482080018	904.7743168275455	40.92310379419433	812.1427554197685
gRNA_8053	Notch2	31.855714878079176	247.88387841274022	161.87357433276318	603.0062016039587	1579.732806038664	88.55037148538923	554.9280125380071	44.16673978072371	179.81065542858747	123.79038745210839	436.51392478521933	40.92310379419433	25.736918305556046
gRNA_8054	Notch2	196.54375028550737	225.29950749258936	221.57004442509435	5388.856326551215	86.32419705129311	432.01847906508084	2471.7871931022996	336.0512809402891	11122.781393900355	4429.59994888153	11528.729584418355	2236.0383913147784	3348.659037311792
gRNA_8055	Notch2	171.29959887268993	290.8758134173648	290.8805527719957	76.39897576882734	106046.39860427855	5954.34164624481	912.1855892373123	105.61611686694799	302.83899861656835	186.01306897565493	53.96899433708166	2841.7003274688545	231.63226475000442
gRNA_8056	Notch2	357.6254783482474	365.70354839376824	437.55053172543865	321.9671121686295	138.118715282069	246.86770232290334	4809.376108662728	349.49333217790064	239.50488111743024	931.3752960682441	117.46192885129538	40.92310379419433	2485.0424452809116
gRNA_8057	Notch2	436.96423993138797	635.6275960177401	443.1400888501887	8382.059055779915	526.577602012888	198.5674996945092	76.16658995619704	19256.698544395535	218.39350861771754	2870.1030572229574	752.3912739934325	3118.3405091176082	697.7564518395195
gRNA_8058	Notch2	338.3918391765769	257.1353074643683	247.72917176892489	709.4190607105396	1821.4405577822847	351.5181413510906	106.99592398608634	403.2615371283469	165.97906654946536	83.83687615804166	49783.22262923212	4624.31072874396	480.4224750370462
gRNA_8059	Notch2	850.1869565102452	393.45783554865244	234.98498152449463	2420.2104109624947	97.83408999146553	2117.158881877943	1254.935244040199	97.93494473116996	265.71210215155634	66.15253509345474	15725.612555807882	2031.4228723438066	9345.36100250635
gRNA_8060	Notch2	392.48644934690003	495.4956559710208	460.13234250942907	351.9809955063831	325.1544755598707	273.70114822756676	5130.363880620987	426.305053535681	3222.032230473393	812.1697377810286	60.31828778850303	1047.6314571313749	3385.834585975373
gRNA_8061	Notch2	639.217976845985	562.4324661680945	1005.0023710300698	92.77018486214749	109.34398293163794	1245.071889976382	2471.7871931022996	288.04395509167637	6109.922392761679	1226.7692894063441	388.894223899559	137.50162874849295	8716.23633281498
gRNA_8062	Notch2	460.10471205980394	425.2936355204314	455.21353223964894	5176.030608338053	851.7320775727587	2847.0286104847874	553.1145223009547	243.87721531095264	231.4971191347806	73.35726663828646	25.397173805685487	1190.043858335171	686.3178214814945
gRNA_8063	Notch2	178.51221356206634	155.64168875091923	154.27177664310304	976.8154759014353	198.54565321797418	80.50033771399022	264.76957460963735	46.08703281466822	305.02293370274555	121.82546066715429	58.73096442564769	32.738483035355465	104223.08050714395
gRNA_8064	Notch2	437.86581676756003	344.20758089145596	401.33020155705793	18731.391737607133	759.6529340513794	246.86770232290334	136.0117677789233	197.79018249628442	481.1936973210377	36431.05254423901	5103.244611579928	1093.4653333808726	1578.5309894074376
gRNA_8065	Notch2	360.0296832447062	332.77934500415074	307.8728064312361	4392.9411067075725	296.3797432094397	437.3851682460135	264.76957460963735	21.1232233733896	141.22780223945736	64.84258390348535	15.873233628553429	482.8926247714931	42.89486384259341
gRNA_8066	Notch2	106.98711789241686	222.57849894799287	200.77689192102395	398.3660879374569	3533.5371326329314	440.06851283647984	1069.9592398608634	65.28996315411331	205.2898981006545	317.6631635675797	68.25490460277975	16.369241517677732	28.596575895062273
gRNA_8067	Notch2	353.1175941673871	331.69094158631214	314.1331104109562	46.385092431073744	5844.148140372544	805.0033771399022	273.8370257948989	26.884102475223127	524.8723990445812	112.00082674238378	68.25490460277975	9.82154491060664	1778.7070206728733
gRNA_8068	Notch2	179.11326478618105	188.56589214053676	446.7174054100288	818.5604546660073	17.264839410258624	26.833445904663407	119.69035564545251	7.681172135778036	99.00505724003196	2021.2546861227856	258.7337081454209	60.56619361540761	34.31589107407473
gRNA_8069	Notch2	133.13284614140636	158.36269729551572	103.29501566538204	12832.299394314108	143467.9380260141	7553.615022162749	184.9760041793357	184.34813125867288	200.92202792830017	104.79609519755208	187.30415681693046	54.01849700833652	148.70219465432382
gRNA_8070	Notch2	412.62166535474256	328.1536304783367	268.52232427299526	84.58458031548741	46.03957176068966	9845.191302421004	3084.7468932259803	192.0293033944509	422.22744999425396	251.51062847412499	6354.055421509937	1415.9393912791238	1289.7055728673085
gRNA_8071	Notch2	88.95558116897581	411.14439108852963	317.03968011582623	152.79795153765468	60.42693793590518	26.833445904663407	52.59121687451701	7.681172135778036	73.52581456796491	1979.336248043765	420.64069115666587	27.827710580052145	500.44007816358976
